ID,Description,Name,Rank,Rarity_Score,Animal,Attributes,Background,Body,Clothes,Expression,Eyewear,Headwear
1133,Animal #2103,always ended with,235,205.55456301,Horse,6,Hell,Ghost,Mcqueen,Menace,None,Bowler
1844,Animal #5209,continually fighting among,236,205.2572045956,Horse,7,Flesh,Grey,Beatnik ranch,Dead,Lolita,Fisherman
565,Animal #565,throughout the short,237,204.4741533746,Pig,5,Wall,Brown,French,Considered,None,None
1693,Animal #4371,so great that,238,203.6874091261,Horse,7,Wall,Green,Dealer,Moaning,Lolita,Bowler
1532,Animal #9494,Mirror. It did,239,203.6587227615,Horse,7,Wall,Pink,Beatnik ranch,Spaced,Monocle,Beret
1970,Animal #3500,so much labour,240,203.2769747644,Horse,7,Bright,Green,Mcqueen,Happy,Cobain,Artist
1524,Animal #7891,a pig and,241,202.9996934999,Horse,6,Purple,Grey glam,Beatnik,Beard,Sunglasses,None
1287,Animal #8147,battle with the,242,201.9800808066,Horse,6,Woodland,Green,Mcqueen,Happy,None,Britpop
1759,Animal #1810,And every animal,243,201.5785450343,Horse,6,Virtual,Pink,Dealer,Moaning,None,Britpop
999,Animal #999,expounded the principles,244,201.3322042035,Pig,7,Bright,Ghost,Military,Overdosed,Cobain,Cap
1843,Animal #9484,strange to learn,245,200.7170494045,Horse,7,Money,Grey,Beatnik ranch,Spaced,Glasses,Betty
1893,Animal #3712,time to escape,246,200.2801765254,Horse,7,Camo,Green,Mcqueen,Unsure,Glasses,Cap
845,Animal #845,"few preliminary tries,",247,200.0600600767,Pig,6,Wall,Pink,French,Considered,None,Fisherman
1889,Animal #8450,for him. For,248,199.2117492614,Horse,6,Bright,Brown,Mcqueen,Frustrated,None,Beret
818,Animal #818,Hearken well and,249,198.5019348487,Pig,6,Bright,Grey,Lumberjack,Menace,None,Astronaut
1453,Animal #4172,have his rations,250,198.3980156454,Horse,7,Virtual,Grey,Mcqueen,Menace,Glasses,Britpop
692,Animal #692,must ever kill,251,198.0448019027,Pig,7,Heaven,Brown,Astronaut,Menace,Glasses,Police
1270,Animal #5995,worse now that,252,197.541587364,Horse,6,Woodland,Orange,Fonz,Happy,None,Horns
1584,Animal #2150,They continued to,253,197.2848558781,Horse,7,Virtual,Brown,Police,Considered,Glasses,Veronica
1309,Animal #1251,situation was quite,254,197.2718734934,Horse,6,Stars,Green,Police,Considered,None,Veronica
136,Animal #136,as strong as,255,196.7098032707,Pig,6,Virtual,Pink,Astronaut,Friendly,Robot,None
437,Animal #437,enemies. And you,256,196.0691448167,Pig,6,Death,Ghost,Banker,Overdosed,None,Cap
668,Animal #668,him. Even when,257,195.2681679886,Pig,6,Graf,Green,Summer,Shifty,None,Astronaut
897,Animal #897,moment.,258,195.0662639473,Pig,7,Purple,Ghost,Swimmer,Vampire,Cobain,Horns
127,Animal #127,motherly mare approaching,259,194.8784238436,Pig,6,Rave,Grey,Summer,Overdosed,None,Veronica
1195,Animal #5550,and with an,260,194.0531399357,Horse,7,Purple,Green,Beatnik ranch,Stoned,Glasses,Bowler
1636,Animal #2273,It was also,261,193.8819565602,Horse,6,Heaven,Pink,Beatnik ranch,Moaning,None,Artist
808,Animal #808,Though we die,262,193.4313683462,Pig,6,Virtual,Robot,Astronaut,Stoned,None,Elvis
1804,Animal #9441,or two they,263,193.413224999,Horse,7,Graf,Grey,Lawyer,Greed,Glasses,Headphones
1018,Animal #7463,In the general,264,193.2962085436,Horse,7,Bright,Grey,Summer,Pondering,Patch,Betty
1304,Animal #1858,"own food, produced",265,193.2536784377,Horse,7,Camo,Grey,Fonz,Shifty,Glasses,Cap
639,Animal #639,was agreed by,266,193.1426769911,Pig,7,Flesh,Brown,Writer,Moaning,Robot,Wayfarer
697,Animal #697,tell you about,267,192.9038973574,Pig,7,Flesh,Green,Summer,Happy,Lolita,Astronaut
1520,Animal #1645,"upon four legs,",268,192.210988737,Horse,5,Camo,Orange,None,Happy,None,Gamer
1288,Animal #8127,details about Snowball's,269,192.0832928711,Horse,5,Bright,Orange,None,Dead,None,Gamer
1052,Animal #4875,by doing so,270,192.0696435686,Horse,6,Virtual,Green,Mcqueen,Moaning,None,Bowler
1933,Animal #6282,"its place Minimus,",271,192.0398615564,Horse,6,Death,Orange,Beatnik,Overdosed,None,Betty
390,Animal #390,"ever. ""Man is",272,192.0179004946,Pig,6,Rave,Brown,Swimmer,Cigarette,None,Gamer
1223,Animal #9266,a piece of,273,191.5777189163,Horse,7,Camo,Grey glam,Banker,Greed,Glasses,Artist
1886,Animal #6442,cupboard in the,274,191.4057978691,Horse,5,Flesh,Robot,Fonz,Spaced,None,None
827,Animal #827,"reached the end,",275,191.2809416153,Pig,7,Purple,Green,Military,Vampire,Warhol,Fisherman
82,Animal #82,"grown rather stout,",276,190.4546241699,Pig,7,Wall,Pink,Writer,Considered,Glasses,Artist
1219,Animal #6052,"in the mornings.""",277,190.3168416492,Horse,6,Wall,Grey glam,Writer,Eager,None,Betty
1680,Animal #5108,"Out of spite,",278,189.9602386396,Horse,7,Purple,Robot,Snooker,Crazy,Patch,Beret
1934,Animal #1007,the duty of,279,189.5490402785,Horse,6,Graf,Grey,Dealer,Friendly,None,Beret
536,Animal #536,would be our,280,189.5438378012,Pig,7,Wall,Ghost,Jobs,Greed,Patch,Headphones
1518,Animal #3396,which had belonged,281,189.3051734705,Horse,7,Purple,Brown,Cobain,Vampire,Glasses,Veronica
153,Animal #153,"white goat, and",282,189.1553540579,Pig,7,Flesh,Green,Lumberjack,Moaning,Robot,Betty
1780,Animal #6032,sides and occasionally,283,189.1024508049,Horse,7,Woodland,Ghost,Lawyer,Frustrated,Monocle,Police
485,Animal #485,the natural life,284,188.984481608,Pig,7,Virtual,Robot,Summer,Friendly,Sunglasses,Headphones
1747,Animal #9159,"so he said,",285,188.5163168326,Horse,6,Purple,Grey glam,Writer,Menace,None,Veronica
909,Animal #909,speech had given,286,188.4028428286,Pig,7,Hell,Brown,French,Stoned,Glasses,Wayfarer
973,Animal #973,"talker, and when",287,188.1930048764,Pig,6,Camo,Robot,French,Shock,None,Astronaut
1157,Animal #4552,to lies circulated,288,188.1711862471,Horse,6,Hell,Grey,Fonz,Spaced,None,Bowler
1492,Animal #6125,had looked forward,289,188.1517068264,Horse,7,Wall,Grey,Beatnik ranch,Unsure,Monocle,Elvis
1385,Animal #1868,eat. There was,290,187.8676274982,Horse,6,Purple,Grey glam,Military,Eager,None,Elvis
1727,Animal #2893,all the animals,291,187.8645123248,Horse,7,Bright,Green,Mcqueen,Greed,Glasses,Betty
1678,Animal #6138,"whip, all equal,",292,187.8535776352,Horse,6,Camo,Tattoo,Spring,Dead,None,Police
441,Animal #441,"last year, and",293,187.6190568933,Pig,7,Money,Brown,Military,Spaced,Glasses,Astronaut
444,Animal #444,hatched into chickens?,294,187.0721021785,Pig,7,Virtual,Pink,Banker,Overdosed,Glasses,Beret
1879,Animal #2054,animals trooped into,295,185.7242912946,Horse,6,Bright,Grey,Dealer,Friendly,None,Britpop
936,Animal #936,Pre-eminent among the,296,185.267992724,Pig,7,Hell,Pink,Military,Pondering,Lolita,Beret
1230,Animal #4601,delivering orders to,297,185.2534987085,Horse,7,Bright,Green,Doctor,Eager,Patch,Headphones
1612,Animal #3816,and afterwards communicate,298,185.2510704797,Horse,7,Bright,Ghost,Beatnik ranch,Happy,Monocle,Bowler
1439,Animal #5696,had not been,299,184.9823266657,Horse,6,Camo,Grey,French,Beard,None,Gamer
463,Animal #463,for your four,300,184.9385982138,Pig,6,Camo,Green,Summer,Beard,None,Gamer
1120,Animal #1879,the ancient style,301,184.8632381591,Horse,6,Purple,Grey,French,Overdosed,None,Veronica
476,Animal #476,myself I do,302,184.5479058388,Pig,7,Virtual,Green,Astronaut,Moaning,Sunglasses,Police
804,Animal #804,day that sets,303,183.7658784423,Pig,7,Heaven,Brown,Cobain,Stubble,Glasses,Artist
798,Animal #798,shine the fields,304,183.6502274826,Pig,5,Stars,Green,None,Vampire,None,Cap
1051,Animal #2671,"clover, cows kicked",305,183.1562401757,Horse,6,Flesh,Orange,Cobain,Tired,None,Elvis
1959,Animal #1048,making sugar on,306,183.1149350071,Horse,6,Bright,Green,Swimmer,Overdosed,None,Bowler
177,Animal #177,"asked why, he",307,183.0508348965,Pig,7,Money,Pink,Beatnik,Shifty,Warhol,Zeldman
1433,Animal #3678,besides supplying every,308,182.8206772175,Horse,7,Camo,Grey,Doctor,Pondering,Monocle,Bowler
83,Animal #83,but he was,309,181.8423882216,Pig,6,Purple,Ghost,Doctor,Spaced,None,Astronaut
360,Animal #360,"horses, twenty cows,",310,181.7782237054,Pig,6,Graf,Pink,Prison,Cigarette,None,Gamer
25,Animal #25,"up to bed,",311,181.7138367724,Pig,7,Purple,Grey,Doctor,Overdosed,Glasses,Betty
190,Animal #190,side by side,312,181.5023877356,Pig,6,Woodland,Brown,Banker,Stubble,None,Headphones
246,Animal #246,"the tame raven,",313,181.4721485661,Pig,7,Virtual,Grey,Lumberjack,Unsure,Warhol,Beret
736,Animal #736,"certain, which were",314,181.391987874,Pig,5,Virtual,Pink,None,Moaning,None,Gamer
222,Animal #222,a place near,315,180.7253135506,Pig,7,Virtual,Pink,Winter,Vampire,Monocle,Elvis
910,Animal #910,to the more,316,180.6736861738,Pig,6,Purple,Ghost,Beatnik,Considered,Glasses,None
712,Animal #712,I was a,317,180.6304914395,Pig,7,Flesh,Robot,Astronaut,Yelling,Sunglasses,Fisherman
1009,Animal #3939,iron discipline! That,318,180.5716841882,Horse,6,Stars,Orange,Spring,Manic,None,Beret
885,Animal #885,the barn and,319,179.6022433268,Pig,7,Camo,Robot,Police,Stoned,Robot,Cap
1668,Animal #4362,at least they,320,179.2143212926,Horse,6,Hell,Green,Beatnik ranch,Unsure,None,Bowler
1969,Animal #6805,"Snowball's treachery, the",321,178.7061195151,Horse,7,Hell,Ghost,Prison,Crazy,Glasses,Horns
1929,Animal #6255,of England we,322,178.4553790645,Horse,6,Virtual,Tattoo,Vicar,Eager,None,Horns
787,Animal #787,"shall rust forever,",323,178.4531601331,Pig,6,Purple,Grey,Jobs,Pondering,None,Police
1401,Animal #9871,skull had already,324,178.4428308608,Horse,6,Graf,Grey glam,Winter,Friendly,None,Veronica
1954,Animal #8764,It was almost,325,178.2845052879,Horse,6,Bright,Grey,Vicar,Vampire,None,Britpop
891,Animal #891,"to their perches,",326,178.1702815446,Pig,7,Stars,Pink,Prison,Moaning,Warhol,Halo
181,Animal #181,"Nevertheless, without openly",327,177.2806959208,Pig,7,Stars,Green,Astronaut,Dead,Cobain,Artist
1462,Animal #6314,the hearing of,328,177.0680782328,Horse,7,Stars,Tattoo,French,Friendly,Sunglasses,Halo
731,Animal #731,dream. And what,329,177.0314957228,Pig,6,Bright,Grey,Jobs,Stubble,None,Astronaut
1540,Animal #1512,her shoulder and,330,176.6938932426,Horse,7,Money,Pink,French,Happy,Glasses,Headphones
545,Animal #545,overthrow of the,331,176.647822156,Pig,5,Camo,Pink,None,Kneiving,None,Gamer
1069,Animal #7755,the late summer,332,176.1469301457,Horse,7,Wall,Grey,Swimmer,Pondering,Cobain,Veronica
1394,Animal #7258,under cover of,333,175.8388887897,Horse,7,Purple,Pink,Mcqueen,Friendly,Glasses,Artist
55,Animal #55,(so he was,334,175.5077959699,Pig,6,Wall,Green,Beatnik,Considered,None,Bowler
660,Animal #660,goes upon four,335,174.9807625329,Pig,6,Wall,Robot,Doctor,Pondering,Lolita,None
1821,Animal #1818,all day in,336,174.5849742196,Horse,7,Purple,Pink,Beatnik ranch,Cigarette,Glasses,Betty
1755,Animal #1269,and took to,337,173.8230251944,Horse,6,Purple,Brown,Fonz,Happy,None,Zeldman
1955,Animal #6433,He took his,338,173.0897359273,Horse,6,Purple,Brown,Winter,Overdosed,None,Britpop
1079,Animal #1037,all were asked,339,172.9902005168,Horse,7,Purple,Grey,Beatnik ranch,Unsure,Sunglasses,Britpop
743,Animal #743,you that song,340,172.9460479914,Pig,6,Flesh,Grey,None,Shifty,Robot,Bowler
1981,Animal #2744,"Jones, who was",341,172.7222214043,Horse,7,Death,Brown,Fonz,Moaning,Sunglasses,Beret
629,Animal #629,our friends or,342,172.6344467249,Pig,7,Money,Ghost,French,Vampire,Glasses,Beret
1101,Animal #8774,"beloved Leader, Comrade",343,172.2268611279,Horse,6,Death,Orange,Cobain,Stoned,None,Britpop
370,Animal #370,miserable condition? Because,344,172.0662126648,Pig,6,Heaven,Grey,Beatnik,Vampire,None,Beret
1318,Animal #3398,Thousand Useful Things,345,171.709038776,Horse,7,Wall,Grey,Spring,Frustrated,Cobain,Police
1333,Animal #3223,The earth was,346,171.6459444167,Horse,6,Wall,Ghost,Teen,Eager,None,Gamer
925,Animal #925,that it was,347,171.5235885375,Pig,7,Bright,Brown,Summer,Pondering,Glasses,Fisherman
1915,Animal #3393,out. The mechanical,348,171.4402040859,Horse,6,Sea,Brown,Military,Moaning,None,Headphones
1802,Animal #7165,"hole."" Terrified, the",349,170.9705584974,Horse,6,Money,Grey,Beatnik ranch,Menace,None,Artist
192,Animal #192,The two horses,350,170.5348379109,Pig,6,Woodland,Pink,Winter,Dead,None,Astronaut
1024,Animal #2935,All the men,351,170.4778817162,Horse,7,Purple,Grey,Military,Overdosed,Glasses,Betty
858,Animal #858,with the song,352,170.4107178719,Pig,7,Woodland,Robot,Banker,Menace,Robot,Zeldman
1147,Animal #7938,and the contract,353,170.1592463197,Horse,7,Heaven,Orange,Lawyer,Yelling,Glasses,Artist
661,Animal #661,"legs, or has",354,170.0139783585,Pig,7,Wall,Brown,Jobs,Unsure,Lolita,Astronaut
1430,Animal #7641,"understand, but would",355,169.9140119678,Horse,6,Graf,Pink,Beatnik ranch,Yelling,None,Bowler
486,Animal #486,of a pig.,356,169.5044550061,Pig,7,Graf,Brown,Vicar,Manic,Cobain,Artist
1177,Animal #9616,a toast. But,357,168.9772766237,Horse,6,Purple,Pink,Prison,Frustrated,None,Headphones
358,Animal #358,of ours would,358,168.9173232743,Pig,7,Camo,Pink,Writer,Greed,Glasses,Astronaut
1768,Animal #9999,which.,359,168.8300038454,Horse,7,Heaven,Brown,Winter,Stoned,Glasses,Zeldman
1039,Animal #2311,regarded as a,360,168.8048149626,Horse,7,Money,Grey,Banker,Moaning,Sunglasses,Headphones
788,Animal #788,Cruel whips no,361,168.7229476194,Pig,6,Purple,Pink,Swimmer,Shock,None,Astronaut
1872,Animal #4000,and set up,362,168.6963399378,Horse,7,Hell,Brown,Teen,Yelling,Glasses,Wayfarer
966,Animal #966,small fat pig,363,168.6155849774,Pig,7,Hell,Pink,Beatnik,Shock,Robot,Elvis
1669,Animal #9812,the outlook of,364,168.610474887,Horse,6,Stars,Orange,Fonz,Eager,None,Bowler
1700,Animal #2754,preparations had been,365,168.2922335767,Horse,7,Bright,Green,Fonz,Greed,Monocle,Artist
398,Animal #398,to pull the,366,168.1899601171,Pig,6,Flesh,Pink,Beatnik,Dead,None,Gamer
637,Animal #637,was taken at,367,168.1781056112,Pig,5,Woodland,Pink,None,Vampire,None,Betty
493,Animal #493,"of me, every",368,168.1132162202,Pig,6,Stars,Pink,Cobain,Beard,None,Horns
1141,Animal #1215,still unfed. At,369,168.0044340934,Horse,7,Heaven,Orange,Snooker,Dead,Glasses,Bowler
1571,Animal #8495,to learning the,370,167.5270908837,Horse,7,Graf,Robot,Lawyer,Tired,Lolita,Veronica
1863,Animal #4741,"against beds, went",371,167.3367440151,Horse,6,Rave,Pink,Winter,Pondering,None,Elvis
843,Animal #843,few minutes. And,372,166.9590683008,Pig,7,Stars,Robot,Lumberjack,Stubble,Glasses,Veronica
819,Animal #819,spread my tidings,373,166.9392707909,Pig,7,Heaven,Ghost,Beatnik,Beard,Warhol,Artist
653,Animal #653,remember always your,374,166.7979956002,Pig,6,Camo,Pink,Beatnik,Pondering,Cobain,None
987,Animal #987,had elaborated old,375,166.4757714941,Pig,7,Woodland,Brown,Beatnik,Happy,Glasses,Astronaut
683,Animal #683,Man are evil.,376,166.2991458407,Pig,5,Wall,Green,None,Kneiving,None,Astronaut
1859,Animal #6945,too clever for,377,166.1180444998,Horse,7,Wall,Robot,Beatnik ranch,Kneiving,Glasses,Beret
1482,Animal #3818,the others. The,378,165.8583085482,Horse,7,Stars,Green,Cobain,Unsure,Patch,Betty
478,Animal #478,I am one,379,165.6759756318,Pig,6,Purple,Ghost,Lumberjack,Crazy,Glasses,None
1828,Animal #8635,drawing away from,380,165.5894652808,Horse,6,Graf,Tattoo,Banker,Vampire,None,Artist
1861,Animal #1570,and white paint,381,165.3591594576,Horse,7,Purple,Ghost,Polo,Shifty,Cobain,Horns
1546,Animal #1628,and set to,382,165.2141488074,Horse,7,Sea,Brown,Cobain,Shock,Glasses,Artist
1973,Animal #6057,quarry. Having got,383,165.1428229684,Horse,6,Hell,Pink,Vicar,Eager,None,Halo
351,Animal #351,is capable of,384,165.1085668466,Pig,6,Wall,Ghost,French,Friendly,None,Gamer
1086,Animal #1549,us. Today we,385,164.8588443303,Horse,7,Sea,Green,Lawyer,Kneiving,Lolita,Fisherman
1344,Animal #4708,should have a,386,164.7442793072,Horse,6,Camo,Pink,Beatnik ranch,Kneiving,None,Beret
1740,Animal #3644,as to the,387,164.2384859184,Horse,6,Purple,Grey,Fonz,Yelling,None,Elvis
550,Animal #550,not know when,388,164.1327111125,Pig,6,Woodland,Green,Beatnik,Menace,None,Gamer
1480,Animal #7533,should do if,389,163.5003733633,Horse,7,Rave,Orange,Lawyer,Happy,Patch,Betty
1281,Animal #6691,things being done,390,163.4120882393,Horse,7,Graf,Grey,Fonz,Cigarette,Glasses,Artist
716,Animal #716,to sing an,391,163.3786368363,Pig,7,Purple,Pink,Police,Crazy,Robot,Bowler
384,Animal #384,we have. Remove,392,163.3145828062,Pig,7,Purple,Pink,Winter,Happy,Sunglasses,Astronaut
1254,Animal #7653,Fifth Commandment was,393,163.1576087381,Horse,6,Bright,Robot,Fonz,Frustrated,None,Veronica
892,Animal #892,the animals settled,394,162.8021147493,Pig,6,Camo,Brown,Lumberjack,Tired,None,Betty
344,Animal #344,who dwell upon,395,162.5409613225,Pig,6,Graf,Green,Writer,Friendly,None,Gamer
1011,Animal #7222,"and, when the",396,162.5067062201,Horse,6,Bright,Ghost,Fonz,Cigarette,None,Beret
764,Animal #764,between Clementine and,397,162.5055965654,Pig,7,Bright,Brown,French,Stubble,Monocle,Halo
1522,Animal #1180,"buildings wanted roofing,",398,162.4788501167,Horse,6,Wall,Orange,Fonz,Shock,None,Bowler
135,Animal #135,"hands high, and",399,161.7576923189,Pig,7,Purple,Brown,Astronaut,Frustrated,Cobain,Bowler
939,Animal #939,"Snowball and Napoleon,",400,161.6452141453,Pig,5,Graf,Pink,Astronaut,Stubble,None,None
1190,Animal #5008,under cover of,401,161.0570969927,Horse,7,Flesh,Robot,Lawyer,Manic,Glasses,Bowler
1980,Animal #8520,It was the,402,160.5700204358,Horse,6,Rave,Orange,Teen,Dead,None,Wayfarer
959,Animal #959,same depth of,403,160.5475486624,Pig,7,Purple,Ghost,Banker,Unsure,Warhol,Wayfarer
1728,Animal #9102,"the others, their",404,160.4243724079,Horse,7,Bright,Brown,Teen,Spaced,Lolita,Halo
947,Animal #947,"farm, not much",405,160.2741314146,Pig,6,Death,Grey,Summer,Shock,Robot,None
343,Animal #343,life to those,406,160.1726794259,Pig,6,Purple,Pink,Lumberjack,Crazy,None,Beret
1227,Animal #9126,"was still recent,",407,160.1695414692,Horse,6,Bright,Brown,Fonz,Cigarette,None,Beret
191,Animal #191,and never speaking.,408,159.803198483,Pig,5,Virtual,Pink,Cobain,Stubble,None,None
1651,Animal #2727,through the air,409,159.2119767833,Horse,6,Wall,Brown,Military,Vampire,None,Zeldman
1150,Animal #4318,filled everyone with,410,158.9913651874,Horse,7,Bright,Brown,Snooker,Spaced,Glasses,Police
1822,Animal #7762,"been, and food",411,158.9723101009,Horse,6,Graf,Tattoo,French,Crazy,None,Britpop
811,Animal #811,"geese and turkeys,",412,158.6873995779,Pig,6,Rave,Grey,Police,Kneiving,None,Gamer
803,Animal #803,breezes On the,413,158.4940773431,Pig,6,Bright,Pink,Prison,Pondering,Glasses,None
1971,Animal #2603,learning too much,414,157.9267586615,Horse,6,Hell,Brown,Teen,Cigarette,None,Halo
1923,Animal #8858,crate at the,415,157.789356716,Horse,6,Stars,Pink,Snooker,Tired,None,Betty
477,Animal #477,"not grumble, for",416,157.5632475413,Pig,7,Virtual,Grey,Beatnik,Moaning,Glasses,Astronaut
300,Animal #300,us face it:,417,157.5583755298,Pig,6,Flesh,Robot,Astronaut,Shock,None,Beret
1878,Animal #5762,Rebellion was ever,418,156.9426436842,Horse,6,Woodland,Orange,Jobs,Stoned,None,Zeldman
875,Animal #875,gun which always,419,156.5515295966,Pig,6,Death,Pink,Banker,Pondering,None,Beret
1606,Animal #1486,with a kind,420,155.8699337055,Horse,7,Flesh,Ghost,Banker,Menace,Patch,Wayfarer
112,Animal #112,the pigs and,421,155.500586391,Pig,6,Stars,Ghost,Police,Crazy,None,Zeldman
23,Animal #23,"the scullery, and",422,155.4613754052,Pig,6,Rave,Green,Winter,Moaning,None,Astronaut
1421,Animal #7997,now receiving a,423,155.2419275662,Horse,6,Camo,Grey,Cobain,Spaced,None,Cap
860,Animal #860,it right through,424,155.1861158249,Pig,6,Money,Ghost,Military,Unsure,None,Headphones
820,Animal #820,Of the golden,425,155.0397414709,Pig,6,Woodland,Brown,Cobain,Spaced,None,Artist
781,Animal #781,by beasts alone.,426,154.9476598083,Pig,7,Graf,Pink,French,Yelling,Robot,Beret
216,Animal #216,mare who drew,427,154.890618769,Pig,6,Purple,Pink,Summer,Happy,None,Headphones
1136,Animal #3133,Animal Farm from,428,154.1086343473,Horse,7,Wall,Robot,Cobain,Friendly,Glasses,Halo
459,Animal #459,a year old–you,429,154.0478992492,Pig,7,Purple,Grey,Beatnik,Vampire,Sunglasses,Fisherman
92,Animal #92,the other animals,430,153.9433989487,Pig,7,Wall,Green,Winter,Yelling,Warhol,Zeldman
1214,Animal #1078,"Moses, who was",431,153.8646483359,Horse,7,Stars,Pink,Writer,Shifty,Monocle,Elvis
