ID,Name,Rank,Rarity_Score,Attributes,creator,flora,garden type,latitude,level,longitude,material,rewild area
233,Cryptobee rare,909,3698.566190742964,8,Guerlain Paris,"cistus, lavender, weigelia",mandala,48.7550728552357,rare,1.82851191024082,raw basalt,140
234,Cryptobee rare,909,3698.566190742964,8,Guerlain Paris,"cistus, lavender, weigelia",mandala,48.7550940963605,rare,1.8292821508705,raw basalt,140
235,Cryptobee rare,909,3698.566190742964,8,Guerlain Paris,"cistus, lavender, weigelia",mandala,48.7551160958262,rare,1.82256490054665,raw basalt,140
247,Cryptobee rare,909,3698.566190742964,8,Guerlain Paris,"cistus, lavender, weigelia",mandala,48.7516998846661,rare,1.82139753586505,raw schist,140
248,Cryptobee rare,909,3698.566190742964,8,Guerlain Paris,"cistus, lavender, weigelia",mandala,48.7530771325355,rare,1.82826637913158,raw schist,140
249,Cryptobee rare,909,3698.566190742964,8,Guerlain Paris,"cistus, lavender, weigelia",mandala,48.7535457246629,rare,1.82678636524729,raw schist,140
250,Cryptobee rare,909,3698.566190742964,8,Guerlain Paris,"cistus, lavender, weigelia",mandala,48.7537831524792,rare,1.82338356330983,raw schist,140
251,Cryptobee rare,909,3698.566190742964,8,Guerlain Paris,"cistus, lavender, weigelia",mandala,48.7548120957308,rare,1.82908624659362,raw schist,140
252,Cryptobee rare,909,3698.566190742964,8,Guerlain Paris,"cistus, lavender, weigelia",mandala,48.7562825752744,rare,1.8259978316703,raw schist,140
284,Cryptobee rare,909,3698.566190742964,8,Guerlain Paris,"deschampsia, ammi, borage",meadow,48.752415498704,rare,1.8228697979451,polished basalt,140
285,Cryptobee rare,909,3698.566190742964,8,Guerlain Paris,"deschampsia, ammi, borage",meadow,48.7533165987061,rare,1.82413808062501,polished basalt,140
286,Cryptobee rare,909,3698.566190742964,8,Guerlain Paris,"deschampsia, ammi, borage",meadow,48.7533697310637,rare,1.82865086834844,polished basalt,140
287,Cryptobee rare,909,3698.566190742964,8,Guerlain Paris,"deschampsia, ammi, borage",meadow,48.7538718641343,rare,1.8283321891421,polished basalt,140
288,Cryptobee rare,909,3698.566190742964,8,Guerlain Paris,"deschampsia, ammi, borage",meadow,48.7558823256518,rare,1.8257116443724,polished basalt,140
289,Cryptobee rare,909,3698.566190742964,8,Guerlain Paris,"deschampsia, ammi, borage",meadow,48.7565007329662,rare,1.82628780233366,polished basalt,140
300,Cryptobee rare,909,3698.566190742964,8,Guerlain Paris,"deschampsia, ammi, borage",meadow,48.7532587647855,rare,1.82304327972248,polished schist,140
301,Cryptobee rare,909,3698.566190742964,8,Guerlain Paris,"deschampsia, ammi, borage",meadow,48.7533806601533,rare,1.82257362936471,polished schist,140
302,Cryptobee rare,909,3698.566190742964,8,Guerlain Paris,"deschampsia, ammi, borage",meadow,48.7552130946211,rare,1.82717938425187,polished schist,140
303,Cryptobee rare,909,3698.566190742964,8,Guerlain Paris,"deschampsia, ammi, borage",meadow,48.755741352551,rare,1.82511564995474,polished schist,140
304,Cryptobee rare,909,3698.566190742964,8,Guerlain Paris,"deschampsia, ammi, borage",meadow,48.7557461732271,rare,1.82682482073433,polished schist,140
305,Cryptobee rare,909,3698.566190742964,8,Guerlain Paris,"deschampsia, ammi, borage",meadow,48.7560171635805,rare,1.82829971629681,polished schist,140
333,Cryptobee rare,909,3698.566190742964,8,Guerlain Paris,"deschampsia, ammi, borage",meadow,48.7536365356504,rare,1.8253943073435,raw basalt,140
334,Cryptobee rare,909,3698.566190742964,8,Guerlain Paris,"deschampsia, ammi, borage",meadow,48.7539900786022,rare,1.82809771559304,raw basalt,140
335,Cryptobee rare,909,3698.566190742964,8,Guerlain Paris,"deschampsia, ammi, borage",meadow,48.7554634142707,rare,1.82286916967922,raw basalt,140
336,Cryptobee rare,909,3698.566190742964,8,Guerlain Paris,"deschampsia, ammi, borage",meadow,48.7555937189223,rare,1.82906975219645,raw basalt,140
337,Cryptobee rare,909,3698.566190742964,8,Guerlain Paris,"deschampsia, ammi, borage",meadow,48.7556990565094,rare,1.82284600513389,raw basalt,140
338,Cryptobee rare,909,3698.566190742964,8,Guerlain Paris,"deschampsia, ammi, borage",meadow,48.7561663965385,rare,1.82634804220419,raw basalt,140
350,Cryptobee rare,909,3698.566190742964,8,Guerlain Paris,"deschampsia, ammi, borage",meadow,48.7528675811836,rare,1.82208734942296,raw schist,140
351,Cryptobee rare,909,3698.566190742964,8,Guerlain Paris,"deschampsia, ammi, borage",meadow,48.7544690069554,rare,1.8256177794052,raw schist,140
352,Cryptobee rare,909,3698.566190742964,8,Guerlain Paris,"deschampsia, ammi, borage",meadow,48.7546587604072,rare,1.82605152040703,raw schist,140
353,Cryptobee rare,909,3698.566190742964,8,Guerlain Paris,"deschampsia, ammi, borage",meadow,48.7547008437338,rare,1.82375831519019,raw schist,140
354,Cryptobee rare,909,3698.566190742964,8,Guerlain Paris,"deschampsia, ammi, borage",meadow,48.7555044573079,rare,1.82871015729539,raw schist,140
355,Cryptobee rare,909,3698.566190742964,8,Guerlain Paris,"deschampsia, ammi, borage",meadow,48.7559278695107,rare,1.82534729379525,raw schist,140
379,Cryptobee rare,909,3698.566190742964,8,Guerlain Paris,"chamomile, cornflower, dandelion",medicinal,48.7527956906768,rare,1.82353785144925,polished basalt,140
380,Cryptobee rare,909,3698.566190742964,8,Guerlain Paris,"chamomile, cornflower, dandelion",medicinal,48.7529378134372,rare,1.82604883639462,polished basalt,140
381,Cryptobee rare,909,3698.566190742964,8,Guerlain Paris,"chamomile, cornflower, dandelion",medicinal,48.7540619637819,rare,1.82371819845594,polished basalt,140
382,Cryptobee rare,909,3698.566190742964,8,Guerlain Paris,"chamomile, cornflower, dandelion",medicinal,48.7544688776116,rare,1.82469380275948,polished basalt,140
383,Cryptobee rare,909,3698.566190742964,8,Guerlain Paris,"chamomile, cornflower, dandelion",medicinal,48.7556159911794,rare,1.82577068760086,polished basalt,140
384,Cryptobee rare,909,3698.566190742964,8,Guerlain Paris,"chamomile, cornflower, dandelion",medicinal,48.7558540750558,rare,1.82806373991385,polished basalt,140
396,Cryptobee rare,909,3698.566190742964,8,Guerlain Paris,"chamomile, cornflower, dandelion",medicinal,48.7526076371284,rare,1.82359983914451,polished schist,140
397,Cryptobee rare,909,3698.566190742964,8,Guerlain Paris,"chamomile, cornflower, dandelion",medicinal,48.7530816651327,rare,1.82625158558698,polished schist,140
398,Cryptobee rare,909,3698.566190742964,8,Guerlain Paris,"chamomile, cornflower, dandelion",medicinal,48.7548670426514,rare,1.82227000618691,polished schist,140
399,Cryptobee rare,909,3698.566190742964,8,Guerlain Paris,"chamomile, cornflower, dandelion",medicinal,48.7557920171113,rare,1.82851839006466,polished schist,140
400,Cryptobee rare,909,3698.566190742964,8,Guerlain Paris,"chamomile, cornflower, dandelion",medicinal,48.7560229748935,rare,1.82593647812961,polished schist,140
401,Cryptobee rare,909,3698.566190742964,8,Guerlain Paris,"chamomile, cornflower, dandelion",medicinal,48.7560382517758,rare,1.82755549166736,polished schist,140
428,Cryptobee rare,909,3698.566190742964,8,Guerlain Paris,"chamomile, cornflower, dandelion",medicinal,48.7525335769184,rare,1.82246804030974,raw basalt,140
429,Cryptobee rare,909,3698.566190742964,8,Guerlain Paris,"chamomile, cornflower, dandelion",medicinal,48.7536726591795,rare,1.82462794536662,raw basalt,140
430,Cryptobee rare,909,3698.566190742964,8,Guerlain Paris,"chamomile, cornflower, dandelion",medicinal,48.7540443229039,rare,1.82690400181114,raw basalt,140
431,Cryptobee rare,909,3698.566190742964,8,Guerlain Paris,"chamomile, cornflower, dandelion",medicinal,48.7552756454056,rare,1.82334435379831,raw basalt,140
432,Cryptobee rare,909,3698.566190742964,8,Guerlain Paris,"chamomile, cornflower, dandelion",medicinal,48.7555977730887,rare,1.8273812542079,raw basalt,140
433,Cryptobee rare,909,3698.566190742964,8,Guerlain Paris,"chamomile, cornflower, dandelion",medicinal,48.7556641684952,rare,1.82717454760335,raw basalt,140
445,Cryptobee rare,909,3698.566190742964,8,Guerlain Paris,"chamomile, cornflower, dandelion",medicinal,48.7536290498307,rare,1.82271498453776,raw schist,140
446,Cryptobee rare,909,3698.566190742964,8,Guerlain Paris,"chamomile, cornflower, dandelion",medicinal,48.7539551225831,rare,1.82521897981033,raw schist,140
447,Cryptobee rare,909,3698.566190742964,8,Guerlain Paris,"chamomile, cornflower, dandelion",medicinal,48.7541392312918,rare,1.82792907859184,raw schist,140
448,Cryptobee rare,909,3698.566190742964,8,Guerlain Paris,"chamomile, cornflower, dandelion",medicinal,48.7558107056337,rare,1.82646971572944,raw schist,140
449,Cryptobee rare,909,3698.566190742964,8,Guerlain Paris,"chamomile, cornflower, dandelion",medicinal,48.7564147482723,rare,1.82630293613483,raw schist,140
450,Cryptobee rare,909,3698.566190742964,8,Guerlain Paris,"chamomile, cornflower, dandelion",medicinal,48.756580290315,rare,1.82518956007181,raw schist,140
482,Cryptobee rare,909,3698.566190742964,8,Guerlain Paris,"tagetes, roses, tulips",ornemental garden,48.75345823861,rare,1.82831336239941,polished basalt,140
483,Cryptobee rare,909,3698.566190742964,8,Guerlain Paris,"tagetes, roses, tulips",ornemental garden,48.7540960579766,rare,1.8276660370666,polished basalt,140
484,Cryptobee rare,909,3698.566190742964,8,Guerlain Paris,"tagetes, roses, tulips",ornemental garden,48.7550235803292,rare,1.82829940444822,polished basalt,140
485,Cryptobee rare,909,3698.566190742964,8,Guerlain Paris,"tagetes, roses, tulips",ornemental garden,48.7551128300426,rare,1.82946382417506,polished basalt,140
486,Cryptobee rare,909,3698.566190742964,8,Guerlain Paris,"tagetes, roses, tulips",ornemental garden,48.7561052331575,rare,1.82550080051346,polished basalt,140
487,Cryptobee rare,909,3698.566190742964,8,Guerlain Paris,"tagetes, roses, tulips",ornemental garden,48.7567763444025,rare,1.82695057364641,polished basalt,140
499,Cryptobee rare,909,3698.566190742964,8,Guerlain Paris,"tagetes, roses, tulips",ornemental garden,48.7527658054206,rare,1.82171742028424,polished schist,140
500,Cryptobee rare,909,3698.566190742964,8,Guerlain Paris,"tagetes, roses, tulips",ornemental garden,48.7533249960804,rare,1.8243722407585,polished schist,140
501,Cryptobee rare,909,3698.566190742964,8,Guerlain Paris,"tagetes, roses, tulips",ornemental garden,48.7538633837611,rare,1.82662603865629,polished schist,140
502,Cryptobee rare,909,3698.566190742964,8,Guerlain Paris,"tagetes, roses, tulips",ornemental garden,48.7545429666645,rare,1.82457593295329,polished schist,140
503,Cryptobee rare,909,3698.566190742964,8,Guerlain Paris,"tagetes, roses, tulips",ornemental garden,48.7564953038614,rare,1.82512402028317,polished schist,140
504,Cryptobee rare,909,3698.566190742964,8,Guerlain Paris,"tagetes, roses, tulips",ornemental garden,48.7568889933183,rare,1.82641941498775,polished schist,140
532,Cryptobee rare,909,3698.566190742964,8,Guerlain Paris,"tagetes, roses, tulips",ornemental garden,48.7532610920583,rare,1.82589867976525,raw basalt,140
533,Cryptobee rare,909,3698.566190742964,8,Guerlain Paris,"tagetes, roses, tulips",ornemental garden,48.7534318646247,rare,1.82459395348991,raw basalt,140
534,Cryptobee rare,909,3698.566190742964,8,Guerlain Paris,"tagetes, roses, tulips",ornemental garden,48.7534348246451,rare,1.82436228342702,raw basalt,140
535,Cryptobee rare,909,3698.566190742964,8,Guerlain Paris,"tagetes, roses, tulips",ornemental garden,48.7540351177426,rare,1.82627505130375,raw basalt,140
536,Cryptobee rare,909,3698.566190742964,8,Guerlain Paris,"tagetes, roses, tulips",ornemental garden,48.7542919606965,rare,1.82324394022525,raw basalt,140
537,Cryptobee rare,909,3698.566190742964,8,Guerlain Paris,"tagetes, roses, tulips",ornemental garden,48.7554861043675,rare,1.82551589387902,raw basalt,140
549,Cryptobee rare,909,3698.566190742964,8,Guerlain Paris,"tagetes, roses, tulips",ornemental garden,48.7522203825355,rare,1.82224904523326,raw schist,140
550,Cryptobee rare,909,3698.566190742964,8,Guerlain Paris,"tagetes, roses, tulips",ornemental garden,48.7532797892304,rare,1.82314631423008,raw schist,140
551,Cryptobee rare,909,3698.566190742964,8,Guerlain Paris,"tagetes, roses, tulips",ornemental garden,48.7532983761916,rare,1.82572498412242,raw schist,140
552,Cryptobee rare,909,3698.566190742964,8,Guerlain Paris,"tagetes, roses, tulips",ornemental garden,48.7536815379892,rare,1.8272074869002,raw schist,140
553,Cryptobee rare,909,3698.566190742964,8,Guerlain Paris,"tagetes, roses, tulips",ornemental garden,48.755502298465,rare,1.82563795087437,raw schist,140
554,Cryptobee rare,909,3698.566190742964,8,Guerlain Paris,"tagetes, roses, tulips",ornemental garden,48.7557127334844,rare,1.82465642328493,raw schist,140
28,Cryptobee bees,1029,3688.872000697715,8,Guerlain Paris,"fern, clover, maranta",forest,48.7536434742746,bees,1.82574768261471,polished granite,140
29,Cryptobee bees,1029,3688.872000697715,8,Guerlain Paris,"fern, clover, maranta",forest,48.7525814634715,bees,1.82173239363304,polished howlite,140
30,Cryptobee bees,1029,3688.872000697715,8,Guerlain Paris,"fern, clover, maranta",forest,48.7531816802494,bees,1.82378330309774,polished howlite,140
31,Cryptobee bees,1029,3688.872000697715,8,Guerlain Paris,"fern, clover, maranta",forest,48.755619372799,bees,1.82849998828708,polished limestone,140
32,Cryptobee bees,1029,3688.872000697715,8,Guerlain Paris,"fern, clover, maranta",forest,48.7536461082623,bees,1.82298209968276,raw granite,140
34,Cryptobee bees,1029,3688.872000697715,8,Guerlain Paris,"fern, clover, maranta",forest,48.7551927625766,bees,1.82436462219755,raw marble,140
35,Cryptobee bees,1029,3688.872000697715,8,Guerlain Paris,"fern, clover, maranta",forest,48.7552198029686,bees,1.82542913936653,raw quartz,140
36,Cryptobee bees,1029,3688.872000697715,8,Guerlain Paris,"cistus, lavender, weigelia",mandala,48.7532680583897,bees,1.82426144282503,polished limestone,140
37,Cryptobee bees,1029,3688.872000697715,8,Guerlain Paris,"cistus, lavender, weigelia",mandala,48.7540225514198,bees,1.82655959564655,raw granite,140
38,Cryptobee bees,1029,3688.872000697715,8,Guerlain Paris,"cistus, lavender, weigelia",mandala,48.7558162979862,bees,1.82506541682276,raw howlite,140
40,Cryptobee bees,1029,3688.872000697715,8,Guerlain Paris,"cistus, lavender, weigelia",mandala,48.7522912604585,bees,1.82217401312418,raw marble,140
41,Cryptobee bees,1029,3688.872000697715,8,Guerlain Paris,"cistus, lavender, weigelia",mandala,48.7538152697863,bees,1.82389822168203,raw quartz,140
42,Cryptobee bees,1029,3688.872000697715,8,Guerlain Paris,"cistus, lavender, weigelia",mandala,48.7542228848623,bees,1.82321689452561,raw quartz,140
43,Cryptobee bees,1029,3688.872000697715,8,Guerlain Paris,"cistus, lavender, weigelia",mandala,48.7546473545713,bees,1.82918237586316,raw quartz,140
44,Cryptobee bees,1029,3688.872000697715,8,Guerlain Paris,"deschampsia, ammi, borage",meadow,48.7564558419689,bees,1.82802299864338,polished howlite,140
47,Cryptobee bees,1029,3688.872000697715,8,Guerlain Paris,"deschampsia, ammi, borage",meadow,48.7538605351257,bees,1.82769518484183,polished marble,140
50,Cryptobee bees,1029,3688.872000697715,8,Guerlain Paris,"deschampsia, ammi, borage",meadow,48.7555950063867,bees,1.82748509180418,raw limestone,140
53,Cryptobee bees,1029,3688.872000697715,8,Guerlain Paris,"chamomile, cornflower, dandelion",medicinal,48.7549847249012,bees,1.82671116382005,polished granite,140
54,Cryptobee bees,1029,3688.872000697715,8,Guerlain Paris,"chamomile, cornflower, dandelion",medicinal,48.7567885273528,bees,1.82540208811297,polished granite,140
55,Cryptobee bees,1029,3688.872000697715,8,Guerlain Paris,"chamomile, cornflower, dandelion",medicinal,48.7548318395584,bees,1.82926844152892,polished marble,140
57,Cryptobee bees,1029,3688.872000697715,8,Guerlain Paris,"chamomile, cornflower, dandelion",medicinal,48.7533416950344,bees,1.8268598337666,polished quartz,140
58,Cryptobee bees,1029,3688.872000697715,8,Guerlain Paris,"chamomile, cornflower, dandelion",medicinal,48.754081032013,bees,1.82264094645102,raw howlite,140
61,Cryptobee bees,1029,3688.872000697715,8,Guerlain Paris,"chamomile, cornflower, dandelion",medicinal,48.7535997517843,bees,1.82283164898542,raw marble,140
62,Cryptobee bees,1029,3688.872000697715,8,Guerlain Paris,"tagetes, roses, tulips",ornemental garden,48.7546442970699,bees,1.8227108867903,polished howlite,140
63,Cryptobee bees,1029,3688.872000697715,8,Guerlain Paris,"tagetes, roses, tulips",ornemental garden,48.7549420876665,bees,1.82365567075816,polished howlite,140
64,Cryptobee bees,1029,3688.872000697715,8,Guerlain Paris,"tagetes, roses, tulips",ornemental garden,48.7563093054226,bees,1.82514884889649,polished howlite,140
65,Cryptobee bees,1029,3688.872000697715,8,Guerlain Paris,"tagetes, roses, tulips",ornemental garden,48.7550295712221,bees,1.82940373518975,polished marble,140
66,Cryptobee bees,1029,3688.872000697715,8,Guerlain Paris,"tagetes, roses, tulips",ornemental garden,48.7558450292549,bees,1.82902291916068,polished marble,140
67,Cryptobee bees,1029,3688.872000697715,8,Guerlain Paris,"tagetes, roses, tulips",ornemental garden,48.7540345494423,bees,1.82321135898906,raw limestone,140
68,Cryptobee bees,1029,3688.872000697715,8,Guerlain Paris,"tagetes, roses, tulips",ornemental garden,48.7513472201236,bees,1.82130543967709,raw marble,140
69,Cryptobee bees,1029,3688.872000697715,8,Guerlain Paris,"tagetes, roses, tulips",ornemental garden,48.7534902155952,bees,1.82531197303569,raw marble,140
70,Cryptobee bees,1029,3688.872000697715,8,Guerlain Paris,"tagetes, roses, tulips",ornemental garden,48.7539339103001,bees,1.82463353828387,raw marble,140
72,Cryptobee bees,1029,3688.872000697715,8,Guerlain Paris,"tagetes, roses, tulips",ornemental garden,48.7561082936779,bees,1.8269587839534,raw quartz,140
581,Cryptobee bees,1029,3688.872000697715,8,Guerlain Paris,"fern, clover, maranta",forest,48.7530562744549,bees,1.82335109854343,polished granite,140
582,Cryptobee bees,1029,3688.872000697715,8,Guerlain Paris,"fern, clover, maranta",forest,48.7534171432824,bees,1.82295837017948,polished granite,140
583,Cryptobee bees,1029,3688.872000697715,8,Guerlain Paris,"fern, clover, maranta",forest,48.7535161776024,bees,1.82758582024545,polished granite,140
584,Cryptobee bees,1029,3688.872000697715,8,Guerlain Paris,"fern, clover, maranta",forest,48.7536624552597,bees,1.82734493251501,polished granite,140
585,Cryptobee bees,1029,3688.872000697715,8,Guerlain Paris,"fern, clover, maranta",forest,48.753798556309,bees,1.82558406021672,polished granite,140
586,Cryptobee bees,1029,3688.872000697715,8,Guerlain Paris,"fern, clover, maranta",forest,48.7539039835698,bees,1.82561922964221,polished granite,140
587,Cryptobee bees,1029,3688.872000697715,8,Guerlain Paris,"fern, clover, maranta",forest,48.7545460767578,bees,1.82754169259292,polished granite,140
588,Cryptobee bees,1029,3688.872000697715,8,Guerlain Paris,"fern, clover, maranta",forest,48.7548190242611,bees,1.82872327573145,polished granite,140
589,Cryptobee bees,1029,3688.872000697715,8,Guerlain Paris,"fern, clover, maranta",forest,48.7552187542466,bees,1.82683443834527,polished granite,140
590,Cryptobee bees,1029,3688.872000697715,8,Guerlain Paris,"fern, clover, maranta",forest,48.7556030222337,bees,1.82597816775932,polished granite,140
591,Cryptobee bees,1029,3688.872000697715,8,Guerlain Paris,"fern, clover, maranta",forest,48.755737133897,bees,1.82361901297231,polished granite,140
592,Cryptobee bees,1029,3688.872000697715,8,Guerlain Paris,"fern, clover, maranta",forest,48.7562457651134,bees,1.82784124197926,polished granite,140
593,Cryptobee bees,1029,3688.872000697715,8,Guerlain Paris,"fern, clover, maranta",forest,48.7563192035424,bees,1.8264883298359,polished granite,140
594,Cryptobee bees,1029,3688.872000697715,8,Guerlain Paris,"fern, clover, maranta",forest,48.7566250095545,bees,1.82701799922453,polished granite,140
595,Cryptobee bees,1029,3688.872000697715,8,Guerlain Paris,"fern, clover, maranta",forest,48.7569614660667,bees,1.82746771594859,polished granite,140
606,Cryptobee bees,1029,3688.872000697715,8,Guerlain Paris,"fern, clover, maranta",forest,48.752825980769,bees,1.82335991014628,polished howlite,140
607,Cryptobee bees,1029,3688.872000697715,8,Guerlain Paris,"fern, clover, maranta",forest,48.753213012549,bees,1.82576912404973,polished howlite,140
608,Cryptobee bees,1029,3688.872000697715,8,Guerlain Paris,"fern, clover, maranta",forest,48.7538334771639,bees,1.82785793903639,polished howlite,140
609,Cryptobee bees,1029,3688.872000697715,8,Guerlain Paris,"fern, clover, maranta",forest,48.7539193799789,bees,1.82395455484756,polished howlite,140
610,Cryptobee bees,1029,3688.872000697715,8,Guerlain Paris,"fern, clover, maranta",forest,48.7541162710865,bees,1.82533249139606,polished howlite,140
611,Cryptobee bees,1029,3688.872000697715,8,Guerlain Paris,"fern, clover, maranta",forest,48.7541882191368,bees,1.82487154151667,polished howlite,140
612,Cryptobee bees,1029,3688.872000697715,8,Guerlain Paris,"fern, clover, maranta",forest,48.7545308217238,bees,1.82725120798423,polished howlite,140
613,Cryptobee bees,1029,3688.872000697715,8,Guerlain Paris,"fern, clover, maranta",forest,48.7549041425512,bees,1.8294473421643,polished howlite,140
614,Cryptobee bees,1029,3688.872000697715,8,Guerlain Paris,"fern, clover, maranta",forest,48.7553936725395,bees,1.82695493267403,polished howlite,140
615,Cryptobee bees,1029,3688.872000697715,8,Guerlain Paris,"fern, clover, maranta",forest,48.7554190633303,bees,1.82511506708734,polished howlite,140
616,Cryptobee bees,1029,3688.872000697715,8,Guerlain Paris,"fern, clover, maranta",forest,48.7554234012306,bees,1.82800950543954,polished howlite,140
617,Cryptobee bees,1029,3688.872000697715,8,Guerlain Paris,"fern, clover, maranta",forest,48.7554685908478,bees,1.82393621942322,polished howlite,140
618,Cryptobee bees,1029,3688.872000697715,8,Guerlain Paris,"fern, clover, maranta",forest,48.7556711254149,bees,1.82616745467494,polished howlite,140
619,Cryptobee bees,1029,3688.872000697715,8,Guerlain Paris,"fern, clover, maranta",forest,48.7559494929133,bees,1.82683296510566,polished howlite,140
630,Cryptobee bees,1029,3688.872000697715,8,Guerlain Paris,"fern, clover, maranta",forest,48.7518260365426,bees,1.82062715533692,polished limestone,140
631,Cryptobee bees,1029,3688.872000697715,8,Guerlain Paris,"fern, clover, maranta",forest,48.752210512279,bees,1.82124672964174,polished limestone,140
632,Cryptobee bees,1029,3688.872000697715,8,Guerlain Paris,"fern, clover, maranta",forest,48.7527774426732,bees,1.82859869109289,polished limestone,140
633,Cryptobee bees,1029,3688.872000697715,8,Guerlain Paris,"fern, clover, maranta",forest,48.7535045406908,bees,1.82409744746058,polished limestone,140
634,Cryptobee bees,1029,3688.872000697715,8,Guerlain Paris,"fern, clover, maranta",forest,48.7535994995191,bees,1.82406930216305,polished limestone,140
635,Cryptobee bees,1029,3688.872000697715,8,Guerlain Paris,"fern, clover, maranta",forest,48.7537480557444,bees,1.82297964213372,polished limestone,140
636,Cryptobee bees,1029,3688.872000697715,8,Guerlain Paris,"fern, clover, maranta",forest,48.7539860696835,bees,1.82423290135132,polished limestone,140
637,Cryptobee bees,1029,3688.872000697715,8,Guerlain Paris,"fern, clover, maranta",forest,48.7540788531845,bees,1.82445286797164,polished limestone,140
638,Cryptobee bees,1029,3688.872000697715,8,Guerlain Paris,"fern, clover, maranta",forest,48.7543335190258,bees,1.82814039232931,polished limestone,140
639,Cryptobee bees,1029,3688.872000697715,8,Guerlain Paris,"fern, clover, maranta",forest,48.7543792078915,bees,1.82399136113062,polished limestone,140
640,Cryptobee bees,1029,3688.872000697715,8,Guerlain Paris,"fern, clover, maranta",forest,48.75522305798,bees,1.82461139294271,polished limestone,140
641,Cryptobee bees,1029,3688.872000697715,8,Guerlain Paris,"fern, clover, maranta",forest,48.7552235108243,bees,1.82359360768184,polished limestone,140
642,Cryptobee bees,1029,3688.872000697715,8,Guerlain Paris,"fern, clover, maranta",forest,48.7556640185212,bees,1.82589508575592,polished limestone,140
643,Cryptobee bees,1029,3688.872000697715,8,Guerlain Paris,"fern, clover, maranta",forest,48.755984600621,bees,1.8261827469111,polished limestone,140
644,Cryptobee bees,1029,3688.872000697715,8,Guerlain Paris,"fern, clover, maranta",forest,48.7560812393489,bees,1.82767635627784,polished limestone,140
655,Cryptobee bees,1029,3688.872000697715,8,Guerlain Paris,"fern, clover, maranta",forest,48.7533042671471,bees,1.82374031847288,polished marble,140
656,Cryptobee bees,1029,3688.872000697715,8,Guerlain Paris,"fern, clover, maranta",forest,48.7533549178069,bees,1.82584355733431,polished marble,140
657,Cryptobee bees,1029,3688.872000697715,8,Guerlain Paris,"fern, clover, maranta",forest,48.7535456437409,bees,1.8273837907536,polished marble,140
658,Cryptobee bees,1029,3688.872000697715,8,Guerlain Paris,"fern, clover, maranta",forest,48.7535620569904,bees,1.82487478995935,polished marble,140
659,Cryptobee bees,1029,3688.872000697715,8,Guerlain Paris,"fern, clover, maranta",forest,48.7536299978918,bees,1.82706179500705,polished marble,140
660,Cryptobee bees,1029,3688.872000697715,8,Guerlain Paris,"fern, clover, maranta",forest,48.7537084451188,bees,1.82385913394554,polished marble,140
661,Cryptobee bees,1029,3688.872000697715,8,Guerlain Paris,"fern, clover, maranta",forest,48.7540619149132,bees,1.82592162101047,polished marble,140
662,Cryptobee bees,1029,3688.872000697715,8,Guerlain Paris,"fern, clover, maranta",forest,48.7540633642002,bees,1.82835617789768,polished marble,140
663,Cryptobee bees,1029,3688.872000697715,8,Guerlain Paris,"fern, clover, maranta",forest,48.7542786120723,bees,1.82476924571972,polished marble,140
664,Cryptobee bees,1029,3688.872000697715,8,Guerlain Paris,"fern, clover, maranta",forest,48.7543561865841,bees,1.82698773889896,polished marble,140
665,Cryptobee bees,1029,3688.872000697715,8,Guerlain Paris,"fern, clover, maranta",forest,48.7547775873946,bees,1.82337234699559,polished marble,140
666,Cryptobee bees,1029,3688.872000697715,8,Guerlain Paris,"fern, clover, maranta",forest,48.754833205604,bees,1.82660239464098,polished marble,140
667,Cryptobee bees,1029,3688.872000697715,8,Guerlain Paris,"fern, clover, maranta",forest,48.7556272731208,bees,1.824822663649,polished marble,140
668,Cryptobee bees,1029,3688.872000697715,8,Guerlain Paris,"fern, clover, maranta",forest,48.7557354899258,bees,1.82478242189004,polished marble,140
669,Cryptobee bees,1029,3688.872000697715,8,Guerlain Paris,"fern, clover, maranta",forest,48.7559397610122,bees,1.82820750801883,polished marble,140
670,Cryptobee bees,1029,3688.872000697715,8,Guerlain Paris,"fern, clover, maranta",forest,48.7561482234668,bees,1.82763245252765,polished marble,140
681,Cryptobee bees,1029,3688.872000697715,8,Guerlain Paris,"fern, clover, maranta",forest,48.7524758028218,bees,1.8227432122881,polished quartz,140
682,Cryptobee bees,1029,3688.872000697715,8,Guerlain Paris,"fern, clover, maranta",forest,48.7526293458357,bees,1.82242606320986,polished quartz,140
683,Cryptobee bees,1029,3688.872000697715,8,Guerlain Paris,"fern, clover, maranta",forest,48.752943593528,bees,1.8251626342601,polished quartz,140
684,Cryptobee bees,1029,3688.872000697715,8,Guerlain Paris,"fern, clover, maranta",forest,48.7533423951099,bees,1.82498564635242,polished quartz,140
685,Cryptobee bees,1029,3688.872000697715,8,Guerlain Paris,"fern, clover, maranta",forest,48.7533525535638,bees,1.82775657082741,polished quartz,140
686,Cryptobee bees,1029,3688.872000697715,8,Guerlain Paris,"fern, clover, maranta",forest,48.7537012975904,bees,1.82455202339144,polished quartz,140
687,Cryptobee bees,1029,3688.872000697715,8,Guerlain Paris,"fern, clover, maranta",forest,48.7540688874292,bees,1.82431818187441,polished quartz,140
688,Cryptobee bees,1029,3688.872000697715,8,Guerlain Paris,"fern, clover, maranta",forest,48.7540845133234,bees,1.82209691765125,polished quartz,140
689,Cryptobee bees,1029,3688.872000697715,8,Guerlain Paris,"fern, clover, maranta",forest,48.7542320663129,bees,1.82431433125738,polished quartz,140
