ID,Name,Rank,Rarity_Score,Attributes,BG Overlay 1,BG Overlay 2,Background,Ears,Extras,Eyes,Hat,Head,Head Detail,Mouth,Nose,Title
210,Inkspunk #210,1,1510.198070277093,12,Dawn,Gummi,Newsprint 05,Ear 3,Refined,Twenty,Captain,Washed,White Spray,Bearded,Bulbous,Logo 8
322,Inkspunk #322,2,1104.914893524246,12,Tsunami,Sriracha,Newsprint 05,Alien Ear,Wake Up,Alien,Captain,Washed,Alien Head,Confused,Blue,Logo 7
428,Inkspunk #428,3,1015.9186066721154,12,Coagulated,Pepper,Newsprint 07,Ape Ear,Death,Death,Captain,Splattered,Ape Head 1,Confused,Ape Nose 1,Logo 3
501,Inkspunk #501,4,888.993562168728,24,Splattered,Icing,Newsprint 04,Ear 9,Freedom,Annoyed,Gta,Rage,Shadow,Renaissance,Skull,Logo 2
502,Inkspunk #502,5,876.8577633797124,24,Splattered,Sriracha,Newsprint 02,Ear 2,Defi,Relaxed,Ernest,Markt,Spawn,Shout,Bloody,Logo 1
171,Inkspunk #171,6,845.9183310711256,12,Dawn,Too Hot,Newsprint 11,Ape Ear,420,Graphic,Night King,Liberty,Ape Head 2,Growl,Ape Nose 1,Logo 5
150,Inkspunk #150,7,833.4831881931751,12,Tsunami,Hot Sauce,Newsprint 05,Alien Ear,Stand,Alien,Night Queen,Indigo,Alien Head,Fear,Papermache,Logo 5
286,Inkspunk #286,8,829.0098398495253,12,Tsunami,Sriracha,Newsprint 12,Alien Ear,Stand,Alien,Night King,Indigo,Alien Head,Censored,Bulbous,Logo 8
503,Inkspunk #503,9,814.8562886635029,24,Sunset,Hubba,Newsprint 08,Ear 9,Life,Death,Tourist,Washed,Dusk,Renaissance,Cold,Logo 6
369,Inkspunk #369,10,807.6372781062447,12,Tsunami,Frozen,Newsprint 03,Alien Ear,Pharoah,Alien,Transcendence,Indigo,Alien Head,Sick,Papermache,Logo 5
444,Inkspunk #444,11,777.7269234594659,12,Coagulated,Bubblegum,Newsprint 10,Ape Ear,Pharoah,Annoyed,Transcendence,Skull,Ape Head 1,Shout,Ape Nose 2,Logo 5
402,Inkspunk #402,12,759.6689085800741,12,Splattered,Tundra,Newsprint 11,Ape Ear,Crowned,X Ray,Magician,Murdered,Ape Head 2,Saw Tooth,Ape Nose 2,Logo 2
410,Inkspunk #410,13,754.4560212613849,12,Bright Spot,Sriracha,Newsprint 07,Ape Ear,Lies,Sprayed,Punk,Indigo,Ape Head 2,Shout,Ape Nose 2,Logo 4
163,Inkspunk #163,14,749.7909105806443,12,Blood Wash,Tundra,Newsprint 02,Ape Ear,Defi,Hexed,Paper King,Splattered,Ape Head 1,Hungry,Ape Nose 1,Logo 7
358,Inkspunk #358,15,747.955263088568,12,Hades,Pepper,Newsprint 05,Ape Ear,Wake Up,Confused,Tilley,Red,Ape Head 1,Growl,Ape Nose 1,Logo 2
486,Inkspunk #486,16,744.4037361080821,12,Hades,Tundra,Newsprint 04,Ape Ear,Sleeping,Ar,Storm,Liberty,Ape Head 2,Fear,Ape Nose 2,Logo 3
478,Inkspunk #478,17,686.5429831501648,12,Tsunami,Hubba,Newsprint 06,Ape Ear,Data,Alert,Caddy,Rage,Ape Head 2,Hungry,Ape Nose 1,Logo 6
698,Inkspunk #698,18,676.9690932302243,12,Tsunami,Spearmint,Newsprint 01,Ear 3,Sleeping,Incensed,Ghost Captain,Rage,Dusk,Renaissance,Surly,Logo 7
824,Inkspunk #824,19,667.2974566184096,12,Hades,Icing,Newsprint 09,Ear 11,Right Click,Fuchsia,Ghost Captain,Grey,Frigid,Shout,Pinched,Logo 4
399,Inkspunk #399,20,628.0486270918673,12,New Day,Hubba,Newsprint 11,Alien Ear,Sleeping,Ar,Paper King,Washed,Alien Head,Renaissance,Blue,Logo 8
408,Inkspunk #408,21,616.6326317267302,12,New Day,Candy,Newsprint 07,Ear 6,420,Clarity,Transcendence,Splattered,Evil,Vampire,Surly,Logo 2
267,Inkspunk #267,22,475.3313450295631,12,Coagulated,Too Hot,Newsprint 11,Ear 9,Defi,Clarity,Tilley,Markt,Hollow,Vampire,Crooked,Logo 5
480,Inkspunk #480,23,470.09005534648486,12,Coagulated,Hubba,Newsprint 03,Ear 3,Power,Clarity,Paper King,Grey,Frigid,Rotted,Bulbous,Logo 5
139,Inkspunk #139,24,457.5860331895546,12,Blood Wash,Spearmint,Newsprint 13,Ear 10,Watching,Clarity,Night King,Indigo,Cold,Vampire,Bloody,Logo 4
916,Inkspunk #916,25,440.65977716568403,12,Power Struggle,Gummi,Newsprint 10,Ear 5,Death,Confused,Daftendirekt,Indigo,Dusk,Renaissance,Faded,Logo 6
884,Inkspunk #884,26,438.2549586572423,12,Hades,Candy,Newsprint 12,Ear 9,Lies,Furious,Daftendirekt,Grey,Hollow,Rotted,Bloody,Logo 3
563,Inkspunk #563,27,424.56885360496966,12,Tsunami,Spearmint,Newsprint 04,Ear 6,Sleeping,Ready,Daftendirekt,Markt,Head Hole,Anguish,Cold,Logo 7
152,Inkspunk #152,28,422.97660267333356,12,Coagulated,Sriracha,Newsprint 10,Ear 8,420,Dripped,Thorns,Red,Splats,Censored,Crooked,Logo 6
598,Inkspunk #598,29,420.7529938518056,12,Power Struggle,Pepper,Newsprint 06,Ear 1,Freedom,Old Timer,Daftendirekt,Red,Arctic,Saw Tooth,Needle,Logo 1
141,Inkspunk #141,30,412.56252210884213,12,New Day,Bubblegum,Newsprint 02,Ear 4,420,Ar,Punk,Headlines,Splats,Shout,Pinched,Logo 3
420,Inkspunk #420,31,398.45207536052584,12,Splattered,Candy,Newsprint 06,Ear 6,420,Suspicious,Night King,Indigo,Frigid,Grillz,Crooked,Logo 2
325,Inkspunk #325,32,384.97223631214433,12,Hades,Frosty,Newsprint 06,Zombie Ear,Wagmi,Sprayed,Scarecrow,Skull,Zombie Head,Grillz,Faded,Logo 8
331,Inkspunk #331,33,369.28351844246504,12,Scratches,Icing,Newsprint 05,Zombie Ear,Pawn,Afraid,Bro,Skull,Zombie Head,Snarl,Skull,Logo 2
496,Inkspunk #496,34,367.0768981653879,12,Bright Spot,Frozen,Newsprint 01,Ear 1,Watching,Suspicious,Paper King,Murdered,Splats,Louie,Bandaged,Logo 4
295,Inkspunk #295,35,365.0389849643273,12,Blood Wash,Frozen,Newsprint 04,Zombie Ear,Data,Confused,Kango,Liberty,Zombie Head,Rotted,Cold,Logo 7
361,Inkspunk #361,36,356.977117265221,12,Coagulated,Candy Floss,Newsprint 12,Zombie Ear,Box,X Ray,Paper King,Grey,Zombie Head,Grillz,Long,Logo 5
815,Inkspunk #815,37,351.32325824218015,12,New Day,Candy Floss,Newsprint 02,Ear 11,Lies,Confused,Tourist,Rheinische,Black And White,Louie,Needle,Logo 5
498,Inkspunk #498,38,348.9148731925037,12,Coagulated,Frozen,Newsprint 11,Ear 11,Watching,Graphic,Tidy Dreads,Bleached,White Outline,Louie,Bulbous,Logo 5
364,Inkspunk #364,39,347.2927242249476,12,Blood Wash,Gummi,Newsprint 01,Zombie Ear,Watching,Cavernous,Sabrina,Skull,Zombie Head,Snarl,Skull,Logo 4
279,Inkspunk #279,40,347.0601063649317,12,Splattered,Frozen,Newsprint 06,Zombie Ear,Frazzled,Graffiti,Night Queen,Grey,Zombie Head,Vampire,Skull,Logo 7
811,Inkspunk #811,41,345.45079865376556,12,Coagulated,Peppermint,Newsprint 02,Ear 4,Anarchy,Graphic,Dominator,Blue,Old Time,Louie,Faded,Logo 8
411,Inkspunk #411,42,345.3549185264228,12,Blood Wash,Peppermint,Newsprint 09,Zombie Ear,Power,Graphic,Tilley,Grey,Zombie Head,Rotted,Skull,Logo 1
733,Inkspunk #733,43,344.9328403849078,12,Scratches,Candy Floss,Newsprint 01,Ear 11,Pawn,14a Exes And Ohs,Ernest,Headlines,Washed,Hungry,Blue,Logo 8
359,Inkspunk #359,44,342.38245085980344,12,Blood Wash,Peppermint,Newsprint 05,Zombie Ear,Crowned,Twenty,Puck Head,Skull,Zombie Head,Snarl,Cold,Logo 8
661,Inkspunk #661,45,342.01267602118486,12,Power Struggle,Frosty,Newsprint 07,Ear 5,Rise Up,Fuchsia,Pinkhawk,Grey,Black And White,Louie,Long,Logo 7
595,Inkspunk #595,46,341.10226393440297,12,Scratches,Hubba,Newsprint 07,Ear 8,Manic,14a Exes And Ohs,Afro,Red,Cyber Skull,Sick,Wide,Logo 1
362,Inkspunk #362,47,338.5579111793426,12,Bright Spot,Pepper,Newsprint 04,Zombie Ear,Frazzled,Cavernous,Rambo,Grey,Zombie Head,Vampire,Skull,Logo 8
436,Inkspunk #436,48,337.26616369997197,12,Coagulated,Spearmint,Newsprint 03,Zombie Ear,Wake Up,Annoyed,Snoop,Rheinische,Zombie Head,Boney,Wide,Logo 3
541,Inkspunk #541,49,336.721906901061,12,Tsunami,Frosty,Newsprint 12,Ear 10,Frazzled,Ready,Tattooed,Blue,White Outline,Louie,Bleached,Logo 2
623,Inkspunk #623,50,336.03620908171655,12,Power Struggle,Pepper,Newsprint 13,Ear 1,Bullet,14a Exes And Ohs,Afro,Liberty,Fuchsia Skull,Sick,Pinched,Logo 4
316,Inkspunk #316,51,335.2864542461916,12,Hades,Candy,Newsprint 10,Zombie Ear,Frazzled,Fire,Rambo,Headlines,Zombie Head,Snarl,Blue,Logo 5
433,Inkspunk #433,52,335.2399997663913,12,Hades,Candy Floss,Newsprint 02,Zombie Ear,Life,Death,Punk,Skull,Zombie Head,Vampire,Papermache,Logo 1
881,Inkspunk #881,53,333.9460901620111,12,Scratches,Frozen,Newsprint 03,Ear 3,Freedom,Pirate,Voorhees,Bleached,Fuchsia Ghost,Sick,Bulbous,Logo 5
527,Inkspunk #527,54,333.69754830234086,12,Coagulated,Too Hot,Newsprint 01,Ear 1,Defi,Death,Tattooed,Liberty,Dusk,Louie,Cold,Logo 3
704,Inkspunk #704,55,331.99644319340445,12,Splattered,Pepper,Newsprint 05,Ear 9,Crowned,14a Exes And Ohs,Ebony,Markt,Fuchsia Ghost,Anguish,Pinched,Logo 4
851,Inkspunk #851,56,331.7474519272033,12,Hades,Hubba,Newsprint 10,Ear 8,Frazzled,Death,Flame Spikes,Bleached,Head Hole,Louie,Needle,Logo 3
795,Inkspunk #795,57,328.54947024317727,12,Hades,Pepper,Newsprint 07,Ear 7,Box,Smoke,Voorhees,Liberty,White Outline,Sick,Long,Logo 5
418,Inkspunk #418,58,327.5211655813402,12,Tsunami,Hubba,Newsprint 10,Zombie Ear,Sleeping,Cavernous,Transcendence,Skull,Zombie Head,Vampire,Skull,Logo 1
472,Inkspunk #472,59,326.233358203016,12,Power Struggle,Pepper,Newsprint 13,Zombie Ear,Manic,Annoyed,Night King,Blue,Zombie Head,Grillz,Faded,Logo 1
403,Inkspunk #403,60,325.53424515506043,12,Power Struggle,Candy Floss,Newsprint 04,Zombie Ear,Power,Dripped,Hooded,Rage,Zombie Head,Rotted,Pinched,Logo 8
417,Inkspunk #417,61,323.84025716741075,12,Coagulated,Too Hot,Newsprint 06,Zombie Ear,Anarchy,Suspicious,Storm,Skull,Zombie Head,Snarl,Crypt,Logo 7
684,Inkspunk #684,62,323.29532327665163,12,Splattered,Frosty,Newsprint 06,Ear 11,Bullet,Confused,Voorhees,Rage,Cold,Saw Tooth,Cold,Logo 3
925,Inkspunk #925,63,316.8097631586008,12,New Day,Candy,Newsprint 05,Ear 7,Defi,Demon,Voorhees,Headlines,Washed,Renaissance,Tipsy,Logo 1
814,Inkspunk #814,64,307.3681679816409,12,Scratches,Hot Sauce,Newsprint 04,Ear 7,Sleeping,Pirate,Gta,Rheinische,Fuchsia Bleed,Bearded,Cold,Logo 6
696,Inkspunk #696,65,306.8610305290325,12,Scratches,Too Hot,Newsprint 12,Ear 3,Pawn,14a Exes And Ohs,Straw Spikes,Washed,Shadow,Snarl,Crypt,Logo 7
778,Inkspunk #778,66,305.1958286699096,12,Bright Spot,Frosty,Newsprint 07,Ear 11,Manic,Death,Hell Hound,Headlines,Ultra Violence,Grillz,Pinched,Logo 7
913,Inkspunk #913,67,305.1006590637283,12,Sunset,Candy,Newsprint 07,Ear 9,Stand,Annoyed,Voorhees,Blue,Old Time,Shout,Bleached,Logo 1
953,Inkspunk #953,68,303.4020014285911,12,Tsunami,Tundra,Newsprint 04,Ear 10,Wake Up,14a Exes And Ohs,Tourist,Liberty,Washed,Hungry,Lodovico,Logo 2
662,Inkspunk #662,69,301.16638172966293,12,Hades,Bubblegum,Newsprint 01,Ear 4,Life,Death,Hell Hound,Headlines,Spawn,Saw Tooth,Faded,Logo 4
833,Inkspunk #833,70,299.7383543981462,12,New Day,Pepper,Newsprint 03,Ear 7,Death,Furious,Hell Hound,Red,Cyber Skull,Censored,Wide,Logo 6
185,Inkspunk #185,71,299.26297489365885,12,Splattered,Frosty,Newsprint 13,Ear 3,Pharoah,Twenty,Red Dreads,Red,Spawn,Silent,Bloody,Logo 6
41,Inkspunk #41,72,299.00435365248705,12,Power Struggle,Gummi,Newsprint 07,Ear 8,Watching,Smoke,Paper King,Bleached,Hollow,Bearded,Skull,Logo 6
586,Inkspunk #586,73,299.0018485311077,12,Blood Wash,Frozen,Newsprint 11,Ear 11,Bullet,14a Exes And Ohs,Straw Spikes,Liberty,Splats,Snarl,Bleached,Logo 2
774,Inkspunk #774,74,298.6841526238718,12,New Day,Bubblegum,Newsprint 12,Ear 6,Crowned,14a Exes And Ohs,Dark Wave,Red,Cyber Skull,Rotted,Surly,Logo 3
770,Inkspunk #770,75,297.34614610305954,12,New Day,Sriracha,Newsprint 02,Ear 4,Pharoah,Hexed,Dafunk,Indigo,Spawn,Boney,Bleached,Logo 7
702,Inkspunk #702,76,297.2686518293102,12,Tsunami,Frozen,Newsprint 02,Ear 1,Life,Blue,Ernest,Rheinische,Ultra Violence,Confused,Skull,Logo 5
822,Inkspunk #822,77,297.0610498534793,12,Dawn,Candy,Newsprint 11,Ear 4,Frazzled,14a Exes And Ohs,Touque,Bleached,Fuchsia Ghost,Anguish,Needle,Logo 3
823,Inkspunk #823,78,296.8864324748515,12,Sunset,Pepper,Newsprint 08,Ear 3,Life,Dripped,Hat 00,Bleached,Fuchsia Skull,Snarl,Crooked,Logo 6
273,Inkspunk #273,79,296.66858143072807,12,Bright Spot,Peppermint,Newsprint 07,Ear 8,Freedom,Demon,Kango,Indigo,Fuchsia Ghost,Boney,Bloody,Logo 3
14,Inkspunk #14,80,296.3873666279969,12,Blood Wash,Icing,Newsprint 03,Ear 11,Wake Up,Sprayed,Red Dreads,Indigo,Old Time,Renaissance,Broken,Logo 3
571,Inkspunk #571,81,296.1802109717435,12,Scratches,Hot Sauce,Newsprint 03,Ear 10,Box,Pirate,Ernest,Liberty,Cold,Growl,Papermache,Logo 4
992,Inkspunk #992,82,295.73271307823126,12,Dawn,Tundra,Newsprint 04,Ear 7,Wake Up,Ready,Voorhees,Liberty,White Outline,Rotted,Surly,Logo 7
37,Inkspunk #37,83,294.42592550948433,12,Power Struggle,Frosty,Newsprint 13,Ear 5,Anarchy,Twenty,Bro,Bleached,Heated,Renaissance,Blue,Logo 4
978,Inkspunk #978,84,294.316684529878,12,Blood Wash,Peppermint,Newsprint 11,Ear 10,Crowned,Sprayed,Ebony,Bleached,Dusk,Hungry,Wide,Logo 3
807,Inkspunk #807,85,293.52957262212936,12,Scratches,Spearmint,Newsprint 04,Ear 4,Defi,Annoyed,Voorhees,Red,Fuchsia Skull,Confused,Wide,Logo 8
902,Inkspunk #902,86,292.4407805962542,12,Splattered,Peppermint,Newsprint 06,Ear 7,Watching,Pirate,Ernest,Washed,Cold,Shout,Bleached,Logo 8
745,Inkspunk #745,87,292.313978255321,12,Tsunami,Gummi,Newsprint 08,Ear 9,Freedom,Yellow,Hat 00,Blue,White Outline,Anguish,Faded,Logo 6
52,Inkspunk #52,88,292.1561609117868,12,Scratches,Sriracha,Newsprint 03,Ear 11,Freedom,Death,Red Dreads,Washed,Dark Lord,Bearded,Bulbous,Logo 2
699,Inkspunk #699,89,290.9972418101922,12,Blood Wash,Candy,Newsprint 11,Ear 6,Pawn,14a Exes And Ohs,Docks,Washed,Cheeks,Renaissance,Crooked,Logo 4
12,Inkspunk #12,90,290.4725768849391,12,Hades,Sriracha,Newsprint 13,Ear 6,Wake Up,Ar,Kango,Murdered,Splats,Sick,Broken,Logo 6
831,Inkspunk #831,91,290.1403193225143,12,Sunset,Frozen,Newsprint 02,Ear 8,Crowned,Fire,Hell Hound,Rage,Cyber Skull,Grillz,Broken,Logo 5
102,Inkspunk #102,92,287.8214435182208,12,Scratches,Gummi,Newsprint 13,Ear 3,Rise Up,Blue,Bro,Washed,Heated,Silent,Bandaged,Logo 2
434,Inkspunk #434,93,287.18556864114026,12,Splattered,Sriracha,Newsprint 13,Ear 11,Life,Sprayed,Punk,Headlines,Head Hole,Bearded,Crooked,Logo 3
883,Inkspunk #883,94,286.44837643209416,12,Power Struggle,Frozen,Newsprint 04,Ear 3,Pawn,Fuchsia,Voorhees,Liberty,Scowl,Hungry,Cold,Logo 8
348,Inkspunk #348,95,286.32735651438827,12,Sunset,Spearmint,Newsprint 13,Ear 7,Happiness,X Ray,Night Queen,Murdered,Hollow,Fear,Bandaged,Logo 2
887,Inkspunk #887,96,285.915750248431,12,Coagulated,Spearmint,Newsprint 11,Ear 7,Sleeping,Fire,Hat 00,Indigo,Fuchsia Ghost,Renaissance,Wide,Logo 2
155,Inkspunk #155,97,285.6701881465917,12,New Day,Pepper,Newsprint 10,Ear 8,Sleeping,Suspicious,Red Dreads,Markt,Head Hole,Boney,Papermache,Logo 1
721,Inkspunk #721,98,284.9799766043622,12,Bright Spot,Tundra,Newsprint 10,Ear 1,Data,Cavernous,Dafunk,Indigo,Frigid,Silent,Broken,Logo 4
108,Inkspunk #108,99,284.56486727437533,12,Coagulated,Sriracha,Newsprint 12,Ear 7,Life,Annoyed,Bro,Rheinische,Old Time,Grillz,Faded,Logo 4
460,Inkspunk #460,100,284.5132007084685,12,Sunset,Hubba,Newsprint 07,Ear 6,Life,Dripped,Paper King,Rheinische,Cheeks,Bearded,Bleached,Logo 7
297,Inkspunk #297,101,284.1711289997798,12,Splattered,Too Hot,Newsprint 02,Ear 5,Sleeping,Yellow,Player,Rheinische,Heated,Bearded,Blue,Logo 4
462,Inkspunk #462,102,284.04654817544275,12,Coagulated,Candy,Newsprint 01,Ear 6,Box,Ready,Bro,Skull,Heated,Silent,Tipsy,Logo 8
984,Inkspunk #984,103,284.00803052182795,12,Blood Wash,Too Hot,Newsprint 07,Ear 3,Manic,Annoyed,Hat 00,Indigo,Cyber Skull,Boney,Long,Logo 4
104,Inkspunk #104,104,283.7297024204376,12,Coagulated,Frosty,Newsprint 03,Ear 2,Happiness,Ready,Kango,Skull,Splats,Boney,Faded,Logo 4
321,Inkspunk #321,105,283.71051982283836,12,Hades,Hubba,Newsprint 09,Ear 9,Animals,Confused,Red Dreads,Murdered,Black And White,Growl,Tipsy,Logo 5
863,Inkspunk #863,106,283.62542092137244,12,Dawn,Pepper,Newsprint 13,Ear 1,Wake Up,Confused,Afro,Rheinische,Fuchsia Skull,Saw Tooth,Bandaged,Logo 8
701,Inkspunk #701,107,283.5558418059418,12,Hades,Gummi,Newsprint 05,Ear 11,Rise Up,Furious,Black Spikes,Indigo,Spawn,Boney,Faded,Logo 4
263,Inkspunk #263,108,283.1113529777713,12,Sunset,Pepper,Newsprint 04,Ear 7,Sleeping,Graffiti,Kango,Liberty,Ultra Violence,Confused,Skull,Logo 6
893,Inkspunk #893,109,283.0029171493524,12,Splattered,Frozen,Newsprint 06,Ear 7,Sleeping,Demon,Hat 00,Red,Cyber Skull,Hungry,Bulbous,Logo 4
843,Inkspunk #843,110,282.9478865493696,12,Scratches,Candy,Newsprint 13,Ear 5,Happiness,Twenty,Desaturated,Bleached,Fuchsia Skull,Shout,Tipsy,Logo 3
907,Inkspunk #907,111,282.6307933901906,12,Tsunami,Candy Floss,Newsprint 11,Ear 2,Manic,Afraid,Ernest,Rheinische,Fuchsia Bleed,Fear,Long,Logo 7
769,Inkspunk #769,112,282.23638413289035,12,Blood Wash,Pepper,Newsprint 04,Ear 2,Manic,Annoyed,Hat 00,Bleached,Arctic,Anguish,Lodovico,Logo 3
963,Inkspunk #963,113,281.6778289265104,12,Dawn,Pepper,Newsprint 13,Ear 7,Data,Cavernous,Gta,Blue,Old Time,Silent,Lodovico,Logo 6
477,Inkspunk #477,114,281.4378053290467,12,Scratches,Peppermint,Newsprint 10,Ear 11,Lies,Graphic,Red Dreads,Headlines,Cheeks,Sick,Surly,Logo 4
500,Inkspunk #500,115,281.3119784544555,12,Dawn,Hot Sauce,Newsprint 01,Ear 7,Frazzled,Graphic,Red Dreads,Bleached,White Outline,Saw Tooth,Skull,Logo 4
211,Inkspunk #211,116,281.27113394643726,12,Tsunami,Candy Floss,Newsprint 02,Ear 10,Pharoah,Twenty,Red Dreads,Red,White Outline,Snarl,Pinched,Logo 2
512,Inkspunk #512,117,281.2335363729913,12,Coagulated,Gummi,Newsprint 05,Ear 2,Rise Up,Graffiti,Hat 00,Grey,Cheeks,Snarl,Bloody,Logo 5
649,Inkspunk #649,118,281.2146252501227,12,Hades,Pepper,Newsprint 01,Ear 9,Watching,Alert,Hat 00,Blue,White Spray,Sick,Tipsy,Logo 3
375,Inkspunk #375,119,281.1344569522727,12,Blood Wash,Sriracha,Newsprint 10,Ear 1,Manic,Death,Kango,Rheinische,Cyber Skull,Rotted,Pinched,Logo 7
825,Inkspunk #825,120,281.0468835217986,12,Blood Wash,Sriracha,Newsprint 04,Ear 3,Box,Old Timer,Black Spikes,Indigo,Spawn,Silent,Bulbous,Logo 5
805,Inkspunk #805,121,280.5380506931665,12,Power Struggle,Frozen,Newsprint 05,Ear 2,Life,Afraid,Black Spikes,Indigo,White Spray,Saw Tooth,Lodovico,Logo 1
360,Inkspunk #360,122,280.51477302909547,12,Splattered,Frozen,Newsprint 13,Ear 2,Life,Old Timer,Kango,Rage,Shadow,Shout,Papermache,Logo 6
731,Inkspunk #731,123,280.45552694008796,12,New Day,Too Hot,Newsprint 09,Ear 2,Lies,Sprayed,Frost Spikes,Washed,Black And White,Confused,Cold,Logo 5
473,Inkspunk #473,124,280.11071784920955,12,Tsunami,Peppermint,Newsprint 13,Ear 2,Happiness,Confused,Scarecrow,Splattered,Cheeks,Sick,Crypt,Logo 7
871,Inkspunk #871,125,279.85971379334313,12,Dawn,Candy,Newsprint 06,Ear 3,Wagmi,Ar,Frost Spikes,Indigo,Fuchsia Skull,Snarl,Lodovico,Logo 7
717,Inkspunk #717,126,279.5478071608116,12,Blood Wash,Hot Sauce,Newsprint 12,Ear 3,Rise Up,Fire,Glam,Grey,Dusk,Censored,Tipsy,Logo 7
648,Inkspunk #648,127,279.300312734297,12,Splattered,Pepper,Newsprint 07,Ear 2,Wagmi,Smoke,Desaturated,Liberty,Scowl,Boney,Crooked,Logo 7
440,Inkspunk #440,128,278.6436357545658,12,Hades,Spearmint,Newsprint 10,Ear 10,Box,Ar,Sabrina,Rheinische,Old Time,Snarl,Long,Logo 2
156,Inkspunk #156,129,278.44858925585083,12,New Day,Too Hot,Newsprint 04,Ear 6,Freedom,Pirate,Tupac,Blue,Dusk,Bearded,Bulbous,Logo 3
983,Inkspunk #983,130,278.36359741256564,12,Bright Spot,Icing,Newsprint 13,Ear 11,Freedom,Blue,Frost Spikes,Markt,Black And White,Snarl,Pinched,Logo 1
819,Inkspunk #819,131,278.0577379974241,12,Splattered,Hubba,Newsprint 08,Ear 2,Freedom,Furious,Hell Hound,Indigo,Splats,Sick,Faded,Logo 4
397,Inkspunk #397,132,277.82027728151246,12,Splattered,Gummi,Newsprint 12,Ear 3,Box,Cavernous,Night Queen,Murdered,Spawn,Snarl,Tipsy,Logo 4
471,Inkspunk #471,133,277.80742448604167,12,Tsunami,Pepper,Newsprint 04,Ear 5,Happiness,Sprayed,Sabrina,Splattered,Dark Lord,Grillz,Pinched,Logo 3
735,Inkspunk #735,134,277.5873278361948,12,Power Struggle,Peppermint,Newsprint 09,Ear 8,Animals,Suspicious,Dafunk,Bleached,Washed,Snarl,Needle,Logo 7
644,Inkspunk #644,135,277.41341653584345,12,Blood Wash,Spearmint,Newsprint 11,Ear 11,Defi,X Ray,Frost Spikes,Red,Dusk,Growl,Skull,Logo 3
485,Inkspunk #485,136,277.06043803512847,12,New Day,Tundra,Newsprint 08,Ear 6,Rise Up,X Ray,Horny,Splattered,White Outline,Boney,Crypt,Logo 3
389,Inkspunk #389,137,276.8425406891683,12,New Day,Hot Sauce,Newsprint 05,Ear 8,Animals,Dripped,Lava Spikes,Liberty,Shadow,Bearded,Bulbous,Logo 1
536,Inkspunk #536,138,276.22159885689393,12,Blood Wash,Candy,Newsprint 07,Ear 6,Frazzled,Incensed,Frost Spikes,Markt,Frigid,Anguish,Crypt,Logo 7
511,Inkspunk #511,139,275.8733373690174,12,Hades,Spearmint,Newsprint 04,Ear 7,Manic,Yellow,Desaturated,Bleached,Ultra Violence,Anguish,Crooked,Logo 7
258,Inkspunk #258,140,275.8651509946694,12,Scratches,Sriracha,Newsprint 01,Ear 7,Bullet,X Ray,Magician,Rheinische,Dusk,Bearded,Blue,Logo 6
225,Inkspunk #225,141,275.70296946889033,12,Tsunami,Tundra,Newsprint 01,Ear 3,Bullet,Sad,Elvis,Rage,Splats,Bearded,Bulbous,Logo 4
6,Inkspunk #6,142,275.62316382525734,12,Coagulated,Pepper,Newsprint 11,Ear 3,Freedom,Sprayed,Thorns,Rage,White Outline,Vampire,Wide,Logo 4
943,Inkspunk #943,143,275.47207860687337,12,Blood Wash,Hot Sauce,Newsprint 07,Ear 1,Power,Fuchsia,Dafunk,Markt,Evil,Snarl,Lodovico,Logo 6
66,Inkspunk #66,144,275.4364618237919,12,Splattered,Hot Sauce,Newsprint 13,Ear 8,Happiness,Sad,Night Queen,Rheinische,Washed,Anguish,Skull,Logo 6
118,Inkspunk #118,145,275.147365017152,12,Dawn,Peppermint,Newsprint 07,Ear 7,Wagmi,Fire,Scarecrow,Markt,Frigid,Fear,Papermache,Logo 1
813,Inkspunk #813,146,275.12327692874,12,Tsunami,Pepper,Newsprint 04,Ear 4,Crowned,Afraid,Hell Hound,Liberty,White Spray,Growl,Broken,Logo 4
372,Inkspunk #372,147,274.724963567816,12,Sunset,Frosty,Newsprint 01,Ear 10,Right Click,Afraid,Attention,Murdered,White Outline,Renaissance,Blue,Logo 1
832,Inkspunk #832,148,274.6616985783755,12,Tsunami,Tundra,Newsprint 12,Ear 3,Lies,Graphic,Hell Hound,Splattered,Evil,Confused,Bandaged,Logo 8
892,Inkspunk #892,149,274.51932564043983,12,Power Struggle,Candy,Newsprint 05,Ear 1,Happiness,Fuchsia,Glam,Rheinische,Heated,Snarl,Bloody,Logo 4
510,Inkspunk #510,150,274.2734597561208,12,Dawn,Frosty,Newsprint 05,Ear 6,Death,Annoyed,Gta,Washed,Old Time,Sick,Long,Logo 3
989,Inkspunk #989,151,273.79196967098414,12,Splattered,Bubblegum,Newsprint 05,Ear 4,Defi,Death,Hat 00,Liberty,Washed,Sick,Cold,Logo 4
255,Inkspunk #255,152,273.6942515482544,12,Tsunami,Peppermint,Newsprint 12,Ear 10,Stand,Hexed,Red Dreads,Indigo,Dark Lord,Snarl,Faded,Logo 1
950,Inkspunk #950,153,273.5550549293075,12,Blood Wash,Pepper,Newsprint 06,Ear 6,Defi,Demon,Ernest,Blue,Fuchsia Bleed,Rotted,Broken,Logo 4
423,Inkspunk #423,154,272.9614053451998,12,New Day,Spearmint,Newsprint 03,Ear 6,Anarchy,X Ray,Lava Spikes,Headlines,Cold,Boney,Papermache,Logo 7
