ID,Name,Rank,Rarity_Score,Attributes,Background,Body,Clothes,Eyes,Hat,Legendary,Mouths
198,BatBits #198,750,97.89281628506154,6,Yellow,Purple,Polo Orange,Bored,Batbit Hat,,Straight
946,BatBits #946,751,97.819227581049,6,Sorry,Yellow,Orange Hoodie,Hearts,Party,,Sad
1735,BatBits #1735,752,97.79920407288036,6,Blue,Pink,Pink Skirt,Triple Lashes,Bandana Black,,Wide Smile Lip
2319,BatBits #2319,753,97.68829486532273,6,Purple,Blue,Blue Crewneck,Dollar,Short Blonde,,Chob Lip
315,BatBits #315,754,97.61644131780612,6,Blue,Red,Pink Skirt,Single Lashes,Bandana Yellow,,Disappointed Lip
2743,BatBits #2743,755,97.60005094077687,6,Yellow,Purple,Patch,Hearts,Bandana Black,,Wide Smile
345,BatBits #345,756,97.53385530531513,6,Orange,Pink,Hipster,Smiley,2Pac,,Wide Smile
826,BatBits #826,757,97.51907745524449,6,Orange,White,Polo Orange,Dollar Lashes,Short Black,,Wide Sad Lip
1884,BatBits #1884,758,97.50905454557771,6,Orange,Sky,Crewneck,Rip,Short Black,,Wide Smile Lip
1997,BatBits #1997,759,97.48977460117416,6,Purple,Green,Bluestar,Simple Lashes,Long Blonde,,Sad
2735,BatBits #2735,760,97.47757077542454,6,Love,Pink,Hipster,Dollar Lashes,Party,,Wide Smile
1989,BatBits #1989,761,97.45736205942033,6,Sky,Purple,Yellow Skirt,Rip,Long Black,,Wide Smile Lip
1899,BatBits #1899,762,97.44083422965018,6,Yellow,Sky,Lazy,Single Lashes,Bandana,,Wide Smile Lip
46,BatBits #46,763,97.39423630564144,6,Yellow,White,Patch,Smiley Lashes,Short Black,,Wide Sad Lip
2418,BatBits #2418,764,97.37163862137042,6,Blue,Blue,Tie,Simple Lashes,Party,,Chob
432,BatBits #432,765,97.34646083831429,6,Sky,Green,Crewneck,Dollar Lashes,Sailor,,Smile
913,BatBits #913,766,97.27837699306205,6,Love,Purple,Patch,Simple,Earing Bar,,Smile
603,BatBits #603,767,97.22420512973858,6,Blue,Yellow,Yellow Skirt,Triple Lashes,Trackers White,,Straight
2793,BatBits #2793,768,97.1845963641639,6,Orange,Black,Lazy,Hearts Lashes,Party,,Wide Sad Lip
1533,BatBits #1533,769,97.15104437470413,6,Love,White,Blue Crewneck,Simple,Bandana,,Disappointed
1696,BatBits #1696,770,97.12619222904114,6,Orange,Sky,Patch,Smiley,Buckethat,,Straight
1947,BatBits #1947,771,97.120025963652,6,Sky,Blue,Patch,Smiley,Short Black,,Straight
1419,BatBits #1419,772,97.10680066872087,6,Love,Green,Patch,Dollar Lashes,Party,,Tongue
441,BatBits #441,773,97.07936637357484,6,Yellow,Pink,White Hoodie,Dollar,Short Black,,Wide Smile
2598,BatBits #2598,774,97.07801438607541,6,Love,Orange,Tie,Bored,Trackers White,,Wide Smile
502,BatBits #502,775,97.0406590063937,6,Blue,White,Pink Skirt,Dollar Lashes,Short Black,,Wide Sad
1468,BatBits #1468,776,96.99542689048596,6,Sky,Purple,White Hoodie,Hearts Lashes,Short Blonde,,Wide Sad
1991,BatBits #1991,777,96.93724425876805,6,Orange,Yellow,Orange Hoodie,Single,Batbit Hat,,Wide Sad
1477,BatBits #1477,778,96.88612151799418,6,Orange,Purple,Orange Hoodie,Single Lashes,Long Black,,Disappointed Lip
471,BatBits #471,779,96.86810866335803,6,Orange,Black,Orange Hoodie,Hearts,Long Black,,Wide Sad
1078,BatBits #1078,780,96.85921339065786,6,Rainbow,Purple,White Hoodie,Rip,Bandana,,Straight
1442,BatBits #1442,781,96.84257239314694,6,Purple,Sky,Patch,Single,Trackers White,,Wide Sad
448,BatBits #448,782,96.80141344875767,6,Sorry,White,Orange Hoodie,Simple,Sailor,,Sad Lip
837,BatBits #837,783,96.75499415659363,6,Rainbow,Green,White Hoodie,Hearts,Party,,Straight Lip
332,BatBits #332,784,96.7500068127414,6,Sorry,Pink,Hipster,Bored,Bandana,,Smile
2355,BatBits #2355,785,96.73292614447595,6,Toxic,Blue,Yellow Skirt,Dollar Lashes,Party,,Chob Lip
96,BatBits #96,786,96.68294164371432,6,Yellow,Black,Yellow Skirt,Single Lashes,Bandana,,Tongue
3,BatBits #3,787,96.67043138758896,6,Yellow,Sky,Blue Crewneck,Hearts Lashes,Trackers White,,Sad
1800,BatBits #1800,788,96.61131055080735,6,Orange,Blue,Ladybug,Simple Lashes,Bandana Yellow,,Straight
1624,BatBits #1624,789,96.55254531643996,6,Love,Orange,Hipster,Glasses,Party,,Wide Sad
1347,BatBits #1347,790,96.52182736782994,6,Love,Blue,Hipster,Dollar Lashes,Trackers White,,Wide Smile Lip
4,BatBits #4,791,96.48513110562902,6,Love,Pink,Lazy,Dollar Lashes,2Pac,,Straight
1413,BatBits #1413,792,96.47751595415924,6,Sky,Blue,Lazy,Rip Lashes,Short Blonde,,Sad
2122,BatBits #2122,793,96.40988330840437,6,Blue,Black,Patch,Simple,Short Black,,Derp
2631,BatBits #2631,794,96.39859076528796,6,Yellow,Yellow,Pink Skirt,Bored,Bandana,,Straight Lip
1159,BatBits #1159,795,96.37634133178088,6,Purple,Green,Lazy,Dollar,Trackers White,,Wide Sad Lip
2368,BatBits #2368,796,96.36075969127131,6,Love,Purple,White Hoodie,Bored Lashes,Arrow,,Straight
2258,BatBits #2258,797,96.33145901603945,6,Sky,Green,Blue Crewneck,Glasses,Short Black,,Wide Sad
1459,BatBits #1459,798,96.3214435667192,6,Yellow,Yellow,Yellow Skirt,Triple,Bandana Yellow,,Sad
1557,BatBits #1557,799,96.26442245705556,6,Yellow,Red,White Hoodie,Bored Lashes,2Pac Yellow,,Wide Sad Lip
872,BatBits #872,800,96.1912254592114,6,Love,Yellow,Jacket,Dollar Lashes,Bandana Yellow,,Straight
824,BatBits #824,801,96.12193763620579,6,Yellow,Green,Crewneck,Smiley,Caphead,,Wide Sad Lip
167,BatBits #167,802,96.11636192309365,6,Yellow,Orange,Polo Orange,Rip,Traditional,,Scar
1998,BatBits #1998,803,96.0902844333859,6,Blue,Pink,Patch,Smiley Lashes,Short Blonde,,Disappointed Lip
20,BatBits #20,804,96.08670106050435,6,Purple,Blue,Blue Crewneck,Simple Lashes,Caphead,,Smile
1182,BatBits #1182,805,96.02668082184836,6,Orange,White,Crewneck,Dollar Lashes,Long Blonde,,Disappointed Lip
2701,BatBits #2701,806,95.94201898876835,6,Purple,Sky,Patch,Simple,Party,,Wide Smile
1841,BatBits #1841,807,95.92700686305285,6,Blue,Pink,Jacket,Rip Lashes,Bandana Black,,Chob
568,BatBits #568,808,95.91362099737995,6,Yellow,Blue,Yellow Skirt,Dollar,Bandana,,Chob Lip
117,BatBits #117,809,95.89215755529116,6,Sky,Pink,Lazy,Hearts,Bandana Black,,Smile
1228,BatBits #1228,810,95.8658851936043,6,Yellow,Green,Ladybug,Simple Lashes,Bandana,,Wide Sad
1453,BatBits #1453,811,95.81300729185095,6,Rainbow,Orange,Jacket,Dollar Lashes,Long Blonde,,Straight Lip
2464,BatBits #2464,812,95.76000545998781,6,Blue,Black,Yellow Skirt,Dollar Lashes,Long Black,,Wide Smile
1754,BatBits #1754,813,95.69575562260734,6,Love,Red,Yellow Hoodie,Hearts Lashes,2Pac,,Chob Lip
2777,BatBits #2777,814,95.6939696694754,6,Toxic,White,Orange Hoodie,Bored,Short Blonde,,Wide Sad Lip
2525,BatBits #2525,815,95.66241983012361,6,Sorry,White,Pink Skirt,Sunglasses,Party,,Sad
45,BatBits #45,816,95.62299033146024,6,Orange,Yellow,White Hoodie,Rip Lashes,Trackers White,,Wide Smile
1224,BatBits #1224,817,95.60133552282387,6,Yellow,Red,Orange Hoodie,Dollar Lashes,Traditional,,Scar
1149,BatBits #1149,818,95.5989109244709,6,Sky,Orange,Yellow Hoodie,Triple,Bandana,,Sad
2822,BatBits #2822,819,95.54650124219383,6,Sorry,Yellow,Pink Skirt,Simple Lashes,Bandana,,Wide Smile
635,BatBits #635,820,95.53813143982401,6,Blue,Pink,Crewneck,Triple Lashes,2Pac Yellow,,Smile
917,BatBits #917,821,95.52963953348991,6,Orange,Orange,Pink Skirt,Smiley,Boat,,Sad
2119,BatBits #2119,822,95.50517420495648,6,Sorry,Pink,Pink Skirt,Sunglasses,Long Blonde,,Derp
2791,BatBits #2791,823,95.45136847460013,6,Orange,Purple,Yellow Hoodie,Simple Lashes,Batbit Hat,,Derp
129,BatBits #129,824,95.44384609099679,6,Sorry,Purple,Yellow Hoodie,Hearts,Long Black,,Wide Smile
1250,BatBits #1250,825,95.42372090791497,6,Orange,Sky,Crewneck,Triple,Bandana Yellow,,Smile
2639,BatBits #2639,826,95.28975630842774,6,Blue,White,White Hoodie,Smiley Lashes,Earing Bar,,Straight
349,BatBits #349,827,95.27009889665217,6,Sky,White,Lazy,Smiley,Bandana,,Tongue
286,BatBits #286,828,95.25148273158446,6,Purple,Green,Crewneck,Hearts,Boat,,Wide Smile Lip
2186,BatBits #2186,829,95.23572331037637,6,Sky,Pink,White Hoodie,Rip Lashes,Party,,Smile
1239,BatBits #1239,830,95.2340367832479,6,Toxic,Green,Polo Orange,Glasses,Short Black,,Wide Smile Lip
2915,BatBits #2915,831,95.1994333092066,6,Yellow,Pink,White Hoodie,Smiley Lashes,Earing Bar,,Chob Lip
1269,BatBits #1269,832,95.12225970538302,6,Love,Red,White Hoodie,Single,Earing Bar,,Wide Sad Lip
1726,BatBits #1726,833,95.07913389335505,6,Rainbow,Green,Yellow Skirt,Glasses,Party,,Tongue
2080,BatBits #2080,834,95.04741716461194,6,Rainbow,Green,Jacket,Rip Lashes,Party,,Straight
2936,BatBits #2936,835,95.03055519416421,6,Blue,Pink,Yellow Hoodie,Hearts Lashes,Boat,,Wide Sad
2296,BatBits #2296,836,95.00739037309262,6,Blue,Red,Pink Skirt,Dollar Lashes,Long Black,,Wide Sad Lip
336,BatBits #336,837,94.99465232632801,6,Yellow,Pink,Polo Orange,Single Lashes,2Pac,,Wide Sad Lip
213,BatBits #213,838,94.96263633790394,6,Toxic,Red,Jacket,Triple Lashes,Short Blonde,,Smile
3002,BatBits #3002,839,94.9469638670364,6,Blue,Blue,Polo Orange,Rip,Arrow,,Tongue
2526,BatBits #2526,840,94.91596642164633,6,Sky,Red,Yellow Skirt,Hearts,Buckethat,,Derp
169,BatBits #169,841,94.90754489669212,6,Purple,Purple,Pink Skirt,Simple,Arrow,,Wide Sad
2410,BatBits #2410,842,94.88226879256145,6,Purple,Orange,Polo Orange,Simple,Sailor,,Chob
2716,BatBits #2716,843,94.87384106640305,6,Blue,Yellow,Jacket,Triple Lashes,Long Blonde,,Smile
368,BatBits #368,844,94.86474351764119,6,Sky,Purple,Yellow Skirt,Simple Lashes,Bandana,,Wide Sad Lip
2751,BatBits #2751,845,94.81118315505604,6,Blue,Red,Patch,Smiley Lashes,Arrow,,Straight
612,BatBits #612,846,94.79771986245825,6,Yellow,Yellow,Blue Crewneck,Smiley Lashes,Bandana,,Wide Sad Lip
1321,BatBits #1321,847,94.6830284099127,6,Love,Blue,Crewneck,Hearts Lashes,Long Black,,Disappointed Lip
891,BatBits #891,848,94.65672521474835,6,Orange,Sky,Crewneck,Bored,Trackers White,,Tongue
2267,BatBits #2267,849,94.49411866790177,6,Orange,White,White Hoodie,Single,Sailor,,Wide Sad Lip
2065,BatBits #2065,850,94.43158425927413,6,Blue,Orange,Yellow Skirt,Hearts Lashes,Sailor,,Straight
70,BatBits #70,851,94.4056781693564,6,Love,Yellow,Crewneck,Bored Lashes,Long Black,,Tongue
2582,BatBits #2582,852,94.40280793756762,6,Sorry,Blue,Jacket,Smiley,Long Black,,Disappointed Lip
664,BatBits #664,853,94.40211911985871,6,Yellow,Pink,Orange Hoodie,Rip Lashes,Trackers White,,Disappointed Lip
1673,BatBits #1673,854,94.39471502792578,6,Toxic,Yellow,Lazy,Simple,Bandana Black,,Smile
1749,BatBits #1749,855,94.37139199902458,6,Blue,Green,White Hoodie,Rip,Batbit Hat,,Straight
1774,BatBits #1774,856,94.35689121507966,6,Yellow,White,Tie,Smiley,Party,,Wide Smile
2126,BatBits #2126,857,94.24740656687325,6,Sorry,Blue,Yellow Hoodie,Single Lashes,Sailor,,Smile
1669,BatBits #1669,858,94.09024075860367,6,Purple,Purple,Crewneck,Bored Lashes,2Pac Yellow,,Wide Sad
2911,BatBits #2911,859,94.01355566347416,6,Blue,Green,White Hoodie,Single,Caphead,,Wide Smile Lip
2529,BatBits #2529,860,93.99824612109818,6,Orange,Pink,Lazy,Smiley,Arrow,,Sad Lip
296,BatBits #296,861,93.94423053413114,6,Love,White,Jacket,Smiley,Bandana Yellow,,Disappointed Lip
173,BatBits #173,862,93.92442005747479,6,Purple,Blue,Yellow Skirt,Triple,Short Black,,Chob Lip
1181,BatBits #1181,863,93.87748621669468,6,Yellow,Red,Polo Orange,Smiley,Trackers White,,Scar
761,BatBits #761,864,93.85024541922095,6,Yellow,White,Polo Orange,Sunglasses,Long Black,,Sad Lip
1323,BatBits #1323,865,93.83540343551975,6,Sky,Pink,Orange Hoodie,Triple,Bandana Yellow,,Sad
1518,BatBits #1518,866,93.82270047997042,6,Blue,Purple,Pink Skirt,Single,Boat,,Straight
1485,BatBits #1485,867,93.78812591719132,6,Yellow,Purple,Orange Hoodie,Sunglasses,Arrow,,Sad
2979,BatBits #2979,868,93.65293313164243,6,Blue,Yellow,Yellow Hoodie,Glasses,Long Black,,Derp
1492,BatBits #1492,869,93.6398375873679,6,Purple,Black,Polo Orange,Rip,Bandana Black,,Smile
1958,BatBits #1958,870,93.58487175627552,6,Sky,Red,Blue Crewneck,Rip Lashes,Traditional,,Wide Smile Lip
1494,BatBits #1494,871,93.56949912261032,6,Yellow,Orange,Hipster,Bored,Bandana Yellow,,Wide Smile
538,BatBits #538,872,93.53310487454878,6,Toxic,Blue,Orange Hoodie,Single,Sailor,,Wide Sad
2771,BatBits #2771,873,93.47126519950089,6,Sorry,Purple,Pink Skirt,Smiley Lashes,Bandana,,Sad
467,BatBits #467,874,93.44422058678616,6,Purple,Green,Polo Orange,Bored,Sailor,,Wide Smile Lip
2261,BatBits #2261,875,93.44292667023899,6,Orange,Sky,Yellow Skirt,Sunglasses,Traditional,,Straight
1265,BatBits #1265,876,93.43183796483623,6,Rainbow,Purple,Orange Hoodie,Triple,Buckethat,,Wide Smile
2744,BatBits #2744,877,93.41355510228092,6,Love,Purple,Crewneck,Sunglasses,Bandana Yellow,,Chob
2310,BatBits #2310,878,93.40727437436277,6,Blue,Green,Jacket,Smiley,More Weird,,Smile
1292,BatBits #1292,879,93.4051396827203,6,Yellow,Pink,Crewneck,Bored,Bandana Yellow,,Disappointed
902,BatBits #902,880,93.38895422271402,6,Sorry,Black,Yellow Skirt,Simple,Short Black,,Wide Smile
2403,BatBits #2403,881,93.34103728111411,6,Sorry,White,White Hoodie,Single Lashes,Party,,Chob Lip
1867,BatBits #1867,882,93.34098731538589,6,Orange,Green,Yellow Skirt,Hearts Lashes,Bandana Black,,Chob
835,BatBits #835,883,93.16118434419688,6,Love,Red,Hipster,Simple,Bandana Black,,Derp
2898,BatBits #2898,884,93.0981515857408,6,Sorry,Orange,Orange Hoodie,Hearts,Buckethat,,Sad Lip
1062,BatBits #1062,885,93.03842221413808,6,Purple,Purple,Crewneck,Single,Trackers White,,Scar
2688,BatBits #2688,886,92.9692774058949,6,Rainbow,Pink,Crewneck,Hearts Lashes,Buckethat,,Sad Lip
1647,BatBits #1647,887,92.95530231101097,6,Rainbow,Blue,Pink Skirt,Smiley,Long Blonde,,Wide Sad
857,BatBits #857,888,92.95400598589627,6,Yellow,Pink,Patch,Hearts,Long Blonde,,Wide Smile Lip
1411,BatBits #1411,889,92.93002994171032,6,Yellow,Pink,Hipster,Bored Lashes,Bandana,,Straight Lip
2798,BatBits #2798,890,92.90098265966448,6,Orange,Black,Yellow Skirt,Smiley,Buckethat,,Chob
1026,BatBits #1026,891,92.88810410127043,6,Orange,White,Yellow Skirt,Smiley,Sailor,,Wide Smile Lip
1388,BatBits #1388,892,92.84921905744824,6,Toxic,Green,Pink Skirt,Bored Lashes,Short Blonde,,Wide Smile Lip
2511,BatBits #2511,893,92.83948556035809,6,Yellow,Pink,Yellow Skirt,Smiley Lashes,2Pac Yellow,,Straight Lip
679,BatBits #679,894,92.8307038946633,6,Love,White,Yellow Skirt,Sunglasses,Bandana Black,,Wide Smile Lip
408,BatBits #408,895,92.7799923584725,6,Yellow,Blue,Pink Skirt,Simple,Long Blonde,,Disappointed
2648,BatBits #2648,896,92.77014505519364,6,Rainbow,Sky,Orange Hoodie,Simple,Traditional,,Wide Sad
1037,BatBits #1037,897,92.71815395551918,6,Sky,Black,Lazy,Single,Buckethat,,Straight Lip
123,BatBits #123,898,92.69073005829044,6,Rainbow,Green,Lazy,Rip,Party,,Derp
2986,BatBits #2986,899,92.5959016826202,6,Orange,Purple,Yellow Hoodie,Dollar Lashes,Short Black,,Sad
2564,BatBits #2564,900,92.567685097668,6,Sorry,Orange,Blue Crewneck,Triple,Long Blonde,,Wide Smile
121,BatBits #121,901,92.56342111123669,6,Purple,Blue,Yellow Skirt,Triple Lashes,Long Blonde,,Sad
1862,BatBits #1862,902,92.46286083537626,6,Rainbow,White,Yellow Skirt,Simple Lashes,Party,,Chob Lip
409,BatBits #409,903,92.41916408195041,6,Sorry,Green,White Hoodie,Smiley Lashes,Bandana Black,,Wide Sad Lip
151,BatBits #151,904,92.40615207267169,6,Sorry,Pink,Pink Skirt,Hearts Lashes,Traditional,,Wide Sad Lip
2801,BatBits #2801,905,92.37947245070225,6,Orange,Green,Patch,Hearts,Buckethat,,Chob Lip
779,BatBits #779,906,92.35059068926839,6,Toxic,Pink,Orange Hoodie,Triple,Party,,Straight
2768,BatBits #2768,907,92.34461311558626,6,Blue,Orange,Hipster,Bored Lashes,Bandana,,Sad
650,BatBits #650,908,92.25272830899404,6,Love,Blue,Lazy,Smiley,2Pac Yellow,,Wide Smile Lip
608,BatBits #608,909,92.2334996250425,6,Orange,Red,Orange Hoodie,Hearts,Short Black,,Tongue
755,BatBits #755,910,92.17593035879895,6,Sorry,Orange,Lazy,Simple,2Pac Yellow,,Wide Smile
2669,BatBits #2669,911,92.1240578710283,6,Love,Purple,Jacket,Single,2Pac,,Wide Sad Lip
125,BatBits #125,912,92.11636100282735,6,Sorry,Orange,Polo Orange,Rip Lashes,Traditional,,Chob Lip
2719,BatBits #2719,913,92.10626005191443,6,Sky,Red,Blue Crewneck,Bored,Party,,Straight Lip
1652,BatBits #1652,914,92.0772212521164,6,Purple,Red,Pink Skirt,Hearts Lashes,Bandana Black,,Sad
1832,BatBits #1832,915,92.06260791252758,6,Yellow,Sky,White Hoodie,Simple Lashes,Bandana Yellow,,Wide Smile
1629,BatBits #1629,916,92.0087777581268,6,Love,White,Polo Orange,Simple,Earing Bar,,Wide Smile
1185,BatBits #1185,917,91.97143797958857,6,Sorry,Green,Pink Skirt,Simple Lashes,Short Black,,Derp
1418,BatBits #1418,918,91.96312736262784,6,Orange,Orange,Orange Hoodie,Dollar,Short Blonde,,Wide Smile Lip
950,BatBits #950,919,91.94335075470838,6,Blue,Purple,Jacket,Triple Lashes,Short Blonde,,Straight Lip
1258,BatBits #1258,920,91.93092724535497,6,Blue,Yellow,Jacket,Rip,Bandana Black,,Wide Smile Lip
1944,BatBits #1944,921,91.91894739593468,6,Love,Orange,Patch,Rip,Trackers White,,Chob Lip
1366,BatBits #1366,922,91.91799777268915,6,Toxic,Orange,Blue Crewneck,Dollar Lashes,Traditional,,Straight
2680,BatBits #2680,923,91.78794532542233,6,Toxic,Pink,White Hoodie,Sunglasses,Trackers White,,Straight
1325,BatBits #1325,924,91.76313235492385,6,Orange,Pink,Yellow Hoodie,Single,Buckethat,,Scar
36,BatBits #36,925,91.67967525623018,6,Love,Black,Polo Orange,Glasses,Trackers White,,Wide Smile Lip
1508,BatBits #1508,926,91.60540857130466,6,Love,Orange,Pink Skirt,Dollar Lashes,Buckethat,,Straight Lip
1119,BatBits #1119,927,91.57485191134316,6,Yellow,Blue,White Hoodie,Single Lashes,2Pac,,Wide Sad
1535,BatBits #1535,928,91.54537012161535,6,Sorry,Green,Lazy,Triple,Long Blonde,,Wide Sad
2794,BatBits #2794,929,91.53862045230774,6,Sky,Blue,Pink Skirt,Bored Lashes,Buckethat,,Straight Lip
789,BatBits #789,930,91.49518581463195,6,Yellow,Red,Lazy,Hearts,Short Blonde,,Chob
1420,BatBits #1420,931,91.48663146987599,6,Purple,Blue,Jacket,Rip,Sailor,,Straight
1188,BatBits #1188,932,91.47507791382314,6,Love,Green,Orange Hoodie,Bored,Arrow,,Wide Sad
276,BatBits #276,933,91.46653203003626,6,Blue,Red,Polo Orange,Glasses,Arrow,,Wide Sad
1868,BatBits #1868,934,91.45588356182537,6,Orange,Red,Polo Orange,Smiley Lashes,Sailor,,Straight Lip
2697,BatBits #2697,935,91.3790116812821,6,Orange,Blue,Polo Orange,Hearts Lashes,Sailor,,Smile
356,BatBits #356,936,91.37332921558053,6,Yellow,Blue,White Hoodie,Smiley Lashes,Boat,,Sad
795,BatBits #795,937,91.35270191602002,6,Sky,Orange,Polo Orange,Bored,Trackers White,,Derp
1074,BatBits #1074,938,91.3367705823384,6,Love,White,Yellow Hoodie,Bored,Bandana,,Tongue
1085,BatBits #1085,939,91.30306037160176,6,Love,Purple,White Hoodie,Sunglasses,Long Black,,Wide Smile
2011,BatBits #2011,940,91.26375228299689,6,Yellow,Yellow,Polo Orange,Rip,Long Blonde,,Wide Smile Lip
2052,BatBits #2052,941,91.17549789690486,6,Rainbow,Green,White Hoodie,Bored,Short Blonde,,Sad
365,BatBits #365,942,91.11582586816888,6,Orange,Green,Lazy,Simple,Buckethat,,Scar
430,BatBits #430,943,91.06548135974923,6,Orange,Red,Blue Crewneck,Hearts Lashes,Short Blonde,,Chob
1791,BatBits #1791,944,91.05488537721502,6,Yellow,Pink,Tie,Single Lashes,Traditional,,Wide Smile
1223,BatBits #1223,945,90.91140435317546,6,Sorry,Red,Lazy,Smiley,Long Black,,Sad Lip
306,BatBits #306,946,90.86167197304462,6,Love,Blue,Yellow Skirt,Rip,Long Black,,Wide Sad Lip
542,BatBits #542,947,90.85208259758933,6,Blue,Green,Polo Orange,Bored Lashes,Boat,,Wide Smile Lip
2019,BatBits #2019,948,90.8137150952186,6,Blue,Purple,Yellow Hoodie,Rip Lashes,Bandana,,Straight
534,BatBits #534,949,90.78044704001601,6,Yellow,Green,Lazy,Simple,2Pac Yellow,,Sad Lip
1096,BatBits #1096,950,90.77609958610878,6,Sorry,Blue,Blue Crewneck,Dollar Lashes,Party,,Straight
2359,BatBits #2359,951,90.76717013716178,6,Purple,Yellow,Pink Skirt,Simple Lashes,Trackers White,,Wide Sad
182,BatBits #182,952,90.75073919395297,6,Rainbow,Green,Lazy,Smiley Lashes,Bandana Yellow,,Wide Smile Lip
1872,BatBits #1872,953,90.74681680400224,6,Yellow,Orange,Jacket,Rip,Short Blonde,,Disappointed Lip
1430,BatBits #1430,954,90.66978429631928,6,Orange,Blue,Jacket,Smiley Lashes,2Pac Yellow,,Straight Lip
2286,BatBits #2286,955,90.61346890599644,6,Purple,Sky,Crewneck,Bored,Traditional,,Derp
944,BatBits #944,956,90.6082349652553,6,Orange,Red,Blue Crewneck,Triple,Long Black,,Straight Lip
1165,BatBits #1165,957,90.45671326621863,6,Orange,Orange,Polo Orange,Simple,Arrow,,Tongue
1475,BatBits #1475,958,90.45536256204839,6,Sorry,Pink,Crewneck,Simple,Boat,,Derp
2849,BatBits #2849,959,90.44429545233521,6,Yellow,Red,Patch,Glasses,Bandana,,Chob Lip
1957,BatBits #1957,960,90.43433580328988,6,Love,Black,White Hoodie,Single,Bandana Yellow,,Straight Lip
2436,BatBits #2436,961,90.29790188283079,6,Purple,White,Crewneck,Smiley Lashes,Bandana Black,,Chob
2787,BatBits #2787,962,90.28410657316661,6,Purple,Red,Lazy,Single Lashes,Long Black,,Tongue
29,BatBits #29,963,90.25367921532523,6,Love,Green,Blue Crewneck,Hearts,Long Black,,Wide Smile
764,BatBits #764,964,90.22511186514558,6,Yellow,Blue,Pink Skirt,Hearts Lashes,Short Blonde,,Tongue
162,BatBits #162,965,90.10782299550864,6,Orange,Orange,Pink Skirt,Rip,Long Black,,Wide Smile Lip
2217,BatBits #2217,966,90.10679932325044,6,Yellow,White,Blue Crewneck,Bored,Buckethat,,Chob
1955,BatBits #1955,967,90.1024700943088,6,Toxic,Green,Crewneck,Rip Lashes,Short Blonde,,Smile
410,BatBits #410,968,90.06071804053664,6,Sorry,Blue,Jacket,Dollar Lashes,Short Blonde,,Chob Lip
655,BatBits #655,969,89.9454876004771,6,Toxic,Pink,Yellow Skirt,Simple Lashes,Long Blonde,,Chob Lip
662,BatBits #662,970,89.91898390726723,6,Yellow,Blue,Yellow Hoodie,Smiley,Earing Bar,,Straight Lip
1373,BatBits #1373,971,89.89667593523926,6,Orange,Purple,Jacket,Bored Lashes,Sailor,,Smile
2841,BatBits #2841,972,89.8547197834857,6,Rainbow,Red,Jacket,Single,Long Black,,Wide Sad Lip
422,BatBits #422,973,89.83840245191341,6,Sorry,Blue,Crewneck,Bored Lashes,Arrow,,Wide Smile
569,BatBits #569,974,89.77489557584286,6,Sky,Orange,Orange Hoodie,Simple,2Pac,,Wide Smile
1404,BatBits #1404,975,89.71114961788814,6,Love,Blue,Patch,Sunglasses,Buckethat,,Sad
2940,BatBits #2940,976,89.710032772107,6,Love,Purple,Pink Skirt,Hearts,Traditional,,Wide Smile
25,BatBits #25,977,89.69537029506941,6,Love,White,Yellow Skirt,Single Lashes,Traditional,,Chob
845,BatBits #845,978,89.63365934416255,6,Blue,Orange,Jacket,Rip,Traditional,,Disappointed
115,BatBits #115,979,89.62022379829426,6,Blue,Red,Jacket,Bored,2Pac,,Chob Lip
2667,BatBits #2667,980,89.52471058013951,6,Blue,Black,White Hoodie,Rip,Trackers White,,Wide Smile Lip
773,BatBits #773,981,89.48835078898422,6,Purple,Green,Blue Crewneck,Smiley Lashes,Long Black,,Sad Lip
2922,BatBits #2922,982,89.47978592790051,6,Blue,White,Orange Hoodie,Sunglasses,Party,,Chob
2705,BatBits #2705,983,89.46430754710667,6,Yellow,Pink,Yellow Skirt,Dollar Lashes,Short Black,,Straight
550,BatBits #550,984,89.44216652568585,6,Love,Orange,Blue Crewneck,Triple,Traditional,,Tongue
1170,BatBits #1170,985,89.34197750970446,6,Sky,Pink,Yellow Hoodie,Smiley Lashes,Short Blonde,,Derp
3000,BatBits #3000,986,89.31173761315678,6,Orange,Orange,Orange Hoodie,Smiley Lashes,Arrow,,Wide Sad
2152,BatBits #2152,987,89.30782932294646,6,Purple,Red,Blue Crewneck,Sunglasses,Short Black,,Wide Smile
23,BatBits #23,988,89.29278758629182,6,Rainbow,Pink,Lazy,Bored Lashes,Trackers White,,Wide Sad
2509,BatBits #2509,989,89.29026069613076,6,Sorry,Blue,Polo Orange,Single Lashes,Buckethat,,Wide Sad Lip
2813,BatBits #2813,990,89.2103734146206,6,Yellow,Red,Polo Orange,Dollar Lashes,Long Black,,Chob Lip
2847,BatBits #2847,991,89.19712897861686,6,Yellow,Pink,White Hoodie,Rip Lashes,Long Blonde,,Sad
267,BatBits #267,992,89.15203940045575,6,Sorry,Purple,Jacket,Smiley,Bandana Black,,Straight Lip
1014,BatBits #1014,993,89.03838369384255,6,Love,Orange,Yellow Skirt,Bored,Party,,Tongue
2386,BatBits #2386,994,88.98712994456217,6,Orange,Black,Orange Hoodie,Triple,Traditional,,Straight Lip
2484,BatBits #2484,995,88.95070612118377,6,Orange,Blue,Jacket,Smiley,2Pac,,Tongue
