ID,Name,Rank,Rarity_Score,Angle Mod,Attributes,Center Effect,Circles Amount,Color Blink,Color Changes,Distribution,Inks,Inks Count,Noise Amp,Noise Animation,Noise Frequency,IPFS_URI,Artifact_URI,Display_URI,Thumbnail URI
765496,Plottable Field (8 frames) #11,43,302.6013461053322,None,7,None,None,None,Y-Split,GoldSpiral,FireAndIce + Soft Mint,2,Low,Slow,Very High,QmU2G2PgXEu2QhSDDCePkTXAEB8ouiubUsWHyD7uadYtLZ,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=op2DRGsQk8WDU8jAE1rvChhz2Wn2c8EwmYxUGDqzhMyZ9idr3vq,ipfs://QmS3J7RviM28CJyMQHRudq8fxebqbCzpx74xnjetvKuSSa,ipfs://QmVmE5iqXfmms3eN8DBNxbr9yK4QfF3RNdVUsLAMM85mLo
918953,Plottable Field (8 frames) #248,44,295.15725079607745,None,7,None,None,1,None,Parametric,Black + Pumpkin,2,Medium,Intense,Low,QmQHxUCqiM9GRojcKQfdei9BbhSKqezPhQbQnWVD6TXiW3,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=opCCxfW3uT5iiFonJ95KjMSeceGHnixguNyuX1J4oBNFURKx3Jt,ipfs://QmTQwmUDuN7kvRjZnU6MLqNqkzuxXrh4rXBQ3EooVvw5yV,ipfs://QmNsBTPdQE1korXV47RRfTgguTCvqZ45TNJRH76JwT3cdu
1122978,Plottable Field (8 frames) #367,45,295.0098318117573,None,7,None,None,None,X-Split,XLines,Imperial Purple + Poppy Red,2,High,Normal,Medium,QmNngMtv8pXzNGbhwZQxMsK7Mq3GAiqE1n8Yx1r3s9BzzE,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=ooX7oRAjdjt8p5kuaL6hiZbigx9cevN9MmGcp4yrV1CzdBmquAu,ipfs://QmRmGp4xCZNUjPZmjmVBwfnpAgzBJuRwkq9HE5zCzSgV4B,ipfs://QmNsrkbcQrt7746d2RJdrjea2xT3f5RqHKXfi3RRe4ZtQ6
763061,Plottable Field (8 frames) #1,46,293.87711529468936,None,8,None,Huge,None,"X-Split, 45deg",Circles,Evergreen + Hope Pink,2,Medium,Normal,Medium,QmUaCCyyjzvn1zJb31fesQQ6r65woaxLjNxBdYrquF6GT9,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=oob4VXSFDXaDo5gC7L17fHjZaJYUXsAZRxJRxzN8Y5w5tGWykEJ,ipfs://QmSiKc3ZvUYnEp6gKtFAw5VfSW81Hn7wpjF1ekcFwxJnRz,ipfs://QmZEb4CJm53mD6J8EJu4nPbpWz4VUys2ydPNgyLeqvR6Yg
998626,Plottable Field (8 frames) #338,47,288.8087184820594,None,6,None,None,None,X-Split,Voronoi,Black + Pumpkin,2,Medium,None,Low,Qman32Bz6LCkVuDpyS8ctdcCBbKtBqHrBScpnwZ1v3xTRm,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=ongQHibrTmgfM8dd1CsYe91kueAgScez57nGjG693nwjH5WeHUA,ipfs://QmRJtf5tkNKqEndoHeDpb9NnQsDXhXUG1Apb5yP1AmgqgL,ipfs://QmcFjeJdT6zaNXJMJwzQCwYN2Doa6naKXvUq811K1timdk
770210,Plottable Field (8 frames) #78,48,281.09586612179737,None,9,None,Low,4,"Circles, X-Split",Parametric,Amber + Soft Mint,2,Medium,Normal,Medium,QmVhopkAqUPicLdcwHmLxNdjLqfVPbqUvfDCfnByXejFML,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=oooHNDaRJZmYxF5mmjQHZK85rHxu3MLto7mJVqxYgFQxgwtNuiB,ipfs://QmTEgMZ36n7vbARKbKyhFwwsYKuYFpg7j7FPbwcfNdERxC,ipfs://QmaxNxrB6zFv82ZtVyaAiitAebgZyu9iD4np4dxgQ2UFVL
879547,Plottable Field (8 frames) #172,49,279.9114741416696,None,8,None,None,2,Group,NestedSquares,Hope Pink + Soft Mint,2,Medium,Slow,Medium,QmaxCTc7mG4i8BbWAx3dnTt1mhKc31RK5Qp87fAbRv9fWn,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=opECoT4bnK6EkpVxQhLW9JAY5hU8DDYdP9GaFxy32DuuWa4KpLo,ipfs://QmaH9JizPpbhuTyNgQK7if7G35cyBHWvGRFhCQmqMf14pa,ipfs://QmVNMQPQGATiR3gzKBo9R6HeGBYFQGGAtKAjVbQK2G5fsM
929650,Plottable Field (8 frames) #273,50,278.1848821013228,Around 5,9,None,Low,None,Circles,NestedCircles,Black + FireAndIce,2,Medium,Normal,Medium,QmazHhMdAoacD6fLFgttxLDHzy4SBdNTaBWpF9HVdwVDtv,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=oo86z5nMhFgHMFffZSdWnBwzAjoCk6sdx5pk9AZBi7s1Yrjeern,ipfs://QmW7Z698cpKBNPgzcqrSagYj6KziTc3zYGA7ufUAwruDnE,ipfs://QmbJMtefALFMPzzhf3bJgeToZdMC36jBuPcBkWDGALXJgj
1122970,Plottable Field (8 frames) #364,51,271.60802256832534,None,8,None,Low,None,Circles,XLines,Amber + Black,2,High,Partially Slow,Medium,QmRyzy1L7mYz6jN69pimUt8fw7zJnWpA9M78NUTBARcuUG,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=ooeTXwX65Xy8j7YvQ4SqbQP5xbKWLrbFF8gzFL87KyobufBUR5q,ipfs://QmSEMyQm9hHEqPFDsZozGinbsBdwXJfDxe9cyQ15c6sUWY,ipfs://QmWw187E8oKidk2bYE41C6w9dmWhVRTpUwbx1jhrWULJZT
792868,Plottable Field (8 frames) #141,52,271.4474284226721,None,8,None,Low,None,"Circles, 45deg",NestedSquares,Amber + Pink,2,High,Normal,Low,QmZwnCeVKKmcaUA2koa8S738KeMEkTd6t8oVgciHi4NimF,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=onhbroRAL8oyfGzTRPmuz4yPub3Gyn2SKKt699ZgMPxFh2Eq7dX,ipfs://QmahWQowUkzQWF8UrKRoPsjCucdW7HkL2C7MRCWznnuk54,ipfs://Qmc95cYA9PgcgreB99rmfXjYUJP86GqNiWtKSRZJmTVstY
901899,Plottable Field (8 frames) #219,53,269.98387437200677,None,7,None,None,None,"X-Split, Rot",Parametric,Amber + Poppy Red,2,Low,Partially Intense,Medium,QmUAKMTfNuGcVFArNVCpHjSwyegnYMgwGTmM829tZm5xpJ,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=ooNkDW5bmY1VqeVyBHWG1GnZ78bSyX34ox6TRbVYQ8SAbo966HU,ipfs://QmZadvxbLNCvpjYiu7HqGVVVXC698uCkwf28457tP2zom7,ipfs://QmXgHBzFmXVzr6ScakcFfqRkpWVspXhNsk2FiRJh3tHHhE
769192,Plottable Field (8 frames) #66,54,268.8710405994427,None,8,None,None,1,45deg,TriangleSpiral,Indigo + Soft Mint,2,Medium,Very Slow,Low,Qme2NtG8TRVc3TZzynwfpk8tUtU12C86vxbTq7nFJCXDmJ,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=ooMecQYVyQ73SqwcfkNLMoiV7pv1Pyx1c3FZTP4eGfitrMSUdGh,ipfs://QmXFocQuFd64Eb8gpCiokyRN73yCV8WV74rHZs7hADQxCv,ipfs://QmaANxjDJKo99qx5stdV73aMFjfnE8jzuMQ1uFyZdasuBR
787291,Plottable Field (8 frames) #122,55,266.917754872077,None,8,Yes,None,None,"X-Split, Y-Split, 45deg",Parametric,Black + FireAndIce,2,Very High,Intense,Low,Qmc7WHopywHPiaU4DzFtuLve76eCwU2ayThTGJ3VLPHjNp,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=onwrJXQDNcKHoqE3ofUD8cgRHQc6fLnTLyq6fSdcucwKFgxSYWr,ipfs://QmTUytQzMVkbBs5LKorA1Ay89kyn6kB2nSyG8MBQSfVejw,ipfs://QmYKDQ8gEG7bS5Ruxd8AsFvUTNvMEd4MFg8L5sPDouEfgS
792870,Plottable Field (8 frames) #142,56,265.59866238316044,Around 6,8,None,None,None,Group,NestedSquares,Amber + Bloody Brexit,2,Medium,Normal,Medium,QmVd4t5iyKuVPMZ9ep2QV4F3SJrU1E9EpucqTs8yigc9fE,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=ooFUXRHxj66RjJKdHZvRfyybUFq2LmNEm6x3e6iJwVKJisbyXso,ipfs://QmZRnSRRLAxmmMcw8cqn6wZgNKQzugRtmXFJryWqGFavo5,ipfs://QmVjmGEef8RpdNghAiNTbGFkxfCJwto7t54wSZKCazjDBA
929658,Plottable Field (8 frames) #279,57,264.31205365568457,Exactly 6,7,None,None,None,None,GoldSpiralCircle,Poppy Red,1,High,Slow,Low,QmXWdXq2HQC3Cdm4TiR96RjMB1gbLwJ166iHwDAX1fkizm,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=ooL5SWBdyBu8bo1uNPA7bebM5nxkRFa5xUbaKtXipgcJVddHvcN,ipfs://QmZ4iSQvvg6EaWPZdKgXUpgcRNoMEjn3Ru1MWtzXYffH5g,ipfs://QmSAnBZVifK9DJ6fVqz51NDXU7tMSD5a3V7F78yG7Cz9qR
885132,Plottable Field (8 frames) #201,58,263.9876468794318,None,9,None,Low,2,"Circles, X-Split, 45deg",Voronoi,Amber + Hope Pink,2,High,Normal,Low,QmfGMu3NKkoFVAeMGGuDUATb6QPqMKxKRT2dfmfFkXCoez,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=opBviSUa1kH2gDE13zS3dN1wHrJNuxQKDxacMQq2QdtvXuK7vAn,ipfs://QmP857GEHSc3jc92ZRB3Ua897PmSRApAwkpMNGAKQU1mAT,ipfs://QmNRKj36HSWb9AbVaAheSo5aeMYAC2Wi5xrEk6wvXpEXZE
880001,Plottable Field (8 frames) #188,59,261.53379343312497,Around 6,7,None,None,None,None,GoldSpiral,Amber + Imperial Purple,2,Medium,Very Slow,Medium,QmWcqw4uN59wrwKvWLoyteMJzAmLhpP2MLebjcb8h5dTCk,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=opH8jQZA4opnnarsHfixxLAfdM6LQCZx7V8kHQueF7RURDX4qgD,ipfs://QmRMcCEHgpkSyKZLLWUui3Vd4apG2vqW64nM8p8vbhHLYG,ipfs://Qmchmsu8yUV74hYvYjrQBctQLxfaUTQpxebgKZmDjJWFFy
868942,Plottable Field (8 frames) #168,60,261.47183061402586,None,6,None,None,None,None,GoldSpiralCircle,Amber + Indigo,2,Low,Fast,High,QmQzqYjf49C49px6J7TxStK1BZu1Y3uxngxi2FZLSFyxzJ,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=ooNEuJ7bYXeGGnrJnYiqYXqY8uU5gStEQrtm2cKWJX922E9sCSy,ipfs://QmT3k44prUituQwBqKpx96dW7NzdoC8HEY2NZRC6aVHk71,ipfs://Qmcqg7LC46GutM9ftdwbR8MJgjj8SB3cVX5r2dTACAxMeG
765495,Plottable Field (8 frames) #10,61,256.35953574766825,None,7,None,None,None,"X-Split, Y-Split, Rot",NestedTriangles,FireAndIce + Pink,2,Low,Partially Slow,Medium,QmNSx239E4Pca52tP3mjwcnkAF5iiSjPhXKgjx7tqWrn6p,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=ooUvsEsm4z9HFSQtL5q4sj1545DSNXUnxPE9M28wmn6p9TLof1F,ipfs://QmVU8X6UvK7UNDuw5QLuNKNYdJujvrpmqRQ4FiepZEoKaE,ipfs://QmeNPFcwwYY94uKcrAprQdnMwvbb24H6Wi1j2op2GRyn13
879587,Plottable Field (8 frames) #175,62,254.8950596053624,None,8,None,Low,None,"Circles, Group",Parametric,Bloody Brexit + Soft Mint,2,High,Slow,Medium,QmcqPmBjFGsSrzkcqNCh6oacoiVMmsRj5GDjDEV15D5G5B,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=onjTGYYHWHEC9WTHe8YaUsnbZHHC5z1tiGTD7B7WF6QiagdZ9JR,ipfs://QmbsBr7cuaUnqMpWo9ona5MdUhiFYvMfMu2P2FFYdJgh9u,ipfs://QmXmpnmibftX2vFp8v53enUHCeBHbEmLGBT7erRypk9N2N
880995,Plottable Field (8 frames) #192,63,253.3858804564049,Around 7,8,None,None,None,Y-Split,NestedSquares,Black + Soft Mint,2,Medium,Fast,Low,Qme2LdP9JZ6qy2x5MMcKqfrfpW3P1mNkHP61XwZgE6S8HL,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=oofpGLha3Uc6SiyoCgZXeb727s6Rxzgms1JZN9pbagBHjX1V2tq,ipfs://QmXk4E1zEzeCjUkEsNBwebzdKiLEonDRkFLZMfQvmrFf72,ipfs://QmabcwVH11aAzbJXMzPY1dZy43TfcBYdmRrCPhycFBEtT3
995905,Plottable Field (8 frames) #296,64,253.19565787463617,Around 6,7,None,None,None,None,NestedSquares,Hope Pink + Soft Mint,2,High,Normal,Low,QmYqu8PGc2tstokcof2h7LqjuXFNPCAXJb5CQqgdVxP31F,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=onwtqVvrsEKrER37wjvhSh8DWtwkUttyUPzze3tyLGhukLukqFj,ipfs://QmQQu7uSpx5NY16akrqGbVjYscmH55EXs8BNQhJ2zLKguh,ipfs://QmQmrwUVWjfDhQn3eVGn7CSuLgxCZgigs9pak9uS2tS3N4
995743,Plottable Field (8 frames) #294,65,253.09746113350027,None,7,None,High,None,"X-Split, Y-Split",Circles,Bloody Brexit + Soft Mint,2,Medium,None,Medium,QmPbBVxBtTDPckhm7xxAgbePvq95bSc1wAdZ6W6xXvjYEZ,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=oo6P9X26654QifRx494utW75FRnA4XZsKSKhvi75RzEwqSv6KJZ,ipfs://Qmc2yE6aYCYbMHWR9nEGyjkqXSvDV5V2bvrRbys8bExQSi,ipfs://QmPhAjcRWqRUe6P91bvXNUqzGtKGPwR8jyKfDpSNu6cArp
998624,Plottable Field (8 frames) #336,66,251.9945914241961,None,9,None,Low,2,Circles,MillSpiral,Amber + FireAndIce,2,Low,Fast,Low,QmTgsebd7PPnrVy5imkAz2QdBYmHQmbgdtVXtSFC739A2k,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=onnyLWDVVqzYkiGNbCQ3JFK7LMJFAB9pYUKjGUHa3Mmf53uQHL1,ipfs://QmbqmGhb4iYGCfRi7GyV5CesD8goD6h6MhBeyYaaeW3PyR,ipfs://QmQiYB91cwBofW6DuxcqfNpsGJKo7iDJSLtLypE15d3ziG
929652,Plottable Field (8 frames) #274,67,250.89914506262753,Around 6,7,None,None,None,None,GoldSpiral,Bloody Brexit + FireAndIce,2,Medium,Intense,Medium,QmfVii6LdxvX8tfsDKVnS3n4WZqeu4EC1wpMrG22bykxZq,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=oo26SgtNH5EsFVntvM2Ug3kgAMjvEe8wvjR25eab6yup5gsBUxz,ipfs://QmW3AvgyLstiU1dst7g7Lo5LgYx81i1AxDtRCHpnfwVJZ9,ipfs://QmcQKGZ1P5RnSeNoncdTabBwYdmjwC7oC8kmsXnPFT6MY5
907725,Plottable Field (8 frames) #226,68,247.13386894135627,None,6,None,None,None,"Y-Split, 45deg",GoldSpiralCircle,Black + Soft Mint,2,High,None,Medium,QmSSWaDoUouiYFidNA9rTD4hHsN4gfATvNZxNr1wVdpFoJ,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=opVtpmPhvqKWj4nuRF24E4FDkZBLEBZTnAANUJ1t1oBhvERifWL,ipfs://QmW63LdbSkgFRhmYi6ShaM1HhTw9PLqkETFEuPz45RmJxa,ipfs://QmNhU5oneKCz6otn2T2TqZ8bfueUTcu8vWoJxPt8dJM33P
1122973,Plottable Field (8 frames) #366,69,246.3312126573691,None,8,None,Low,None,"Circles, X-Split, 45deg",GoldSpiralCircle,Amber + Black,2,High,Partially Normal,Low,QmQwyxVveVJuHVHvb8vs48JdTa9M8m9CgV2ZWMYpmBcvcF,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=oneG84oNwej86U2HL5cJP3DnH41K1AroH1MtLGP5ZZkpUGNHQV5,ipfs://QmTi1qFC7nV33FhDdst6ENe7xjQYBEPzCNNaNdWdwWS9v4,ipfs://QmWk8VDSLJ2LhM3HjZTVtpR2LD6ke99gr1GUonTms7hJei
1131779,Plottable Field (8 frames) #381,70,243.45146356401204,None,8,None,None,2,"Y-Split, 45deg",GoldSpiral,Amber + Evergreen,2,Medium,Slow,Medium,QmNjjJ7Xc13u2s4yYQ7TFzAY5boZaQrWMptEwVG2cmGZ4u,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=op1PJy4z6157peLgWurQjV6oPN2ip8yPVmttJvPbLqHZvyvZMRu,ipfs://QmUMjbb7v3oAZVFr8d5bgJN8m9HSTbvGyYuVDZSoGH8xpF,ipfs://QmRZBMsWzQaUnYdEQT8A5WDTvhBw8hq2WWwRYgjQY57QG5
998594,Plottable Field (8 frames) #312,71,243.30230608007545,None,8,None,Low,None,Circles,XLines,Poppy Red + Soft Mint,2,Low,Fast,High,QmWACaENh5Y4iCx9TRUNVJvi9meduCuyXnC6UYp747dyqn,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=ooYuJ4rYZLrgrL5BANsUbhVacXyR9rTuGpDSouHKHvRK3zXEmsm,ipfs://QmYx2yuxCNNxvrHTco1HwbmCQSsxMAn6V9Wv6LnY4gCubx,ipfs://QmWEHwjnZVjG1JFY8jw79SzBP2zhYDmW6Lm6kpZjWREi4D
907823,Plottable Field (8 frames) #227,72,240.32996543434086,None,6,None,None,None,None,TriangleSpiral,Amber + Indigo,2,High,Normal,Low,Qmcx8zmepQaUgav3rJGuUJQHGQGgun5GRcr2AjVnN8FeNS,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=oo3qBBALyYZkWsyzPNeRdYDcqzjhpNoT9VzxXeb7AB42cmFsgDn,ipfs://QmXYdrhiUTxTi2rcxWbkxXYbdvsqW2TPDcQ8BCQj4SBJp6,ipfs://QmUqN3jvdBGQV2TdE5Yn1SYDYAxkQDpeFZyMQcudv9138C
764369,Plottable Field (8 frames) #2,73,239.40017038924557,None,8,None,Huge,None,"X-Split, Rot",DoubleCircles,Amber + Pink,2,Medium,Slow,Medium,QmYKVR6p4tGy3Gr9esoaoNHJAP6wi9vCv1K1Dt8sXCmcpC,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=oojbNNnx7pbP3sAVMQjz4HLmCoaZpvzqbndeCTyHw2c2re2oGcG,ipfs://QmVC8jvvV7FWoQM4UCTj59SVQXdny6AsYgWC2yjnvX9dtB,ipfs://QmQ2ipSKiLsGVEeRrNvM6JJnRK73HTX1TF9SKLetv3EfHz
995544,Plottable Field (8 frames) #292,74,238.64215701625292,None,8,None,Low,None,"Circles, Y-Split",MillSpiral,Amber + FireAndIce,2,Medium,Normal,Medium,QmPgut31hq7zFoUTNk1P9pb28kQhrqKFRxrfCQzP1mt2pB,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=oo8pjLx9nUwJerDfWhfq1HymGfowpFDM6mhCzxks5QwxmDcsUbq,ipfs://QmXNuuwWoGAGoS4QhukzoejT1G3VS3a4rYtTiExK1y3QL2,ipfs://QmRr19CyHXwsr6ccyhaL4k6K7v6uD5o4q7tH9JGT2EAWp3
767533,Plottable Field (8 frames) #46,75,237.97961678180383,Around 4,9,None,None,4,Group,NestedTriangles,Amber + FireAndIce,2,Medium,Normal,Low,QmNrRiTR84ruerUFCmti4z48m1zpLtsZV75TFK7Z5PNaZH,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=ons3S3BPxvzwpEqRvUdvvna8oCtgxb25uWJTWLAKqXczdWGe3Kp,ipfs://QmZ96weXg5eHmgjpRzK9wB8JUgKiSxisCg1kqBu3Crqg1t,ipfs://QmVX3UoPfYFmSWqYacV46y31tGdmvCKk7Cup6YRSmbiV7J
770181,Plottable Field (8 frames) #72,76,236.4595642838819,None,8,Yes,None,None,"Y-Split, Rot",Voronoi,Black + Hope Pink,2,Very High,Partially Normal,Medium,QmRb3tWa48ktCtDPHXVEXVpXg86sCGYhec2E2o53fTmYoU,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=onqf1PDnK4YtLRW27RruJ1XBMxXEeW3tsMSgFhgBMd8X4Y444B2,ipfs://QmcBa7xUAxSJoYCUvuzhE3UDH4jgaCw6MZDT3UYDDPJidR,ipfs://QmX3sWSGSuK5fFW71E5gmAXkUzV26czZNC8BFtvVfhsUBa
998634,Plottable Field (8 frames) #346,77,235.48553275071797,Exactly 4,7,None,None,None,None,NestedCircles,Amber + Evergreen,2,High,Partially Slow,Low,Qmaz1M3nqKSFpY39oqvwUa6JUTeDsttzT1YivFkHNq9Hng,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=oosLVFD6cQR6BfKfKD9fL2oYUDZXeCJTB9NqjYuPfg5zGotDTnZ,ipfs://QmQPdn94VSp9aHjkAnAt8wB2zixBLP5wjGgTFFGdnAWbEa,ipfs://QmR8zUXMdK5RSBL56MFpwvsLXNE9w2C6t8ng3naJUSwLxP
867327,Plottable Field (8 frames) #164,78,233.59851540600272,None,6,None,None,None,"Y-Split, 45deg",GoldSpiralCircle,Amber + Evergreen,2,Low,None,Medium,QmeqX7A8MWKLtM7dReCVpHfgHguiZmXLDP3tnv42813cuU,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=opCADFYp3Dkpcn2UgjtFfGSw7FbG8n1eVc15TWeSuHjzPcCujeq,ipfs://QmSdGip9ZUK2JUb6KkLECig43RZxTpQs8Zpev2G5GH6nfs,ipfs://QmcFWRhxVdanp1paysFjNxGfjXf9o66WhaKeyh3T5ahsnY
767167,Plottable Field (8 frames) #19,79,232.31358170171416,None,7,None,None,None,"X-Split, Y-Split, Rot",GoldSpiral,Black + FireAndIce,2,Medium,Partially Normal,Medium,QmSnnW2XdSwDahpgyRedLtX1dBHnsmuDMTfHbscGsGF2zH,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=oomQks6DzA8DP88GbagoJUkF2sBjDpSabERJLiqDiKjQnGujvyg,ipfs://QmasGdDxTuQDRuifw4TzmChpiwnvhMyzqBPUxYU3Ht9uie,ipfs://QmNacjofVwz8XRcXA4t5GX2hnRDiB6yF31tckmbe28FBM7
998405,Plottable Field (8 frames) #308,80,228.58314072492487,None,8,Yes,None,None,"Y-Split, Rot",NestedTriangles,Black + FireAndIce,2,Medium,Fast,Low,QmVYwaidkQoMthbmSFX3HSYFoXvwjeHEGxAii4eH46UHdg,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=onobFiVJgGgU13yG3i2JGyrjxcBAVB1PHz5ZFqXehoCkwFRckuB,ipfs://QmPUfFvXsjJeCDngJ2Av3PE2iZxayTGAi28Wmm1g973Gdg,ipfs://Qmf3rq8Dzft1uFJfFdVngy2cZrWp3jcx7WAXW8USzfE1Y1
865234,Plottable Field (8 frames) #161,81,227.2758768647565,None,6,None,None,None,None,GoldSpiral,Bloody Brexit + Hope Pink,2,High,Intense,Medium,QmadZwNA74QGuvxaisHWFCFHyaWYijzMTTSAopfb2g7Rnd,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=opP6Ww4ZuVc1xKHTRVr8mzb6k5GZSWsw9Q5bPLbsQREXPrvcYpt,ipfs://QmNrXjBwfoqhQVYsCN6LYYRLdaZmvtAEqj3UbkSDpV2T52,ipfs://QmQEUHXPAAQVRbMAVfdsCEyaQLT7pxd2DpMiqPZfND5XaF
767426,Plottable Field (8 frames) #32,82,227.24716638936158,None,8,None,None,2,X-Split,NestedTriangles,Bloody Brexit + Soft Mint,2,Medium,Normal,Low,QmVVB1vJYEacRjc16vREWjY9tUfW7xHe42P984h1PnJjeA,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=onn2ZYpfanfgHkwACyj8Wrz9SUKR9XKbzt1SQnoGPCq1RVV4xTW,ipfs://QmXkx6EJZhVzJKbdQepTLWhLMcfssh56eSkswL8t7tKk6A,ipfs://QmZ6N75kN2ricBYy4cUnHfaWLK6DY1r8PgAHtu3tnRLnet
767594,Plottable Field (8 frames) #53,83,223.57142558306126,None,8,None,None,4,"X-Split, Y-Split, 45deg",TriangleSpiral,Amber + Pink,2,High,Normal,Medium,QmTaubPeb8jhraKsiDoxk1teiqLDx2Z7rbXEmHQFfbjweY,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=onwDidPezu2uk3vn9ChjPr9vjmn4rSkHVS6MA6TnWhP3TQooba6,ipfs://Qmf5ku9ZQbYjVsL1nrjVG3HWbr8VAboEXi9GZgpCXS9AFv,ipfs://QmVmCKxrv5rnrYJUnYQjrLh96AAKRcZjNvj3MM71g47JZA
792835,Plottable Field (8 frames) #136,84,222.12171198485674,Exactly 4,9,None,High,None,45deg,Circles,Amber + Poppy Red,2,Medium,Normal,Medium,QmPB5MMTAm1MLebjFoe8CYb7vmMF8BmKfwt8uVEAEXEknP,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=oofBtikvUMcii8YHLr8aedmsh2FDnPRb9Yu1AFb5JSXjRr4LNxL,ipfs://QmbXDcUKk45rRh7xQJHo29CZumHi4azhVvahzDZeGr5scz,ipfs://QmSSddnTnGPeqtHD3RxM5gEu18F8gfJThf61j5w9F5p4Dg
879416,Plottable Field (8 frames) #171,85,221.20363811064496,None,8,None,High,None,"Circles, X-Split",Circles,Black + Hope Pink,2,Low,Partially Normal,Medium,QmXJeXdpK6SEgzUG2G1bSVh1fKkyPHS2cPWitEY74G3ezZ,ipfs://QmT3chzqEnYy52v37LuUKVaEUVAHhGonbapKZy2CdP6vFk?fxhash=ooH5i1zMfMWuj694X9C9LmbQeCFquzJ9tUQBSkmLfQvwhuZXXK2,ipfs://QmP1Yy17dZaSY91L5vYAx1RBte43isKGYN5xAvhdBkprix,ipfs://QmaZquqt171euDSFDrTY3qVUXpJUx6tYiQLaTMmd2E4ASc
