ID,Name,Rank,Rarity_Score,Attributes,Composition,High weight brush,Palette,Style,IPFS_URI,Artifact_URI,Display_URI,Thumbnail URI
1157188,Flustels #69,88,29.985688264376787,4,Composition #3,False,Palette #19,Style #6,QmYfhHtWrC4HzR5f2Hto83TbUFdRq1ASW7V18XzWMfJ2xN,ipfs://Qmf1rcuQWAhTmVnaxFXygbYYF8msK38BptqzwdTiVbtKwm?fxhash=oo8fqXpb8HYL3LEfet2PKRsyQxVx9o2FSTD4dzsMSP5CEF7N3M3,ipfs://QmSD78acC7fTgBJAGo5BEuT3yWUsEzD8qzGKFBpse4ZhZF,ipfs://QmeAoF3bpJk2Xpt4azJE9cq3H3LSQGpMCcrPhodwsT5mQ7
1155351,Flustels #11,90,29.85870413739266,4,Composition #1,False,Palette #18,Style #9,QmT6xVqmis2wbtvugjnJFmAqif3znU2N8RqzTzULPLB8rR,ipfs://Qmf1rcuQWAhTmVnaxFXygbYYF8msK38BptqzwdTiVbtKwm?fxhash=opLXEPWjxe5VpP54SotPNabcvYWKXS2Apm5d2YMtGvEQx1bnwop,ipfs://QmS4DdtQaoPnfaUrh9m6vaDqZadAyUaNag7hraXjBYM1jB,ipfs://QmS6Pj8YKu6H2CiFpnNpSCGNytV1Xrh4cHkuja6ZgXRmf7
1157203,Flustels #76,91,29.630132708821233,4,Composition #3,False,Palette #8,Style #8,QmYMibUKQHm1W4CXd2EfTW8Tv1uv5zLbtGmoUdCKKGtuy7,ipfs://Qmf1rcuQWAhTmVnaxFXygbYYF8msK38BptqzwdTiVbtKwm?fxhash=ooDth4bHah3vQfbRrsL2CkoVTczBjZVLRDW6qKy1EXSbu94G9tu,ipfs://QmetE2A63qcRAaFKUUoNfjvfMz36BTFSVkQAoE5sAeb7NG,ipfs://QmTAE1Zy76gcZvBn3co8FUREja5vRmnXko4rhpP9nYwN4b
1157289,Flustels #123,92,29.388115902098544,4,Composition #1,False,Palette #18,Style #4,QmTe6PkQ9GFYbhP39YBo2yPp8W9FQg8Ht6xT9Ni2bVKnJm,ipfs://Qmf1rcuQWAhTmVnaxFXygbYYF8msK38BptqzwdTiVbtKwm?fxhash=ooNYc64XH7LzKo1YVt55F8gjpf4xKCCAMmLXeK3x7P1D8UVHSnz,ipfs://QmSexmEnyWENDdHmTVbYfzNkebFUW2VuPVNrSd3CqoaRzV,ipfs://QmRXvWbFXhR4j2Jvb2FqaGYVKoSKLv8PS38vUcFcrALTFS
1155251,Flustels #1,93,29.17298985167838,4,Composition #5,False,Palette #12,Style #3,QmPvqGHnnLLmh2SWYScXXDrPun6vVVLJwshbUnaVJ73jAL,ipfs://Qmf1rcuQWAhTmVnaxFXygbYYF8msK38BptqzwdTiVbtKwm?fxhash=ooKPXkuCKeucuvx1HH87MVNj4h9AEUZVBqoGy57F1FXZRqQyVr2,ipfs://QmYLPbisGFHYgaSg9cfx34fntuFCXKrWeHChAuzp83jCap,ipfs://QmaN7ciZMMtwaDtGFDKEyyb4zkDkJNkX2Nfk9vZnUGKMUr
1157274,Flustels #112,94,29.0967993754879,4,Composition #3,False,Palette #8,Style #7,Qme46prazVZN6W2ecBDuLbSHYaqHFaGuqSAdi3H8RwsuMz,ipfs://Qmf1rcuQWAhTmVnaxFXygbYYF8msK38BptqzwdTiVbtKwm?fxhash=ooyb1ofit4eibASQkYEEWnaV6YH7ft88GyHYQMKbzcuRGQzBChW,ipfs://QmRWZbKRnoxopddxCPXrbHA7huGvQ3MLexeRMTihZ47W4d,ipfs://QmbFaV7uEEnU6h7QxMUb5fwnNVxzoNxV6bzteEuuSDtLpx
1155255,Flustels #5,95,29.071402550091076,4,Composition #5,False,Palette #19,Style #1,QmdXUHaoF6sk86knRxk2ybaAkbKSEbtYrHkobnWYqDxV8D,ipfs://Qmf1rcuQWAhTmVnaxFXygbYYF8msK38BptqzwdTiVbtKwm?fxhash=onwMkhU1fNBvrwJruutukvHxHwzMcpiXqqeiufn8TqvW4MyFGHc,ipfs://QmYiFAxCreKexDUcmyeWsqPFQSic8MDwsKKqHRvRnqMtAh,ipfs://QmQXFF4Ra4H6k36KvXyPpzHkS3iULhtbr9W7BwUi3nujxH
1157031,Flustels #53,96,28.461878740567265,4,Composition #5,False,Palette #19,Style #8,QmYJE4LDKa3Phb1HUv1bkHe7M3w3ooZokB4KHzTGbUxNN8,ipfs://Qmf1rcuQWAhTmVnaxFXygbYYF8msK38BptqzwdTiVbtKwm?fxhash=oo8gK5bh8qPSTBLMySeAuUc5e5pJmGLgX84cCZ7KR2pc7Ct3gTH,ipfs://QmNcu1748WfEcoGpnDq66Gyt1Sv68qetUcuM8QPMaoZJvw,ipfs://QmVFi53pe9JEYsQNHJizmM1ww7j7ca1mgtUjRAuTKqANKC
1156695,Flustels #39,97,28.352210630899158,4,Composition #4,False,Palette #2,Style #6,Qmb7NnNyyGjDACAVQoefrqSnMDP3JaXKduJCcGDp1thTat,ipfs://Qmf1rcuQWAhTmVnaxFXygbYYF8msK38BptqzwdTiVbtKwm?fxhash=ooqmUfQ4ysNNHF9GDdV5ug34pok2A9w7mCHzqC2zPfAL7Ev8U9K,ipfs://QmRKxCPF4fjqn4htvGB1WV8j9DfuFB3512vtj5VHyvQVRA,ipfs://QmNSENEwjpUGycJEFVrgaveCBKfGmHKoW2MmBAhHRiEJgx
1156663,Flustels #34,98,28.271402550091075,4,Composition #4,False,Palette #11,Style #9,QmauQevBPSpkUjmsaYt5mKGspg5rcCVsmtS2NP6akhAYcA,ipfs://Qmf1rcuQWAhTmVnaxFXygbYYF8msK38BptqzwdTiVbtKwm?fxhash=ongJqE8wn4Md4iCyg8vzU8ayk2EReNMjzLy173TnYVjcHRXPzbj,ipfs://QmcQCzytvz4kuG1HG7tAmppY1Fg7wrqH3ybereTcfaqQJR,ipfs://QmcrvaZk2KbrjuCywHdMRQUtJ9LKcXvPXQdqoT1JtTEMgc
1157295,Flustels #127,99,27.992037470725997,4,Composition #4,False,Palette #12,Style #1,QmUSLBxBKnTE5BPGi9JR1d7Nzi39HkPvjr3b5gXj9xeAy5,ipfs://Qmf1rcuQWAhTmVnaxFXygbYYF8msK38BptqzwdTiVbtKwm?fxhash=oo4H3gN3zPy8FDHfstqp5LXefBeEMjsKMmCdJUYKSH9FB175Px8,ipfs://QmcXwtVrKFvcmdq1a4tzx83rRXzB8JsNiWMc42w6APcVgW,ipfs://QmddoAkiJdyQMbhFoZdwCUGYd9Rb5vnnM3x2AYTbZz5zxu
1155849,Flustels #19,100,27.928545407233933,4,Composition #5,False,Palette #11,Style #9,QmdbdqV8MdXJCpTbQmuH76TeSLE8YPXjNW6uM6BynkLGyt,ipfs://Qmf1rcuQWAhTmVnaxFXygbYYF8msK38BptqzwdTiVbtKwm?fxhash=opGgpZzMBG8jXbmReCqm2bN8V9M5WMMSCixScuE9FdVntr76hmX,ipfs://QmWmB6ZMs7qwYjYLQauiNcpMSQQshvfuHJeMxi31kpxgx8,ipfs://QmdNBKau563PSYymS1xmm5aHtLFP7r8rmvRYo3vCLKLguw
1157277,Flustels #115,100,27.928545407233933,4,Composition #5,False,Palette #19,Style #9,QmZVMwJgKitK1bjiEnJ1RGb7SxhE9kdzWMRvYKSgx48t4m,ipfs://Qmf1rcuQWAhTmVnaxFXygbYYF8msK38BptqzwdTiVbtKwm?fxhash=oony7G7AHLhUhpgtiSXoD9ebBGV291bsA35toHF5otvw6qApUWT,ipfs://Qmdt2NLfDzFoZ7YnhR6oSyZNUM3R4Y6UcMLmJfaqtezDnq,ipfs://QmeUoDPJZQe8k9ZdYK9rNcd1VgWcXAcwRBFRtavJSPwJUU
1157279,Flustels #117,102,27.80081431479696,4,Composition #4,False,Palette #11,Style #2,QmRGR9VE9xj26bDVJkzU7d3Ci6fkrAc7NyJvsfztMdks8N,ipfs://Qmf1rcuQWAhTmVnaxFXygbYYF8msK38BptqzwdTiVbtKwm?fxhash=op4otSkKFZsTDbx71swyyHh7qNVpyqpCcAc277gG5heYfBSA8k1,ipfs://QmZCtdS6BFZEVTHZDJNcXHYJCjP3YN7q4WK5rQKQB5x2Nm,ipfs://QmPo4c5wZ6zoBFxNALP1MAfspbTRK4YSwy2KWQ5EbKN5QZ
1157221,Flustels #83,103,27.457957171939817,4,Composition #5,False,Palette #19,Style #2,Qmd9htRigXL925Ln1Dy3GfdsJbK1Q76M64AMm11eno5xts,ipfs://Qmf1rcuQWAhTmVnaxFXygbYYF8msK38BptqzwdTiVbtKwm?fxhash=oodzV7LhfQx88NHCmV5ARebUfEStFeRdZwuAsKA5GEwcyAdxYE5,ipfs://QmVqzxfLpTEAzutEzGf7JhwmsbEESQ7D1jS6bBBDVdaNgX,ipfs://QmYUk6ztk39Y2WNUn8KdxqB5PTQKDsmWdeHPWQab94obGS
1157239,Flustels #90,104,27.399829678518206,4,Composition #3,False,Palette #2,Style #6,QmYNJN3vD2yYnM6vGzDHjQ2N3GfdYyMHhoskycFBxEZP5K,ipfs://Qmf1rcuQWAhTmVnaxFXygbYYF8msK38BptqzwdTiVbtKwm?fxhash=oo4PiUtLvywiyfLzQi8fX2kjmmPRQ3eK8zWeBGR6rbey5FPjQkq,ipfs://QmTkHLnZSRoy4HL1uxavgKvGEP5BLJL57yQx2g3JNRXkCM,ipfs://QmfQgeGtKCLTNWLrREPiTXsCwMQp1DAtd685wnjTaHn6CH
1156661,Flustels #33,105,27.382513661202186,4,Composition #4,False,Palette #18,Style #3,QmVMQoocUmSd6BA3f8XesYnNPdQ446HVifHbnhZPVLmzmn,ipfs://Qmf1rcuQWAhTmVnaxFXygbYYF8msK38BptqzwdTiVbtKwm?fxhash=onkiA9p8bgPgPT2LhGERhVX571qpic3VSk4cJxS1LJXq9AbbTRS,ipfs://QmcxgNmHokxMT3EGZbvtSyjja2zNtoWCWj1QeafBJn3dsm,ipfs://QmTA11aNX8J2h2TwcbAUcLWyAbnL4CUFz1VHMsgCJYYg5g
1157226,Flustels #85,106,27.319021597710123,4,Composition #3,False,Palette #19,Style #9,QmXps4s3e1ZpxRzFbBdTe1dLjJ8VKAvxRLt91n8jNo8QXo,ipfs://Qmf1rcuQWAhTmVnaxFXygbYYF8msK38BptqzwdTiVbtKwm?fxhash=oofnZMVVoERWczTdxJfS9XavHXc4E6eTJubLfzVSnXwuAH1zBSF,ipfs://QmYWcQbfJ8KWdqQDtQyq5khpDUdFsrDWH7cRz3UMrWbhd3,ipfs://QmUs5ji4RFbK9m86mSFedpt9mNRywuvzz78kT5tbuZRAYe
1157182,Flustels #65,107,26.849180327868854,4,Composition #4,False,Palette #12,Style #7,QmZgc1PbuKH25su4hWkrWMT4aypEeMTcyz9fv8UACzoBXe,ipfs://Qmf1rcuQWAhTmVnaxFXygbYYF8msK38BptqzwdTiVbtKwm?fxhash=oo4ZttrvmGt5RRKWpLPgve2vU5AeZK3TExpfZKh7hVvtcZ5BAaD,ipfs://QmPgiXp6s13xvG5mdzUC3RiiE1KSvY9ociSeFq2e8LdVLj,ipfs://QmXwj7cMpjhfKY7X12SHxg4nowQNTxp7VFyYpRVdu2racr
1157263,Flustels #106,108,26.848433362416007,4,Composition #3,False,Palette #11,Style #2,QmWoHj9Ff5DoSz2Suia99k3oDiVkJHHxtzLbMyNsQoaA6K,ipfs://Qmf1rcuQWAhTmVnaxFXygbYYF8msK38BptqzwdTiVbtKwm?fxhash=oomDSB8nQ6W4uFJMRw5hTdNbrUbedCaAct6BEUSz8oRYbZ4FT3D,ipfs://QmPBc8tSfFUjLAre3GAhSeZVkTeGHfhmeRy3Jk8adN2Hes,ipfs://Qmak4ZTXn1CF7Nhmn13TbbFPyYM8D9BUbKjyLGB9Rsptsd
1155259,Flustels #6,109,26.506323185011713,4,Composition #5,False,Palette #12,Style #7,QmW8R7TW5fPJQrG1Ziz3unjQyrDMshj4kzys1kHAsR8A7n,ipfs://Qmf1rcuQWAhTmVnaxFXygbYYF8msK38BptqzwdTiVbtKwm?fxhash=op4r2jtGxAuouBpYpTVV37j6WeischG2ooKMkcZ1rZsGY33JZGo,ipfs://QmRhzNjuanX2yW1J5YLG21qMNtCZ5EmQYZ4J44TtQwogwb,ipfs://QmS4LPVVHTprm2uEHeyp2BGnZ1mrPPyVaHx3mvBqFvX3v4
1156957,Flustels #47,110,26.218877297565825,4,Composition #4,False,Palette #2,Style #8,QmdKLQ7Sot3mshY5zGdi5FsMQvfH4oxfd82zAXSNH1qBoU,ipfs://Qmf1rcuQWAhTmVnaxFXygbYYF8msK38BptqzwdTiVbtKwm?fxhash=ooia8kCFcQzbCWU6qpZdGo4aSwcJkvqKS7wPq8nesSh8puVKfe2,ipfs://QmcsM2ixfuVDeuuEfZZabXyENc8U728uepUZuN5fitjerZ,ipfs://Qmb7jQQbKoirWxRJ4XEf6MkdQQxkFwibx7yJz9QaMCtzWY
1157163,Flustels #58,110,26.218877297565825,4,Composition #4,False,Palette #2,Style #8,QmPjstWDcBokqMEsHgccHEVRunZNcP1JFBjSb3kDi98xva,ipfs://Qmf1rcuQWAhTmVnaxFXygbYYF8msK38BptqzwdTiVbtKwm?fxhash=ooTgUyMXWk3k9gWFe3GgccvqA2SHSVkzmwJPF7XaEXjkwc5KZEq,ipfs://QmevWK1pANs3DXtNzAuQXsz4tvViXSen2zATQEyqVSf6mC,ipfs://QmR3BkRn5mD3LmLpZbgApCgUAYCrMPo3ZqeQnUNj8ysj6s
1157184,Flustels #66,110,26.218877297565825,4,Composition #4,False,Palette #2,Style #8,Qme43YYir3nhWtEdapXRgEW38qzNYrHJQgwPmPPT5jCq8r,ipfs://Qmf1rcuQWAhTmVnaxFXygbYYF8msK38BptqzwdTiVbtKwm?fxhash=onhMcsxmNESh7Twhj7u9ZKh7aa4gWePq58tsL5CLPcjYtFtR3xf,ipfs://QmY3213oDsVREiKHAzsACDX2ZinEyVDv5KycGVMMJQvpwu,ipfs://QmQnK1LqYCjirZAsdrx1AHxhQicaXTR8H74Z4j7bDK1BjF
1156658,Flustels #31,113,26.035734949717593,4,Composition #5,False,Palette #12,Style #4,QmQC3qTw4ck48kHiAsZtRvFSuihRh1UfTafxHJAtDaMU3u,ipfs://Qmf1rcuQWAhTmVnaxFXygbYYF8msK38BptqzwdTiVbtKwm?fxhash=onejBm9BBAKoiWwF2UAnx1HBzC1cg4xYA9Gs36dJZxfTAq38tkz,ipfs://QmSgvSbqBgqawTU58Z5cJ4C1TcJSoJfgCTwPuLv8vatHNT,ipfs://QmS7WHGPz4DgVVdQszzv9MuLgtP8XVZVx8MvmEwQXLyHjj
1157181,Flustels #64,113,26.035734949717593,4,Composition #5,False,Palette #12,Style #2,QmXBzmNAeNukfcG7x2PYicmUfj4pLTPScxT51pjt9JV9k5,ipfs://Qmf1rcuQWAhTmVnaxFXygbYYF8msK38BptqzwdTiVbtKwm?fxhash=onqGWNAMXCyP1PxoRB3YhAcGzqK6vaarMkpRVZEoaECv2znrdkT,ipfs://QmWpY8eUSkVYtWns1h63QYwexfYsGoGDqjGaLUboghvvCZ,ipfs://QmYBmifqAFrRPV86Tgq2J2Lgd46aqf3u6pVsrXjXhoMuUW
1157275,Flustels #113,113,26.035734949717593,4,Composition #5,False,Palette #12,Style #2,QmeQdv32DrUgZPqhhoqfMpTbABb5pBhLDyNmnwxc1nUTcC,ipfs://Qmf1rcuQWAhTmVnaxFXygbYYF8msK38BptqzwdTiVbtKwm?fxhash=op3YVRygfRc3p8ZzSNEuEoat58ebFWEa6jNqypsbuu76w2bgtd4,ipfs://QmQ4ndzj7L46fXYzEg2KHUrcehg1Dg8So2Lhn6N35yx1hp,ipfs://QmNNHeWqcaDWfA6wAycT5A45mR3HMWfmzr34J91og221gU
1156664,Flustels #35,116,25.896799375487902,4,Composition #3,False,Palette #12,Style #7,QmRJ5Pd8oog8F4d2T4k6ostxL6BVHFqPJqrhorFzVNRddU,ipfs://Qmf1rcuQWAhTmVnaxFXygbYYF8msK38BptqzwdTiVbtKwm?fxhash=ooVThejTqrbfsNBpaZNtiNikwcou8QWmoZybDdRxZt9iAmAx35s,ipfs://QmQcRN5GivvuGu29YBiuCHN1AxJDiUBh72GmfxvasYfSbb,ipfs://QmWZyu67knqjFX4KfkFm7m58ZxQMG5UiYXp5ZoUBRVhuMi
1157290,Flustels #124,116,25.896799375487902,4,Composition #3,False,Palette #12,Style #9,QmUurpkcYJ1LcyDWrRRQn3U4r3ZN9EmoaFkxsZbpoDT49Y,ipfs://Qmf1rcuQWAhTmVnaxFXygbYYF8msK38BptqzwdTiVbtKwm?fxhash=ooHboZR34nLgQDHaBb2Mkja51j3syfRqAsiZ85XTmriS1Rs6wXT,ipfs://QmTd3Lx9PXouz6UxfC5hkpt6JjQUZg8YPrPmW4x8hiTMUc,ipfs://QmdqXyePV8r16XwuysfXRBPLz6vchRgG9hVh3DwPvPVUvD
1157186,Flustels #68,118,25.249180327868853,4,Composition #4,False,Palette #18,Style #8,QmZw2EQhBAogbiAcTQYe1RqbWZfsFadt6kX9cJWS6oJapd,ipfs://Qmf1rcuQWAhTmVnaxFXygbYYF8msK38BptqzwdTiVbtKwm?fxhash=oogeUui1tM5QFkxqfauek1G8qncJGt2HAey3XzpHxqQdHRtvbWj,ipfs://QmaKn5uQPgMG78p4crN7CHCndL7i9ic8BsLCvnpuWnq8kq,ipfs://QmWpRkujS9Z78b3LENEVnTa2ZAbhVKQrs4tJij8h6vfnVS
1155436,Flustels #15,119,25.21495572893837,4,Composition #4,False,Palette #2,Style #4,QmXCVsCpYPydmTvGmYRBhXpnddkT3KxuaLoc7G2boH3Pmv,ipfs://Qmf1rcuQWAhTmVnaxFXygbYYF8msK38BptqzwdTiVbtKwm?fxhash=onzsRYMqssJCMjTCJEpcH3tQCP9nvjzUvLAYRgSo3V7cKFqeV4t,ipfs://QmS6cvX8EAavLhyx22rFpY3hDAjk9XiCGE3V74g19g5XP7,ipfs://QmaF4r8Nrf12ES7ayaTHB8vZy5Ng9zueVeH7hNviC1F7E7
1157223,Flustels #84,120,24.90632318501171,4,Composition #3,False,Palette #18,Style #1,QmZfNRTch8ZRpWG5NLkKZ96bbmFGBw81zohXxmgWPKVYZE,ipfs://Qmf1rcuQWAhTmVnaxFXygbYYF8msK38BptqzwdTiVbtKwm?fxhash=oosmVQum6coKxhX9b2QT8MRcE1Hf9M4JeP8sJkJpNsrNU9gUtRx,ipfs://Qmf2bNs727kUsuJfjW4hWo4aF6qMA8dCvPsDfNtVndYi6Z,ipfs://QmQHMbY2YdQLvwmMpcNzvkEThhb7ZbB9K1eaT7BFhhvZYr
1157256,Flustels #101,121,24.372989851678376,4,Composition #5,False,Palette #18,Style #7,QmXEVaTyrC5mVG85JLKynnuGbGGADSyrZHmdYa1EnHDrQh,ipfs://Qmf1rcuQWAhTmVnaxFXygbYYF8msK38BptqzwdTiVbtKwm?fxhash=op2Y8mVtCR3jvHbqP89HMS1v5Lmw4KjmwigHYG2QEK8VQSuc5TQ,ipfs://QmYDnMsGokaprELWpHJ11bUvcCxxUHku9e8wPDw5Rdy9gx,ipfs://QmX4bMQwAQCrFYK6uZGxVm22rDSjQNFgTdwWGZT9eWGTkX
1157292,Flustels #125,121,24.372989851678376,4,Composition #5,False,Palette #18,Style #9,QmNpxWJkHX4gznUVNZy4SGmgu9icas5VH7TSSYwYW18UMo,ipfs://Qmf1rcuQWAhTmVnaxFXygbYYF8msK38BptqzwdTiVbtKwm?fxhash=ongdBcmCFJzK1mQUrhpawaUwxmBic565YBbdqUK7hHtyCzJRXgh,ipfs://QmbWs3MikpmhBRX55j8D3uKFJYEKXBESpm92U4AEGPZZAy,ipfs://QmYdumsScAghqRNEk314825tf2EKfishXcFtWav5Av2DR3
1157021,Flustels #49,123,24.2967993754879,4,Composition #3,False,Palette #18,Style #8,QmXATD96JmKjWkp88qkk2bDWvN8LVzPDWFuk8BF6Jdng1t,ipfs://Qmf1rcuQWAhTmVnaxFXygbYYF8msK38BptqzwdTiVbtKwm?fxhash=ongczo5ZFsPPX9P2fkmWaSbZfULEza3G6f38t7XQceXVCj2WV9T,ipfs://QmUnewbKQecbCSfVRmVrDhWJDd4ZQhqaCEij6SxGhGtMDy,ipfs://QmRySfqfpepN7ySG1WavmFRzTioirJ8JwYV4kaEmvCyWuq
1156626,Flustels #21,124,24.26257477655742,4,Composition #3,False,Palette #2,Style #2,QmcAGqNb5r4iPPmoHotwN1KdkCwG4hX8TJBSVP4FoHmzPY,ipfs://Qmf1rcuQWAhTmVnaxFXygbYYF8msK38BptqzwdTiVbtKwm?fxhash=ooiuWuJwetFDyUwvYv923zeu9SE4Bsfd6r3McYsLehGJ8znDanW,ipfs://QmeBNWMKKERnTBiocgfjadbTXXhTSagRG4oddwo9nGqY41,ipfs://QmPiZnGzTCMbNiXM7K6a5tPnpDDiXTXmZefsXu3nuqSMTf
1157288,Flustels #122,124,24.26257477655742,4,Composition #3,False,Palette #2,Style #4,QmXWzvdTPxQGK7GfRwmodexeXxWSjSZ6o1mj7YYQTLyAMz,ipfs://Qmf1rcuQWAhTmVnaxFXygbYYF8msK38BptqzwdTiVbtKwm?fxhash=opBPf4yHz4CPtKbQogt4PbBZSC9sP2PXoqSSye6asZueKuczRY5,ipfs://Qmesc8A2ivCc2cF62y7iDXATQVhpHH6a6V67dW9gMpUSAC,ipfs://QmaQJJAymWQPkYS6MfDw7fmNpVxuF5A8V4Ece8QV1iiqhs
1157215,Flustels #81,126,23.90240161638426,4,Composition #5,False,Palette #18,Style #2,Qmca4EAM1x2kvx4tpUec1sBDU79kwZ6BpgxYtJtug5viSJ,ipfs://Qmf1rcuQWAhTmVnaxFXygbYYF8msK38BptqzwdTiVbtKwm?fxhash=opEnzqtkbksMfBAaoK6RoS3xR5RTbmDPMjQebwDLUALXNcr7y8d,ipfs://QmfQymf5DMHqJBL8We52WSNviNTV5evKmkeT19yD2bm9M1,ipfs://QmVmJhQ8Nyyx6D9Bn6WvA5bP1K8FuN16bJKiZfnAaU7Yyo
1157260,Flustels #103,126,23.90240161638426,4,Composition #5,False,Palette #18,Style #2,QmQrmxgVxVrtiAnb4fp39YENRiHwf3Jj3rZrQ5GgFhdfBs,ipfs://Qmf1rcuQWAhTmVnaxFXygbYYF8msK38BptqzwdTiVbtKwm?fxhash=opQLh6N7vfpXFSopNoWovQidTNaZQWpbAVrGsER2q8kH1SCaCJN,ipfs://QmS2nRA1QPcHiJvHdLdSUgyUQ8T214XHBWp7qi7Fr3nHQ1,ipfs://QmQPAq3VvGZLe783wVEBJDFjWivRDpnfTcmLXqdJ7UB4qD
1157237,Flustels #88,128,23.29287780686045,4,Composition #3,False,Palette #18,Style #2,QmPYKEH4wTjRid7e52TxAwQMPcXtEkgAQrdohzSLJxDQxq,ipfs://Qmf1rcuQWAhTmVnaxFXygbYYF8msK38BptqzwdTiVbtKwm?fxhash=oo8ywMarj7hEGt9uiGCpr9mct75fmtkbDHTehVM4GEatwCgh3AF,ipfs://QmVVNy4LqfBnPP5DAHKrzCjMPyhgPjRrH8BxFgxKfLWc97,ipfs://QmNtGrMncYxEjznnkzZQ43twKPqVnxQPT1gG6p1QxzQH6R
