ID,Name,Rank,Rarity_Score,Attributes,black & white,board material,feeling,free will,mode,number of layers,rendering,round pads drilling,shape,side,IPFS_URI,Artifact_URI,Display_URI,Thumbnail URI
1145402,Bright Circuits #167,77,189.27409018646009,10,no,paper,tenderly confused,obedient,random points,2,isometric 3D,never,freedom,dark,QmWncGxesfK5P4EWdeqV72VEZkb1mMdYhUjQGf6BrSHbtZ,ipfs://QmaV8txrVjdHzqehsAeypa4QPPssrgTdaNNmQNWewk42b1?fxhash=op8LxZQ8x3T1PzwqrPpedKfazciNK8cbobQDtUXYWa9sNPMABXr,ipfs://QmUnzZPJHbxtQ8t3tmjCPb7wSr1m5oCdsFfPNtm6dw1B9A,ipfs://QmczpQc61fgQFYW2naWwm2jKxVeWRSyf39fSmgDtkz4HGa
1046713,Bright Circuits #23,78,188.57971502070615,10,no,sandpaper,eventually cute,obedient,random points,2,isometric 3D,never,freedom,bright,QmNujuoQvALGV3vjDW1Xkxd2YKYXujrBhTew5Yc2k8GtAS,ipfs://QmaV8txrVjdHzqehsAeypa4QPPssrgTdaNNmQNWewk42b1?fxhash=onoh57NmKD4gJBPk1qUKnswagWEBbNrVbPPWrkGCZ8fFj8E5zJF,ipfs://QmYZQ6gGeS2i1NkNVpEDb9XNPBCQJQEw4N2n3mHKLTZSB7,ipfs://QmU2R7y189mqJ6dkLusnWMHDpMLeZ6nVgkcrjNAG3ftMrs
1145387,Bright Circuits #165,78,188.57971502070615,10,no,sandpaper,blissfully bored,obedient,random points,2,isometric 3D,never,freedom,bright,QmWUBRexjHUvhscnYLhMZssBiL3eCTggRwGAw6TBvVXGJB,ipfs://QmaV8txrVjdHzqehsAeypa4QPPssrgTdaNNmQNWewk42b1?fxhash=ontNHreAjLEA674eJiuqYDdbAR2aarVHWE9zUfhQ2vJwzMSXwvp,ipfs://QmP9sQsm2gzPd492XbepDq3mkBhTKZyJVCtqpEiKY9DoHP,ipfs://QmYw5ZKYUPwjsP35ZPac4cJrwpRmtVwmHD3kHe6h7nCPed
1046773,Bright Circuits #47,80,188.49349038734974,10,no,paper,hopefully lustful,obedient,text,2,isometric 3D,never,freedom,dark,QmPB8zpzTsMMSv4xmZbojVNRVYATdSTzbcmsrHVp5FgkPL,ipfs://QmaV8txrVjdHzqehsAeypa4QPPssrgTdaNNmQNWewk42b1?fxhash=ooRZCoxpTmxXbvfSiVtyje46JnPY4WZLTfXAtUBVB9VAq8hrL31,ipfs://QmbC2YQxHxj1SzGbxDDzHxn2smf7xXjDQXk1EQZ2H9sNZQ,ipfs://QmQoStDBJMiMY3oivvdDKoTCZhQPFW9PxTvJzH22yXnPpQ
1047519,Bright Circuits #90,80,188.49349038734974,10,no,paper,tenderly angry,obedient,text,2,isometric 3D,never,freedom,dark,QmVypTmKniZfCAMu4U3GhqAmusYoSZk49Q6KXdzMU9DGnS,ipfs://QmaV8txrVjdHzqehsAeypa4QPPssrgTdaNNmQNWewk42b1?fxhash=ooZLJUZT2GvehxALYTU1YKb6NXChm5voYf1H6KyfGQBNLDsYqcb,ipfs://QmY54nLzSr1muZuUPLEFq1ak8B72vLSjNekqkGeUpZ47SZ,ipfs://QmboEAKZPePm8c7T3B8Y9EyMUkRZKkMkiJVX9oAdUjJi6P
1145384,Bright Circuits #162,80,188.49349038734974,10,no,paper,slightly ecstatic,obedient,text,2,isometric 3D,never,freedom,dark,QmWT7mEu6Bwxdo9PfQWjoToD7Fjw9654Z5UgrRHqSbL8m1,ipfs://QmaV8txrVjdHzqehsAeypa4QPPssrgTdaNNmQNWewk42b1?fxhash=onkpQiecTFmV98FfYhViQT6RSmkJ454BmAni4AnD7SamFCHPK58,ipfs://Qmb64tv2KRsb7bzWTLiHCniiQf1daUr251SS7u4nqhCofo,ipfs://QmcMQ7r4vfQeX9jyjB3FDMV2f6w9a8WDwqGMDHbBUyUJH5
1046821,Bright Circuits #49,83,188.38726219051748,10,no,paper,nearly ecstatic,obedient,random points,2,isometric 3D,never,freedom,bright,QmRfZB8KBCyBFCbcwfbuisXLmsKPH29UGKSq35tCRtW62H,ipfs://QmaV8txrVjdHzqehsAeypa4QPPssrgTdaNNmQNWewk42b1?fxhash=opRcvosqrvWNhBaKeieNif5Uv9CEAczh38xXRu927XZrVk1kbAY,ipfs://QmZVyM6Rf56EUGti8DV57vEvqxSPq8AKzgNNkpgehUj8Ce,ipfs://Qmf5itQptBrzJWxMqq7Hod3eEPvb5zGsiuReFbk6m7TppV
1046838,Bright Circuits #51,83,188.38726219051748,10,no,paper,bizarrely deterministic,obedient,random points,2,isometric 3D,never,freedom,bright,QmPtdF3z2QvmFaNbGjj4yGNccG2kqkeuZegFJzxzY9DVbo,ipfs://QmaV8txrVjdHzqehsAeypa4QPPssrgTdaNNmQNWewk42b1?fxhash=op35w8ZXcFtNGZYNhkLCAQLFfWDj3wWYLi5uMbZxSiMXmKkDufm,ipfs://QmWWdF2kkDnVGH8hDVJtPjqySX3pZbwGdZd4y7dUUJLERg,ipfs://QmV7ZQTRtmwpbR6FtbKR5736rvPiamiPoRqqYLshM3GbP4
1047731,Bright Circuits #107,83,188.38726219051748,10,no,paper,strangely tormented,obedient,random points,2,isometric 3D,never,freedom,bright,QmVhnFu24iPDeAweVo1NtquzShSBqD27hF6PsmUm5vXiCF,ipfs://QmaV8txrVjdHzqehsAeypa4QPPssrgTdaNNmQNWewk42b1?fxhash=onxxMjczVUoGw4HkcD9wp3HUC5HjhHwJtG28va69MdMtTK5kL8T,ipfs://QmUVd3HYTmuFHFs8NHLwhjivdCBEQTmxjR82LPYVnk9pix,ipfs://QmZaTiF1DpHiDUk8hMeMUZ2qM3cm8N8fNUhmTnXo196oC9
1046736,Bright Circuits #37,86,187.9421932175384,10,no,glass,plain optimistic,obedient,text,2,isometric 3D,never,freedom,dark,QmP2NaeYozYnBjcnHFtZoKejuk7wuHqr5q6j9WFuzhrr5g,ipfs://QmaV8txrVjdHzqehsAeypa4QPPssrgTdaNNmQNWewk42b1?fxhash=ooJwWub87RBkCDHD4SKCLRxuRr1rJCaCoTgtXwJpD7cJeWcRouP,ipfs://QmNvsn58i8xzvKDbLkFG2bmcDWqkQardqDX78syJPkT23Q,ipfs://QmRbQC22Q61VuzisrNHhx8oBtTe8aw32nSnJDTWR2pMzM1
1047362,Bright Circuits #76,86,187.9421932175384,10,no,glass,probably lustful,obedient,text,2,isometric 3D,never,freedom,dark,QmQH23B3FaDX1nt3YEAJ2cQ7jafX7EtdXJiiRnMoK3kG58,ipfs://QmaV8txrVjdHzqehsAeypa4QPPssrgTdaNNmQNWewk42b1?fxhash=oozpcpzs3GYArVV6B6g85EB2LteFeN8gMboLJT8u2Qf7muz1ZMH,ipfs://QmaB2jj6SgMKu4BufT29hpZiSU3BgQATzQEU4mwzT1THia,ipfs://QmNSAkGQEKN9ZJMgEoxGiP2tp7G8xnzWTQn9uJbDRxisgu
1047375,Bright Circuits #77,86,187.9421932175384,10,no,glass,shamelessly relieved,obedient,text,2,isometric 3D,never,freedom,dark,QmS5gEUfXGFVJ3GQSojkpfmNDcgDho1AzNKgjFsj7WZkF6,ipfs://QmaV8txrVjdHzqehsAeypa4QPPssrgTdaNNmQNWewk42b1?fxhash=ooRGGGURyJRtpZ2EVyFwhJPuFU7oCoYmsRbd7VERdGiTfAMJmBm,ipfs://Qmd1WgqBZmatq1DPUzDMAtDBeScov8w3S2sUHeKPJMX5dP,ipfs://QmdFTGnj9uF95BHPyjbcW6VbrxGvAU3DQpHzwhCWjW8bsK
1047199,Bright Circuits #68,89,187.83596502070614,10,no,glass,almost shameless,obedient,random points,2,isometric 3D,never,freedom,bright,Qma7fmrRWisDRFyBY1hRHSV9jviDpExHtP4o9nvKpfDFjp,ipfs://QmaV8txrVjdHzqehsAeypa4QPPssrgTdaNNmQNWewk42b1?fxhash=onr95qiTtWXC17jDFsoos9Y81d5FKkbWtbQd9GjZdvhEjcGpBc5,ipfs://QmdYX3u6jmCHQbHgnJahK97scs4aocbuJAYFZ177QQYdCE,ipfs://QmUqT6uc3QYb77x9AU81aXmvx9dtpFU4SDjXtDnVLX7oRP
1047459,Bright Circuits #83,89,187.83596502070614,10,no,glass,partly nostalgic,obedient,random points,2,isometric 3D,never,freedom,bright,QmZU9juYcav77XBV258pnVqFcLp6RjXG6duGMBuihPuwUs,ipfs://QmaV8txrVjdHzqehsAeypa4QPPssrgTdaNNmQNWewk42b1?fxhash=ooZ1uMiHvzgPKJ2zLVyfAfME5eJTFDLQh8v7sVnkMbuzxU7Z6Je,ipfs://QmWi1kWBujVgkgszCe6UsMmi9JEFQ3jGp6vfj98WQW8D5f,ipfs://QmXiNMgcqn71CpUwU1NwJ6YLy1DYxArqQtwKZjetxxx1io
1046687,Bright Circuits #6,91,187.82619213945577,10,no,sandpaper,nearly envious,obedient,random points,2,isometric 3D,never,boxed,dark,Qma5aYs3QZn56gbUbt5pDqozE5JYqiTYj7PP7A84Wh45is,ipfs://QmaV8txrVjdHzqehsAeypa4QPPssrgTdaNNmQNWewk42b1?fxhash=ooaK39KkH8Fhqb9HyaD9Yfoj1n5Vc2jadc5N9EhnceFbSQXdSTs,ipfs://QmaMDiU12rjovrKj577YtVx2yQJTDNdPYCWvvYHUpBP7ap,ipfs://QmWhqPV48B4f3dWScYzR3LM6RrLtKJ4vMBpEfWixzjjREx
1055782,Bright Circuits #133,91,187.82619213945577,10,no,sandpaper,relatively happy,obedient,random points,2,isometric 3D,never,boxed,dark,QmV5Q1qXzn8TBzEK4ztp5jxTbBNJn6ANABBi1aPkYbdfbM,ipfs://QmaV8txrVjdHzqehsAeypa4QPPssrgTdaNNmQNWewk42b1?fxhash=ooBhQCm2xpHZVkZpMCSSR2okzFuyYAFwLi222HaWnkNG43nvN8F,ipfs://QmdHk9zYekMD8XZNxAKub7Tk3RWq64xhBVMr1dfkw6BGLB,ipfs://QmccvwnqT5xqsus1FiWRGceFx62kRFkF1ybbiL6vXP79Mi
1046716,Bright Circuits #26,93,187.79077547278908,10,no,glass,almost adventurous,obedient,random points,2,isometric 3D,never,circle,dark,QmSMeUbRREtvsjvNtgLETX1ddY3c67yby3EEGzvWJ9tDoD,ipfs://QmaV8txrVjdHzqehsAeypa4QPPssrgTdaNNmQNWewk42b1?fxhash=ooirgHno6bCcwttea9cDcriV3JAZVFcJKLKrXN2BEJmBUsKRVXJ,ipfs://QmSkn3uJjyBPcxpuVRgET6dTnywJNBhxioCisNLn6Sig7B,ipfs://QmWvXy1sk5MYg4EnPz43h85pgpqTsjVPctdFhTMp79bAsG
1046996,Bright Circuits #58,93,187.79077547278908,10,no,glass,probably alive,obedient,random points,2,isometric 3D,never,circle,dark,QmeP4f7qawBHubY8jWUEHifjYw1MELmM4RQa9T8nr6FaD2,ipfs://QmaV8txrVjdHzqehsAeypa4QPPssrgTdaNNmQNWewk42b1?fxhash=onnDGHCQCtzTN4B2wFJiRH8Z7Ja4vAtrpdBYhjuLoCRzpb9W9fp,ipfs://QmVBj9EU8RrFMcGR8nc66Th6zEiytKnB9Lr9uEAMbSa48p,ipfs://QmfW4off3Ao6JhrMhidKbcSPfYXXW4Dg3nmWudqWKzbFGy
1046737,Bright Circuits #38,95,187.75392567367874,10,no,sandpaper,strangely puzzled,obedient,text,2,isometric 3D,never,circle,dark,QmReBQwWsj5wmi8rZA5ghw6GCYzv2UxwKLLyLhccPdght9,ipfs://QmaV8txrVjdHzqehsAeypa4QPPssrgTdaNNmQNWewk42b1?fxhash=onz5YZ232ajtDUGFdfmnE5SSzKcR8UJdxkk48Sx4V6iLV8cmWPZ,ipfs://QmfHuiUYd3iKnAcbWKGiECSL32EURFUhbVHymspqJpDxMe,ipfs://QmdyKtwofASE8KzeRvK7pJEEhosEZB5Gd38hBPFr1u1NwZ
1047395,Bright Circuits #78,95,187.75392567367874,10,no,sandpaper,bizarrely loving,obedient,text,2,isometric 3D,never,circle,dark,QmdB9eyzsUiTuJzor53NBaS7Nvpj9ttrAdDpLC1ikswN7C,ipfs://QmaV8txrVjdHzqehsAeypa4QPPssrgTdaNNmQNWewk42b1?fxhash=ons7EsvJMSTbcxb6DUgEwxnAxNh8Xh3FgiyAJyzdGahVeW4PPxs,ipfs://QmWvon9G2pEYh6GsQzQg2d9jGVgGERbVeNqF1KjAPGLHDK,ipfs://QmVix9v2d1F51KtzNSED7Wphu3k7MM5EyGaQWmQpgYMnbk
1063615,Bright Circuits #145,95,187.75392567367874,10,no,sandpaper,eventually hungry,obedient,text,2,isometric 3D,never,circle,dark,QmVmMDeED5NPDrfFWTq69eAaLsJa87XcfaMV6W6BvkHWHf,ipfs://QmaV8txrVjdHzqehsAeypa4QPPssrgTdaNNmQNWewk42b1?fxhash=oodNAbZBFYPxZ48Prr5upAphZXQHNPkKcGGBwzshjCe22th2ev7,ipfs://QmVnF1d2pJ6zH7GYPps5j9qAnMdJj1aJMyea54m8UX29tx,ipfs://QmbG6T6t3nTZD324uJzNrzKVxPYsuadfuFtJwGCRX2SHSB
1047192,Bright Circuits #65,98,187.64769747684647,10,no,sandpaper,randomly satisfied,obedient,random points,2,isometric 3D,never,circle,bright,QmP681F8tswzpuju7BvEvLfvRfrzMq3RKLP4HYDxYd98Ec,ipfs://QmaV8txrVjdHzqehsAeypa4QPPssrgTdaNNmQNWewk42b1?fxhash=ooWh7EbY4wtjhWcbG4GRSgQkFmfTrK25WT5xcTc38CcbPyXTqLT,ipfs://Qmd79Esfqv5K1xMmVDCx5ZWYDCLiviQC3PMTc5z8rgkTpU,ipfs://QmQKGbfcMeYDQTjSvXZLjh6DunvYvVtMNQD9UosC72tXex
1047227,Bright Circuits #71,99,187.6337393092671,10,no,paper,tenderly proud,obedient,random points,2,isometric 3D,never,boxed,dark,QmY1Sh64NcAbBFX3aZccqQPozoUdCzvZe5pd1N2i2MpR1K,ipfs://QmaV8txrVjdHzqehsAeypa4QPPssrgTdaNNmQNWewk42b1?fxhash=onhqgYbL6sHjn39NiR8R238W82de57r2Fe27eUNrTdyPcYAHRS6,ipfs://QmWPPxGb89BPprt4ENTjFcGkf1FDZqFRjcEkJkfDQuj797,ipfs://QmQnjyDesrk8KCKyRKzcpNfnxAoF7H9FW5LPVnocGx6KEy
1050658,Bright Circuits #120,99,187.6337393092671,10,no,paper,tenderly hopeful,obedient,random points,2,isometric 3D,never,boxed,dark,QmVN2efUi5CVe5RffzZUyY5cB6BfkqZeRfwzXNuYVamS8n,ipfs://QmaV8txrVjdHzqehsAeypa4QPPssrgTdaNNmQNWewk42b1?fxhash=opWQy6Wv9JNMPhQWVgdJx7Ff4iQsGtz6xo9sDEXPXFpNJKZbTCe,ipfs://QmasdRtPmMgY7SWHfi71vpGArpxDo2HaR1KAgGjD24ad2q,ipfs://QmT6pQrqBqgUiUp5ar93o8gN3BiSnfGtAVrjjmWGBCpqtd
1087632,Bright Circuits #155,99,187.6337393092671,10,no,paper,almost anxious,obedient,random points,2,isometric 3D,never,boxed,dark,QmS4gSNy6dBBy2Lz6rqd6RbT27NumFVJjvZLSvKY9DwbCn,ipfs://QmaV8txrVjdHzqehsAeypa4QPPssrgTdaNNmQNWewk42b1?fxhash=onnXJDT6wRwn1d5oaXxYc8zPHzb5spg7b5qK3zfrRfdwgU3A5hK,ipfs://QmdmTZW9mio2cJgEEKKpgY6DJtW5cbqoh8m1TgNrERsYDY,ipfs://QmUw6aKimZ21nBGumokcRco5YLAsAVxoWa7zk34trAG8dh
1047302,Bright Circuits #72,102,187.60666239140713,10,no,paper,plain nostalgic,obedient,text,2,isometric 3D,never,freedom,bright,QmPQtT3EDziLNeTndm7PBAvM9WzKrYcAEFPbJdH3AYdYPB,ipfs://QmaV8txrVjdHzqehsAeypa4QPPssrgTdaNNmQNWewk42b1?fxhash=oo2bsAuRK1iczjvVut9FB6kDqU878i6bUKmz2sHvfBbacMS3mRZ,ipfs://QmdtBkjV4n6u7gsYs92MmMJVbjukg47fuJTCPiN4A3MuJ2,ipfs://QmPNbLbDkFm7j2odLC586dkb6s7yTvRM34HHG6BW8txEx4
1046824,Bright Circuits #50,103,187.56147284349007,10,no,paper,potentially adventurous,obedient,text,2,isometric 3D,never,circle,dark,QmQCkLqDedwHYzwkUQRVBohaUvBz3L94sTAyngjWyfgowP,ipfs://QmaV8txrVjdHzqehsAeypa4QPPssrgTdaNNmQNWewk42b1?fxhash=opDF57G1jUHGjp1vpcHRQkHdzmZ41vypgwPR5LFtWbubjbRTFPb,ipfs://QmdBiuukScBxzQtm5xU8UvKU2AXdKaHh64sN5KjBzcj7cr,ipfs://QmaJxUZe6bp3CSkJbL633fzr1MKnXvYr2KPCYEt36M2Xvy
1048097,Bright Circuits #112,103,187.56147284349007,10,no,paper,vaguely shameless,obedient,text,2,isometric 3D,never,circle,dark,QmY661JbU3pUV1tJwC1ir2ChkMBzk9oGATfdykC8T1p393,ipfs://QmaV8txrVjdHzqehsAeypa4QPPssrgTdaNNmQNWewk42b1?fxhash=oonfnm6AwKLN7xWdqvtW49piJd2ATbcpkdoPq4BcS7FwraoSE3X,ipfs://QmeVLxcS2y8iupuWkhHfYriWzWSsSnHZQ7MUecJ5SNjQFn,ipfs://QmXB55cZ1JBYg1es7tNUeo7NrogADNLoN67tcRN3rrZJFH
1055499,Bright Circuits #131,103,187.56147284349007,10,no,paper,clearly amazed,obedient,text,2,isometric 3D,never,circle,dark,QmchwtSKBiJ9vTXUNYk9qAsTvGz4wdcjBu5SEotvgNVPtK,ipfs://QmaV8txrVjdHzqehsAeypa4QPPssrgTdaNNmQNWewk42b1?fxhash=opA9PcvGcSESQtswEGFDzCtn6RbwyZF8xX9LXnvP4eyL3Hjpgst,ipfs://QmQMo7mt5V4bN34uYaJGZuuxZfwYWdf262pWs58ttvfhKQ,ipfs://Qmb21TvZz5k7arXqaEMZgxTLNnQCZztrC5Jc3a1GuP2aoB
1055884,Bright Circuits #135,103,187.56147284349007,10,no,paper,maybe happy,obedient,text,2,isometric 3D,never,circle,dark,QmdDb1GcYcsZKKSEUh8Bv9SmvL5hgiYfQe5F3mkSc3tee9,ipfs://QmaV8txrVjdHzqehsAeypa4QPPssrgTdaNNmQNWewk42b1?fxhash=op2LRFiKHVe82QrRYcHhSRG7dbFpBQvRiVLmcPPXB8LBRJo4SSf,ipfs://QmX8RJaWNdcoXP18jT76DoJzf5ixDbUigi4c7LCQR1b6No,ipfs://QmaLAnBxcp1uzfzoZvJgvLh3XjfkHeUfXpFZgoPY2iYsao
1046963,Bright Circuits #55,107,187.4552446466578,10,no,paper,maybe satisfied,obedient,random points,2,isometric 3D,never,circle,bright,QmUdA7P9uGqQESs6p4derhnMBHsT1jf18MDUtBJS9CsCpm,ipfs://QmaV8txrVjdHzqehsAeypa4QPPssrgTdaNNmQNWewk42b1?fxhash=oooK9myx5xm2BvjDLEPPN6hRdsEYF7UjtzzaLdpNpucgDcPiydm,ipfs://QmQjeMVt5GVURbDXLKGodnWaWmoMG3AnnFRhTBi3tcKDUQ,ipfs://QmdxM1KdLB4yjKyztGq9qAZqUUvACpA7BJArqyxR5wKAUF
1047141,Bright Circuits #63,107,187.4552446466578,10,no,paper,clearly ecstatic,obedient,random points,2,isometric 3D,never,circle,bright,QmfLDd1bjqVKkfs3ATeSKhDjUkqopNt2btk1MQobz2gXRo,ipfs://QmaV8txrVjdHzqehsAeypa4QPPssrgTdaNNmQNWewk42b1?fxhash=op4DqwZXgmjJr4e3VJbxjansRm8Fqt2dSY5SMSgpKJwuc3nPWbe,ipfs://QmdhAhsxi3qm1hNioUu5z82LCxu4kmwZ5nzzEYcCSVg5HY,ipfs://QmYwEhVmQEsz6QAtn9mpyFeeF66y6EVLV4xfwQT7W118tZ
1047215,Bright Circuits #70,107,187.4552446466578,10,no,paper,randomly grateful,obedient,random points,2,isometric 3D,never,circle,bright,QmV6pmCm3EzHfY3Jyw1huubVtP37myT3SfRkpbzV74Cbw1,ipfs://QmaV8txrVjdHzqehsAeypa4QPPssrgTdaNNmQNWewk42b1?fxhash=onstwivfcs6jv5A1vx1qo2uKqpLNtuCFxVjePVpbhMVtynXD8UG,ipfs://QmeXwmxN7JXJDykohsww7C4A3SEReXh1vy6pdARzgRkcH1,ipfs://QmRxVGkbtRpwKUbbmWqcdnnkobswxxvx2rGs3LwqgEDPY3
1047462,Bright Circuits #84,110,187.08244213945576,10,no,glass,almost ecstatic,obedient,random points,2,isometric 3D,never,boxed,dark,QmbH7AhKipGyjazJb1oyfWrXmji1p5f7xoc69ps1c7xf9b,ipfs://QmaV8txrVjdHzqehsAeypa4QPPssrgTdaNNmQNWewk42b1?fxhash=ooUoJ4eX3tEUmM9xp5FQVKNJAQ2YwqLwqRNn6a36zf42JWYYH5E,ipfs://QmVcUNfsoFogX7T7b1NThBcVGox8JVUgBbnUux2wNUGJuL,ipfs://QmUBvyeP9B6en4sxStah8ThNz5cowM5b9kf2eZcjVp2HkJ
1047635,Bright Circuits #99,111,187.0553652215958,10,no,glass,mostly loving,obedient,text,2,isometric 3D,never,freedom,bright,QmRFk2waoPzCmb5n6Ac6J2Fa6fNNkWPpZa4RESF8LsbRwz,ipfs://QmaV8txrVjdHzqehsAeypa4QPPssrgTdaNNmQNWewk42b1?fxhash=oovpWKaiWcTfBQs9LsBrWaZ16y9CJG6XrK3QhJ3i82NJke4ZWzD,ipfs://QmedHdMmfPrS84sYfoauExmTjn54zo2v5UByJgbbKUdbVb,ipfs://QmUZYPRqgGiGTpy1bMtVXzbyfr8H9Xdxtq8rnKWpqeVNN7
1046526,Bright Circuits #4,112,187.04559234034542,10,no,sandpaper,hopefully proud,obedient,text,2,isometric 3D,never,boxed,dark,QmUkfDAX2EaHeDof7X7fv418Fd99M4gQaPbzqpD3sy8tRb,ipfs://QmaV8txrVjdHzqehsAeypa4QPPssrgTdaNNmQNWewk42b1?fxhash=opZdmnLZPDHqkkGtvV59Ryu7ADgcWvsnWY1GSmQod7V9pMm2TnD,ipfs://QmWfemoMG6p8FB9pDNY21FASGe398YNJbGqCLyPDmxyiRN,ipfs://QmXQrqF1Xixag7UjxwdyorsbzcPj3CiwHpEMNJ5WscJqVL
1046746,Bright Circuits #40,112,187.04559234034542,10,no,sandpaper,maybe bewildered,obedient,text,2,isometric 3D,never,boxed,dark,QmUE4wKu7LpWB6skNZqCr55xGd1GFmRZBaUoQFEy7LiEyD,ipfs://QmaV8txrVjdHzqehsAeypa4QPPssrgTdaNNmQNWewk42b1?fxhash=ono61K7ruaXJXntHSyqynZGMhFFzf4caiNJvTbobdpZkHS6v2dx,ipfs://QmbYhmbGxQzaZpCwJVByE5M8MXkUtxBotKznBHKqrpHGng,ipfs://QmXSnS5VAMd1AGFBDVdRSuMVFX3LhqCefPQSs75ygQUjJH
1046758,Bright Circuits #44,112,187.04559234034542,10,no,sandpaper,plain thrilled,obedient,text,2,isometric 3D,never,boxed,dark,QmXkTYTH2erZ9kdyn48Sp8YxNDrWoCg8AtfvgNed5MSpHb,ipfs://QmaV8txrVjdHzqehsAeypa4QPPssrgTdaNNmQNWewk42b1?fxhash=oo5mEeQstTB9r9coG1ZtbTzuQEBYeESYuNidMpGQhedRY3z2GG2,ipfs://QmXFCD5yE14PknJZYeBaNFmtombYTGfuregJkozdN7JBgX,ipfs://QmSbUHTxQ7ZTKrJxcLcZYB3RQRhjZYgY9GmJM9bupRY8Cz
1047650,Bright Circuits #103,112,187.04559234034542,10,no,sandpaper,mostly melancholic,obedient,text,2,isometric 3D,never,boxed,dark,QmZR1JsXaWM3r6BrjnQBAfkVSEmWH5XkVynYFvdCrJsEnm,ipfs://QmaV8txrVjdHzqehsAeypa4QPPssrgTdaNNmQNWewk42b1?fxhash=opZgmFXHabfyxKKxm5hzEDTmJCtvTMozDXMjCwx4jvAADEMhvH5,ipfs://QmPctBQc7iq6NgbeCfgo7tGU529WVbjupRkjTwmkAJHBKp,ipfs://QmfHZhGsUp5mqfmYSmj4VLqme76fBnL7dgarYykaofXvjN
1052590,Bright Circuits #125,112,187.04559234034542,10,no,sandpaper,potentially delighted,obedient,text,2,isometric 3D,never,boxed,dark,QmPFjheTHp6UH2WTvLgmXMddd4rhWiZufbbzmKsNcHsJJ5,ipfs://QmaV8txrVjdHzqehsAeypa4QPPssrgTdaNNmQNWewk42b1?fxhash=ooK3jPLLqVJn66d91yYY1vQuwp4c7gxEbcdDQS466z4RR2JJBAA,ipfs://QmQqW9nuUiqdsKHFdG7nESWj5AzQjma8ponKZ65ZVEwJW2,ipfs://QmNXTab5H68YiQBPrPsmk5nsG2xELw8ZL8xhd6gx7VZzfD
1066256,Bright Circuits #151,117,187.01017567367873,10,no,glass,vaguely satisfied,obedient,text,2,isometric 3D,never,circle,dark,QmcFBvdr5kML8JsFWD9pyq75raZpDGxTV6dVrHkeMdqD6Y,ipfs://QmaV8txrVjdHzqehsAeypa4QPPssrgTdaNNmQNWewk42b1?fxhash=oo8XBvHgn5ESDknCtFmhrTxaDt1Z9nuYPsoBxRyqRiwkB7vm8wD,ipfs://QmNvCuGCFUYAhLykJEw7pmkLmNtQKX9GBZdVX2iXf2HtYw,ipfs://Qmd9Sr5vM5GuLfC5Y46RJYvZ7GxacEFeKbS9bAX8ZLMzCa
1047824,Bright Circuits #108,118,186.93936414351316,10,no,sandpaper,hopefully clueless,obedient,random points,2,isometric 3D,never,boxed,bright,QmeEtsWuHCXH51CAjKDP2pjUScNvux9aVmQPr6QYr2HKXm,ipfs://QmaV8txrVjdHzqehsAeypa4QPPssrgTdaNNmQNWewk42b1?fxhash=oo2McViSk1kP1a5FuFgzFw9XHGqR7UcKrxDANcNnTbq4yLdSTPe,ipfs://QmeavB2qnK3JTJrrZsxY8jURy6TYEEABm7GWPgSwJxJANS,ipfs://QmPLFJMLEnpqfS7VK9XxHv8634FpVzZmXzRC8NVGXUbYD1
1046688,Bright Circuits #7,119,186.90394747684647,10,no,glass,strangely anxious,obedient,random points,2,isometric 3D,never,circle,bright,QmajMxeL4NQHW8733tSygieXLqFp9ZSGFNNrBJmdsRB1n1,ipfs://QmaV8txrVjdHzqehsAeypa4QPPssrgTdaNNmQNWewk42b1?fxhash=ooeWmLh9jS99VD9qx5WvKhE6xiPccAKQ864uT4EuwFt4j92Qz4T,ipfs://QmezNc4Rnw7Hxn6PKstYxCFPVgPg1EpcnnKnfua4kB7jHv,ipfs://QmX2eBkmbYgYqeSLxVtfyYNkB1bLkg5H3rERe21w3w99U6
1046698,Bright Circuits #13,120,186.86709767773613,10,no,sandpaper,tenderly sad,obedient,text,2,isometric 3D,never,circle,bright,QmewAVzKwaYc2A6ygaUJZsTq32rKYvp7b4BU9mV9E4aLJp,ipfs://QmaV8txrVjdHzqehsAeypa4QPPssrgTdaNNmQNWewk42b1?fxhash=ono4Wgn2wtKmMXuFbLcoiQyWEBxudXMYpL8wrbpTK2TK9h6ZSFq,ipfs://QmT2sHohaUuEt36ow641SkqXqNLa7WnBdWNgqgUGus5NEJ,ipfs://QmRuCTwzZv7hL1V3eGRcXLpzdjMurqd7KE57BeYLfAqKkM
1046907,Bright Circuits #52,120,186.86709767773613,10,no,sandpaper,randomly sarcastic,obedient,text,2,isometric 3D,never,circle,bright,Qmf9frvyttiMeM4wj1Bn6oqybDz6i4scXnDhJa39j1fZR5,ipfs://QmaV8txrVjdHzqehsAeypa4QPPssrgTdaNNmQNWewk42b1?fxhash=oniiNiw6yvz25ALEkX1KqWLjFCcrrruYQ81CaPNcgir7ALWH6cv,ipfs://QmRUYtSVyFFbk7c1vhxqqJmnEzRmqGx9SLMFF1r1M1fR3r,ipfs://QmWo7NZtgHQbXgbow82unJbz68u7DeGqiCmapeo2kwhgD6
