ID,Name,Rank,Rarity_Score,Attributes,Base Blocks,Height,Palette,Shadow,Sky,Sun,Window,IPFS_URI,Artifact_URI,Display_URI,Thumbnail URI
1168051,BRUTALIST MOVEMENT #48,193,48.30631371473502,7,7,Tall,Cloud Noir,Black,Gunsmoke,White,Vampire Grey,QmNpzEYdHFtULdTAmBywQrVbYGfQoCkuPbQw5DXm3H3Dj2,ipfs://QmcjxmS5zZEtTzkAn3VT9NoVJ2PXKbBPi5GgxisfyiWevj?fxhash=ooie7tfoBwViG2uJw1CBG7UgSNGgD64Cm3DkrH4i8DKhGV1TtQs,ipfs://QmQUXgFQY42PYbYKUR9VaYL9U21PiTGqtPG8SjDRrpo4ze,ipfs://QmYZ2qDc9XvzmWemy2VxrPTMyHkCtcoWEyzjoDxjEiRH6t
1168201,BRUTALIST MOVEMENT #196,193,48.30631371473502,7,7,Tall,Cloud Noir,Black,Gunsmoke,White,Vampire Grey,QmbBfZGXY76optTEoHV68iiBPb7XJGckbRgfVqfoZeHKto,ipfs://QmcjxmS5zZEtTzkAn3VT9NoVJ2PXKbBPi5GgxisfyiWevj?fxhash=opKSQnYqbva8qj5PfxXT7r4gJzafdux5Ja33DmX1wJg1C9FUXom,ipfs://QmXy6hRvFRzMiXvUPKZXrDhTdfnbM21GRAdbAcQ8wgvKnh,ipfs://QmdrTAwGdDybJZvzpYxjCobPHryaH9NtGKKyUsHCzz9B5G
1168214,BRUTALIST MOVEMENT #209,193,48.30631371473502,7,7,Tall,Cloud Noir,Black,Gunsmoke,White,Vampire Grey,QmVHsLy1hqv9Z8zYFSveQXGrodwJ5LEhEA66nXG4d2Nsr3,ipfs://QmcjxmS5zZEtTzkAn3VT9NoVJ2PXKbBPi5GgxisfyiWevj?fxhash=oorULwvV1M3CBgK18wHmdVFG6BxKyxULnkJBBDXA3QxHDjJT4PY,ipfs://QmW9fcLSesMagH2nj8MQZMWxHnsZe7BMqs72tRMhk7YFs8,ipfs://QmbN6PkQChtB639H78QoJkZafsF8EeCLhZ52KUvDumLMnB
1168018,BRUTALIST MOVEMENT #15,196,47.969579020857466,7,3,Tall,Cloud Noir,Black,Gunsmoke,White,Vampire Grey,QmdbNjzCVSS7JQXErNiuSymotbqTU5UoQQusxAsEqiHAV7,ipfs://QmcjxmS5zZEtTzkAn3VT9NoVJ2PXKbBPi5GgxisfyiWevj?fxhash=ongXKvpAJ1kkqRDNm4yRHueZvUpbigMMMFV94UrTtkNXEM2KACY,ipfs://QmQfqBDEuXsWZAXqec5KNMEyDmHjtuNz633FxaLiMvDpLy,ipfs://QmbjPCC5Juhg76YfuEzA2qogEv3jNWavCFFB2n7RhNMoLR
1168385,BRUTALIST MOVEMENT #247,197,47.499436967874466,7,6,Medium,Cloud Noir,Vampire Grey,Black,White,Gunsmoke,QmWc2ue6ivCiWHx7Dc6rWQzaxo2xahbptS6ku6zs1wmL2a,ipfs://QmcjxmS5zZEtTzkAn3VT9NoVJ2PXKbBPi5GgxisfyiWevj?fxhash=oo5w9QB4Lp6ZeDbHEucQfGNiEU8WxQQbDeKirHp1eSqTvRzQaLE,ipfs://QmW4Ery8d37yJdNTgEQ4XzuFfp8bReXYGzCgP3zS2hHavB,ipfs://QmcX5jyRxVxGj7o4oNbPedB4Ba1Vs6wzxY38Y4NfkyX8Rd
1168161,BRUTALIST MOVEMENT #156,198,46.667938723981564,7,3,Medium,Signature Plus,Black,Deep Lemon,White,Red,QmaVmJpBZh2G6EqBM8finMrRrg2NKtBxKqt23HCGYaRmaB,ipfs://QmcjxmS5zZEtTzkAn3VT9NoVJ2PXKbBPi5GgxisfyiWevj?fxhash=oo4YpYdkHkDhLisS1ecaQR349te665evKD9rji5uKbPgtF7dZBw,ipfs://QmSPnrhHCyVbDEi3vUzvkQvm11fMmZmMwCitnpSR4mWtVt,ipfs://QmPzXsht9BeujxBbexgWpsCs3x9sWeCcW2D1CjU6UMhQ3q
1168106,BRUTALIST MOVEMENT #103,199,46.41159913003663,7,4,Medium,Cloud Noir,Vampire Grey,Black,White,Gunsmoke,QmVBWHjnySkcYyT6o9x8x45PC1KftQRcyJTZHgRa5Lm82V,ipfs://QmcjxmS5zZEtTzkAn3VT9NoVJ2PXKbBPi5GgxisfyiWevj?fxhash=ooBdbtE5H3mWBwLd6ykbavK4bAL9qAZ4SjWmrvGpfGie2USvq8q,ipfs://QmVZojU74MYK1h7iFKhNpNpGTtWdXDhcza569spfJ2tqPx,ipfs://QmZdS4FAVym7DsBE8AoRMPx2thMBnL1U2gaPuhuiAmX5qt
1168212,BRUTALIST MOVEMENT #207,199,46.41159913003663,7,4,Medium,Cloud Noir,Vampire Grey,Black,White,Gunsmoke,QmNwFmFATqwBWADyjwVjwGueP5qXaiNtGqTFiZJwA9ngeQ,ipfs://QmcjxmS5zZEtTzkAn3VT9NoVJ2PXKbBPi5GgxisfyiWevj?fxhash=ooTJbd25oAL64c5ebscNo3DDVmnnDrDf4ndUmS1vYo8D9aWYULm,ipfs://QmeGddg7jiX4PFfG8gL9GoUXgvakhsA2YYq4vVBJCyrWTq,ipfs://QmSKhR7koZtk3rEzjzGa9TojCezS436jNGeXnuTq1SXG8k
1168047,BRUTALIST MOVEMENT #44,201,46.200069993266474,7,4,Medium,Signature,Black,Blue,Red,White,Qmc7tkF8jx4HRdS6VWbzdvteS9uQtqf9LXBjBf5hZvV5Ph,ipfs://QmcjxmS5zZEtTzkAn3VT9NoVJ2PXKbBPi5GgxisfyiWevj?fxhash=oofzcwa8EM6m8aCjbsAHABkW9NKRuP8bFcPpCiQtjJG4xBrwHaL,ipfs://QmW229sRbfDDJb8ZAsyFHkBtRnqbXa2Zj7ivAd5EFZwqaN,ipfs://QmZfdnDcGb8osd6uaHBGobqBW93vym8GBivBxEo4vD6vyD
1168072,BRUTALIST MOVEMENT #69,201,46.200069993266474,7,4,Medium,Signature,Black,Blue,Red,White,QmRCFh4dpNa4xF4g7A1k1NdDSEuLFsQPLNySnp6XzD15uw,ipfs://QmcjxmS5zZEtTzkAn3VT9NoVJ2PXKbBPi5GgxisfyiWevj?fxhash=oo1vVsvZMFJWYPax6xyKutEJ5shsfM5HvXxMSMjEGMK72QUCvey,ipfs://QmYNeXegq167jf6uM5SQgKz6av7dTngQ2yGg1vjSeFHX7P,ipfs://QmShcKU5DzMDAFEQ6TqRoNzWexnY6tKusm5oDWCfjkK8Mx
1168045,BRUTALIST MOVEMENT #42,203,45.61333529938892,7,3,Medium,Signature,Black,Blue,Red,White,QmTjQCvoeqJeoebBqJLmdiB573v1RRFDJYprGQUXmQsRnZ,ipfs://QmcjxmS5zZEtTzkAn3VT9NoVJ2PXKbBPi5GgxisfyiWevj?fxhash=opKpfeQqr9UysFgu5bLxDN2SXR1J1ndtLFwoqMSU5nja4444GLi,ipfs://QmTc4dpqp8FYms9xVS5erArbAJMXGYMKG5QjCwLCPYucBF,ipfs://Qmb8ZJCJTHvnX1SstbC4TSFCgXoGVjnQnBqtvF71vUwcQN
1168079,BRUTALIST MOVEMENT #76,204,44.96931834168701,7,5,Tall,Signature Plus,Black,Deep Lemon,White,Red,QmPz8f8ZNPG8xxLouicC7EJbVnfdkn1GduettiGBfDfHQD,ipfs://QmcjxmS5zZEtTzkAn3VT9NoVJ2PXKbBPi5GgxisfyiWevj?fxhash=oozqoJXsvqZRsyPijeEokQg6aN5W7sP1aMHbS4yoq1wrxYR8HYF,ipfs://Qme6CCASLxJogmD6X4rqAS8ovXSRrDF5fbPxbdXAdv9FXk,ipfs://QmdQowfkNvoTxU3x4Fhcrba8miHqmGCsbe7L5919bM4NwP
1168175,BRUTALIST MOVEMENT #170,205,44.798603092024386,7,8,Tall,Signature Plus,Black,Deep Lemon,White,Red,QmYw9pt6mhRJ3UkowBgHcjGsnJAcZ49H4UkCa8oK5s3KKk,ipfs://QmcjxmS5zZEtTzkAn3VT9NoVJ2PXKbBPi5GgxisfyiWevj?fxhash=ooXP2eYTcbuYLXzwJhE26RfT4yQzLr6ca99ZVCFw96dCrTpKbye,ipfs://QmV3XB5Pa9CrWrRS5pYKLHZH2MKffktoU4XtgDCvAaNEtQ,ipfs://QmQM1iPkYwHGoT9jP5QeW3pv9QqgskHLkaqtVrhcbTcNJQ
1168046,BRUTALIST MOVEMENT #43,206,44.126244053864525,7,5,Tall,Cloud Noir,Vampire Grey,Black,White,Gunsmoke,QmVxxwkx2HYW2fXeJDzDU6ZH8ybmSJrqSnvEnNji3ZuEtq,ipfs://QmcjxmS5zZEtTzkAn3VT9NoVJ2PXKbBPi5GgxisfyiWevj?fxhash=ooWTk2X9HENawkmEinFyZ5ZzvUB9NFdNtyqfvFduHgWbgBJBkVq,ipfs://QmTeazuE64QKQAjRe78m84rF7TctQnoXskGYbEUCa9x395,ipfs://QmSEiKabTNKgh1Y4RgJJoy5G1bcZuyqFKq4ZH9rCm4H6qx
1168090,BRUTALIST MOVEMENT #87,207,44.094658018090094,7,6,Tall,Signature,Black,Blue,Red,White,QmRAw1J3Bv7WNJkXZoQBeSsf1ibNpiFdQjbz8n5q1UG95B,ipfs://QmcjxmS5zZEtTzkAn3VT9NoVJ2PXKbBPi5GgxisfyiWevj?fxhash=ongJRxZhfWBupLHZrL6CSHf32yeb8kej8texEup5upSY9cof1c3,ipfs://QmVsoaBQGc7kcLNx1yDWhnxWCFyrXqqaqvhGeLpYz5SZ7d,ipfs://QmXNEag8yzCLfN5xFDKan6vqfZfK52u6MoBcAgw2MznefB
1168268,BRUTALIST MOVEMENT #235,208,43.955528804201904,7,8,Tall,Cloud Noir,Vampire Grey,Black,White,Gunsmoke,Qma65mozTr5uNWrWmQLaGMRDTNKdsJYRfKZnsn2zrTEMib,ipfs://QmcjxmS5zZEtTzkAn3VT9NoVJ2PXKbBPi5GgxisfyiWevj?fxhash=ooHyihbdiHgPTZN17esS4uPJq7LjS6jqgVKdpvEsgPYpU7RYeyp,ipfs://QmPddyHbkUwTDKbfj169iMABfZDuChQZ2pYGTq1GBayQU1,ipfs://QmSiwSCuuj4HPTZPkR7tCaBscpnb7D6WtWWASUdK3Yu9QP
1168138,BRUTALIST MOVEMENT #134,209,43.914714917094365,7,5,Tall,Signature,Black,Blue,Red,White,QmVpESSo1jKi3coVbfBvzvwLf6iBP1xiSdFd7iya9XZbJE,ipfs://QmcjxmS5zZEtTzkAn3VT9NoVJ2PXKbBPi5GgxisfyiWevj?fxhash=ooiCNpfV7pvpbxT5zFAWW7nzBbcC345KatxvfG2omv92sqcr2Dj,ipfs://QmSbZMkGLx5v3j4eupYFNbbuN57oNPp8dQ897W84T9PLBe,ipfs://QmS4xE68sMKXYgm94y3E5HifMwucCQPZhFgo3WzMiTRHiV
1168042,BRUTALIST MOVEMENT #39,210,43.811423604844904,7,7,Tall,Signature Plus,Black,Deep Lemon,White,Red,QmNZKaFvL1McQrA9mVMkm57jHxKdkbdTMWucUTruqsoAJP,ipfs://QmcjxmS5zZEtTzkAn3VT9NoVJ2PXKbBPi5GgxisfyiWevj?fxhash=ooVQwPsyexppfxdRR3nqVzLHNDzyV9LDdHBMZPEUB2riskJMies,ipfs://QmY7U7bUTwHeB42wjZBBat5QTvxf6HsxxyuyETykyuM8eN,ipfs://QmZHxGSAsR5ftv4iZm1A2EGAoZL6agk4byDXSLPsBrhD9U
1168023,BRUTALIST MOVEMENT #20,211,42.968349317022415,7,7,Tall,Cloud Noir,Vampire Grey,Black,White,Gunsmoke,QmcwhwtLp4NZffeXQ4jJCQwNnmW7gBGC7fqm5j7nPtCh1t,ipfs://QmcjxmS5zZEtTzkAn3VT9NoVJ2PXKbBPi5GgxisfyiWevj?fxhash=ooQhUuQYAaX2d3r9ss2GRnbjdVHrkv984FftMmcnudWibVZWgUK,ipfs://QmU4YrapcurP7ovDPtWUZd5TR84SxspGMDEXPTfbAFYYhS,ipfs://QmYo3AXmY99E4QrffUe59BrZPQyoaHR1VDnaxXuJpMtLRd
1168031,BRUTALIST MOVEMENT #28,211,42.968349317022415,7,7,Tall,Cloud Noir,Vampire Grey,Black,White,Gunsmoke,QmWCJhtfWoThdniPKHYZwwYqZzGCKngr3E5vEWtEVciyQU,ipfs://QmcjxmS5zZEtTzkAn3VT9NoVJ2PXKbBPi5GgxisfyiWevj?fxhash=opWA93gEnox21d8v7wzCgcn5sdDG1rzNFastrAYDYM9qkkPwrpQ,ipfs://QmQC9PJu9hZAZDLGoWBG7ZiBNkAKbC9zT13yna57ey2QAF,ipfs://QmQefA8pod7diP1akzK2twf4iZWQtZYWwBFjyfJcVHM9gL
1168101,BRUTALIST MOVEMENT #98,211,42.968349317022415,7,7,Tall,Cloud Noir,Vampire Grey,Black,White,Gunsmoke,QmaJ8hMTKdStjVnijYpLUBFRKdYY2j8Zw9V8NKj9CVirXV,ipfs://QmcjxmS5zZEtTzkAn3VT9NoVJ2PXKbBPi5GgxisfyiWevj?fxhash=op2PRnPVJD4zcJv2RPDA4Uu5brS7LJSHQcc4CM5oUSnQFtQH4GD,ipfs://QmW3KeoUNCxbCqogpWg1je4rmxiTVm2TpuczzAmonUQ58j,ipfs://QmQwb4jytPZfnsgwWFSAurtziJFTBioTt7sdFTRAoJLCfq
1168135,BRUTALIST MOVEMENT #131,211,42.968349317022415,7,7,Tall,Cloud Noir,Vampire Grey,Black,White,Gunsmoke,QmNtranPVyDv9Y7w12g2Z91o1Gbovu4v9uvsoafRW7V2Wx,ipfs://QmcjxmS5zZEtTzkAn3VT9NoVJ2PXKbBPi5GgxisfyiWevj?fxhash=oon1sRe6TBUsy6PQX57DrSvojaC8HtKmLSWdxPg553M1x4vc9bp,ipfs://QmSbh4NUiyrmsVdbZNF98tu6RVkAngLWZjAuPVgonV9UK1,ipfs://QmcSi4GTtnVTrs4vCTY2jiNk5EsZi24JuGeCuWbSVUhnag
1168136,BRUTALIST MOVEMENT #132,211,42.968349317022415,7,7,Tall,Cloud Noir,Vampire Grey,Black,White,Gunsmoke,QmSBPiKyFGenNVDz7UYoWpY6ZzujcVTQyoawctav3qhzc4,ipfs://QmcjxmS5zZEtTzkAn3VT9NoVJ2PXKbBPi5GgxisfyiWevj?fxhash=opWqzzbDVPzipHZSGzE91aNEUPGikwL2jrBivRDDWpNwzjWPBV3,ipfs://Qmcpg1ca1muWVXbjNNwYLEcCCVXdaYSrpBUYZ5cvxBAzKE,ipfs://QmPCjZQGYs4hMm1r1e66igEnNukBfjD6hMGaw9LrEvHYG7
1169097,BRUTALIST MOVEMENT #250,211,42.968349317022415,7,7,Tall,Cloud Noir,Vampire Grey,Black,White,Gunsmoke,QmbchY1CyRD5YU9ykihRGtV4HjWs9tKHkFqAJDF75y2XjM,ipfs://QmcjxmS5zZEtTzkAn3VT9NoVJ2PXKbBPi5GgxisfyiWevj?fxhash=opYmyTqoTWjnKpKFY4NkFMUrg9iMtM6C7SFrftd1N9NXiZvzAW3,ipfs://QmSToHHmZcgFXHkrDJb7eM71E6dxmADnC87aRx8hcAXXMx,ipfs://QmPP7DbFhfhSfFVzWG8971jyAzawRbPMWS6pmHvwnxCEYL
1168154,BRUTALIST MOVEMENT #149,217,42.63161462314486,7,3,Tall,Cloud Noir,Vampire Grey,Black,White,Gunsmoke,QmU3mxRnxr4VTkh1hiGZdsjgs1GZ1ycxkBEnPconbZMuCJ,ipfs://QmcjxmS5zZEtTzkAn3VT9NoVJ2PXKbBPi5GgxisfyiWevj?fxhash=opXrqWFZNWhediTpE7Q747Qkvm9bXYDTLVN42ygRpbad6ybEena,ipfs://QmeHjYS5Tr8yeDsoDaudeirR4QgzFM8okD7MrUbfdeERH3,ipfs://QmYcPyEEwUkLWimhQiPNQjk3G3wGheSndfiYLy7CY3bGG3
1168057,BRUTALIST MOVEMENT #54,218,42.42008548637471,7,3,Tall,Signature,Black,Blue,Red,White,QmXZwoJvLUpQGDVUuYUEuRErh9hQLY9FA2Rgs5Y3pFgkM3,ipfs://QmcjxmS5zZEtTzkAn3VT9NoVJ2PXKbBPi5GgxisfyiWevj?fxhash=op8LAU9rVcd9RzYEZRuVdUX7tVjbywYvJedHVzABmuW45owFbhy,ipfs://QmaJd337JbMzA4cKaqQaCywkKsB5QhdSEstetXx6riXwMD,ipfs://QmfJbmuJFEMyjfBh2pg15TDjAcPfVkGQytNVC9orLbEnVr
1168074,BRUTALIST MOVEMENT #71,218,42.42008548637471,7,3,Tall,Signature,Black,Blue,Red,White,QmdAX3a7yTjMjVVee7s3FwPNFVwiPk5Zsb1YJ6xDXRG3hZ,ipfs://QmcjxmS5zZEtTzkAn3VT9NoVJ2PXKbBPi5GgxisfyiWevj?fxhash=oogCJemt3jhNuurv9Yw3ZbPu4CJbK7fuJ6YzS4abzr7Smh1CFEm,ipfs://QmdxFXatM8RHWm7dCyn2NjyA7juBaShFqyUnNNg28rEXQC,ipfs://QmZ7FBfD6DKULAkNnVdEoVb5SZMq1jbWhEmuM3m6RDesBj
1168064,BRUTALIST MOVEMENT #61,220,38.57796473010857,7,5,Medium,Signature,Black,White,Blue,Red,QmZK7HdfakMWFwNEE2NfANTs1BhLo4kzrPwxfLqkmEvuve,ipfs://QmcjxmS5zZEtTzkAn3VT9NoVJ2PXKbBPi5GgxisfyiWevj?fxhash=ooqaVFTZxtuajkEmD7pr7412yMSq9j6xZKj4pT8KcoXnTuSYJFY,ipfs://QmQqbUYszvSnizPjBgszev5U3GYEMpSfdWG3BxueQcMsZ3,ipfs://QmUu4CewvVBn7xczZQzc95uAWJujf2s7t9LAs6Sb2jBv4M
1168233,BRUTALIST MOVEMENT #224,221,37.670069993266466,7,4,Medium,Signature,Black,White,Blue,Red,QmW39yHp9MmEqYKUinH4MqvSetYEU42jLequZyA2bGbprk,ipfs://QmcjxmS5zZEtTzkAn3VT9NoVJ2PXKbBPi5GgxisfyiWevj?fxhash=opHwZ4XZYsHAajiQwqBHbB1wWkN8ueAJESC8jaeDZ7HtS11GXZD,ipfs://QmQmxBVz9w3j5JM7vsrktmHo71Ttd9q1B7BHvqH8anP4nL,ipfs://QmaL6fdrCkS1aMNUE8XWtLyMcbtuMruH9dbBz78v8dAwAQ
1168125,BRUTALIST MOVEMENT #121,222,37.08333529938892,7,3,Medium,Signature,Black,White,Blue,Red,QmNwSwEASMt2514YKhUS8vcn5e9mrRVuyAhFmry1WFEjQv,ipfs://QmcjxmS5zZEtTzkAn3VT9NoVJ2PXKbBPi5GgxisfyiWevj?fxhash=onz7uGJwWNYxTQJX81FwtqkArdvYYJbF4XegiUygTQw59eFDuAm,ipfs://QmbwDQFa78pueLHv9CKmYJ25DreXBqcTAud4h8TKL3uBJh,ipfs://QmcbW6JTM56HfT4uz6o3TNkgeqCUwW7qX9HvP3MZw78Gf1
1168071,BRUTALIST MOVEMENT #68,223,35.5646580180901,7,6,Tall,Signature,Black,White,Blue,Red,QmQU8cQiWMZTKdMDHZ7g9FyNYLgZW9AdaagkYexTKzncfP,ipfs://QmcjxmS5zZEtTzkAn3VT9NoVJ2PXKbBPi5GgxisfyiWevj?fxhash=opBxiudLnra87rP3fhgYBGBPu7RXwDo5NCvfzc9u6nxLSnhEKZU,ipfs://QmeJGZHWrzAgpPPGWCaWwCMpeU8n6Wscn8RTP3wicdnsy1,ipfs://QmWdNe9FyFyBSLAkijSHH8H7LMQmJ94SZ9tXowPyNupazf
1168098,BRUTALIST MOVEMENT #95,223,35.5646580180901,7,6,Tall,Signature,Black,White,Blue,Red,QmTmKW1afUMJogPTRpzp8ikedNWYyGNoZmJcL9Pmhx4WzK,ipfs://QmcjxmS5zZEtTzkAn3VT9NoVJ2PXKbBPi5GgxisfyiWevj?fxhash=ooTuyvohd4tqxjNsW8PczFUS2nuFn6xgPw18j1AJWVYperQty5g,ipfs://QmemJjpiuHGKPdXGVF5oJxFzRDymAo8XeWNALWMQB3ry7x,ipfs://QmRY3k1YumyAcg59oapLCjpN86j7m1hXhSV6mTkigUodFp
1168115,BRUTALIST MOVEMENT #111,223,35.5646580180901,7,6,Tall,Signature,Black,White,Blue,Red,QmeczRZPLhTcxJ7DB7KWTBQugU2M7UoTqpxHmpz1Sgchwx,ipfs://QmcjxmS5zZEtTzkAn3VT9NoVJ2PXKbBPi5GgxisfyiWevj?fxhash=ooYvBzrZUKpxumxfBaUAyUzxZvRnf5tYg9oo4adQ3auLBpQhNGN,ipfs://QmZNVyk2nvASZBzCEbfFo7J2e14Fd3dFfBRJ74JNQYoA54,ipfs://QmSaT1HQ5oECttuus7GEr2BKeymP7KLdxpvvVroQFb3sFf
1168034,BRUTALIST MOVEMENT #31,226,35.38471491709436,7,5,Tall,Signature,Black,White,Blue,Red,QmeyZm8HckoiKj2pcJFxYdyUS1YbCMUSFMiXkiqwrsmEoC,ipfs://QmcjxmS5zZEtTzkAn3VT9NoVJ2PXKbBPi5GgxisfyiWevj?fxhash=ooTxMX3BriGKWr1iNheuLb1rR7cGBPZijpKXXRYzMPbGp4EYPSe,ipfs://QmeKFEdow26Li5boKXb9RxKydvYNAvkTSdMaDh5DrPn2Nf,ipfs://QmdK3F3ZHRPKt3X1oYeA9Wom1necBvt3WbwGjvvfUHhU1C
1168131,BRUTALIST MOVEMENT #127,226,35.38471491709436,7,5,Tall,Signature,Black,White,Blue,Red,QmRAT2mAhqW9MD974AhVrMMbXfgcByMT7gUSvYv7DiGhox,ipfs://QmcjxmS5zZEtTzkAn3VT9NoVJ2PXKbBPi5GgxisfyiWevj?fxhash=ooyiwqLF1ibK9cqSM34t7uzDqoGXwnZr6Mms1AtFWyUWNpUQwfa,ipfs://QmQDQJmgYoVA2di47q3Qs4TJjysVaFrSCaEAJZuEqN5dBy,ipfs://QmaikRuyYxVuUuR9pr1KiCq1CchjyvGbHb4MsYWePFZw8r
1168190,BRUTALIST MOVEMENT #185,226,35.38471491709436,7,5,Tall,Signature,Black,White,Blue,Red,QmSY9Fb5KPzZecq5GjFSxsSYK8ccRjdErRgrKLE8sCpMZJ,ipfs://QmcjxmS5zZEtTzkAn3VT9NoVJ2PXKbBPi5GgxisfyiWevj?fxhash=opDNdMrHmPWF2QFQNzMRN236KqJxzkfBsTgurxSSs2y3uv6uupM,ipfs://QmZfE7v6FQY6mZK8knz4K8dg2jgBjhqn5axa8zkJA7wzXM,ipfs://Qmcw9zxVPqbjZGvbss9CdoK4Z3VoXXC3o2kontjQveMfAu
1168006,BRUTALIST MOVEMENT #3,229,34.22682018025226,7,7,Tall,Signature,Black,White,Blue,Red,QmRgXQM6dXThFytLvuGxJdKxx8qvtYXFfuS4NpNFgA9npE,ipfs://QmcjxmS5zZEtTzkAn3VT9NoVJ2PXKbBPi5GgxisfyiWevj?fxhash=op8bqEgEcUMyc1oHtQuKWJeiaEfXv8cSqhHUwJMNqNPJwbhMjd3,ipfs://QmS6YUc8iKDyCV6XaDp6vaBBD2Bp96TUJbeAA1612uhGmi,ipfs://QmZs72dHzy6ud1bRv42cZarFD6wecwcPeJctLBc2hWtwSK
1168097,BRUTALIST MOVEMENT #94,229,34.22682018025226,7,7,Tall,Signature,Black,White,Blue,Red,Qma3c5YTRfEYtxXFRkuchQRXvjBpWC46PvfvBGokMAVnM2,ipfs://QmcjxmS5zZEtTzkAn3VT9NoVJ2PXKbBPi5GgxisfyiWevj?fxhash=op1xTrj94Vc9iZp6ic9Tp2sDr6aV7ts1e3br2stvLRfW386ChoS,ipfs://Qmedg5Bns3KXZMXTyHG6toMLVNTuSsaKqaz13JDgxyBu1b,ipfs://QmUk9AGr4UESgGawSm3FVXjDqmFT39Giez8oPEgpgLt5kc
1168123,BRUTALIST MOVEMENT #119,229,34.22682018025226,7,7,Tall,Signature,Black,White,Blue,Red,Qmev7FKp2FL8T58xbn8o7dqdmJ755SzzirC9GGJJ9XhNBb,ipfs://QmcjxmS5zZEtTzkAn3VT9NoVJ2PXKbBPi5GgxisfyiWevj?fxhash=opWsmuMRggacEg66KQcuYffvuz8Fk6jRG8NXp6ftawK7dH6vCKe,ipfs://QmTLDLEZPMrYsEajazc9tDpp5HupDh4M84pHCnLch8yc3k,ipfs://QmTvWS9gEadvshCXvZi85JVHRNpfLsCjVgr3yxYx9cEfWg
1168180,BRUTALIST MOVEMENT #175,229,34.22682018025226,7,7,Tall,Signature,Black,White,Blue,Red,QmfYFfUCwe1VPxPygpDTqPGE9By1pbqc85vLmJGyPB7kg6,ipfs://QmcjxmS5zZEtTzkAn3VT9NoVJ2PXKbBPi5GgxisfyiWevj?fxhash=onij16t91FmyF1K54Tqg1d33PbKjrjvQtjqbksM62jDxL1pPm5X,ipfs://QmSCEsm3TdjgRXXZn8K22uRUQ2avuywPrNrA6mJehviLXn,ipfs://QmegmGYJnjSXxsFw9nXV9opdY4wkcKfcumk7o2yRE96RFy
1168060,BRUTALIST MOVEMENT #57,233,33.50119389677525,7,5,Medium,Signature,Black,Blue,White,Red,QmTtdK7bq7V82AB7eKRmyV692bF8wx2dpaQZvXVzDebFWN,ipfs://QmcjxmS5zZEtTzkAn3VT9NoVJ2PXKbBPi5GgxisfyiWevj?fxhash=onfkp3LuPxRgweW8jicV4ty2mwufpNAZuFnCsP8v3zCZ87fqqw2,ipfs://QmVbXqWhc25g7sDFX7pM3mNsZq3zW3D8pMUGapvS5Z4cXA,ipfs://QmWdUt6q1fPukqjmNU23XeP2mQK25qjLu2rR6QHQsfKb9d
1168221,BRUTALIST MOVEMENT #216,234,32.00656446605559,7,3,Medium,Signature,Black,Blue,White,Red,QmbewWRrHhidDjhm1MASv7LKPKCQ9bEVAu1bC69vLFu96B,ipfs://QmcjxmS5zZEtTzkAn3VT9NoVJ2PXKbBPi5GgxisfyiWevj?fxhash=opCsHUtGBHDiwtrjGyC4tPrSJnuTQuGg8c2AcZNgykwpx4yMRA1,ipfs://Qme74W2WZTnjyshoDWrXpGchX3koN7phTpNE1jkSkiZupM,ipfs://QmSKnfDXSaHg516pfz1AAjSJv4vyQdmvyjB98n2K2jc2Vm
1168043,BRUTALIST MOVEMENT #40,235,30.487887184756765,7,6,Tall,Signature,Black,Blue,White,Red,QmPtnnxtSUHt3WXS6sQJpXGTc2gDHKrA5vAR4ruxA8o9aS,ipfs://QmcjxmS5zZEtTzkAn3VT9NoVJ2PXKbBPi5GgxisfyiWevj?fxhash=ookG1yhafkddV5Xzf7yokj8vpnRZtGnUG6xgM7uKnBzKKesGG8V,ipfs://QmRvkqHiqNkyqKcr2s1n4ugoB1m3wxpLpyeaLJFTw6cEe1,ipfs://QmQoANhCQ1Mpo989gPnK2VkMfQMy7HegocH3AsnHT7JwVw
1168223,BRUTALIST MOVEMENT #217,235,30.487887184756765,7,6,Tall,Signature,Black,Blue,White,Red,QmQZVir7YoLafkEzWc3EYRbZo529KCndPrA8HjziA2DNhy,ipfs://QmcjxmS5zZEtTzkAn3VT9NoVJ2PXKbBPi5GgxisfyiWevj?fxhash=opFxgqqYghUx9iLXFb949KhiMYL6udFRabPqXh8v4QzAbWGf7CE,ipfs://QmQdVfhbWd3ZBRyMid6Bgm8hXZP31VnukYZc5bWBKUGcva,ipfs://QmahU3firSJk64MG6y6Gb26FBNkhVwfkx6GLCXoBjbsV5J
1168024,BRUTALIST MOVEMENT #21,237,30.307944083761033,7,5,Tall,Signature,Black,Blue,White,Red,QmPeRXZrGfqn7CCU9GjtWmad3L3b7MfUtVVx2jbtqWtAvm,ipfs://QmcjxmS5zZEtTzkAn3VT9NoVJ2PXKbBPi5GgxisfyiWevj?fxhash=ooWz9Q8pdg8ynCUZjAmZBQyjKnkhKo53tGKxivYrCfREfW9jZmh,ipfs://QmeL7C7QLpLmgtHW6kziifKp14hA2k4zELyxk81ECJUu7e,ipfs://QmRbaXGoT6PUdZtzWaUzZ8nbUdewBqG8z1tx6udTRB2j4g
